doc_id,snapshot_year,person_key,name_clean,surname,given,chamber,constituency,years_raw,year_start,year_end,n_firms,source_ref
empire-parlementaires-financ-1936-3c3a97,1936,courtier-j,Joseph Courtier,Courtier,Joseph,Chamber of Deputies,,1919-1924,1919,1924,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,cuttoli-p,Paul Cuttoli,Cuttoli,Paul,Senate,Constantine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,dahlet-c,Camille Dahlet,Dahlet,Camille,Chamber of Deputies,Bas-Rhin,1928-1942,1928,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,dariac-a,Adrien Dariac,Dariac,Adrien,Chamber of Deputies,Orne,1910-1942,1910,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,delesalle-c,Charles Delesalle,Delesalle,Charles,Senate,Pas-de-Calais,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,deligne-m,Maurice Deligne,Deligne,Maurice,Chamber of Deputies,Nord,1928-1936,1928,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,demellier-l,Louis Demellier,Demellier,Louis,Chamber of Deputies,,1906-1919,1906,1919,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,denais-j,Joseph Denais,Denais,Joseph,Chamber of Deputies,Seine,"1911-1919, 1928-1942, 1945-1955",1911,1955,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,desjardins-c,Charles Desjardins,Desjardins,Charles,Senate,Aisne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,dion-a,Albert Dion,Dion,Albert,Senate,Loire-Inférieure,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,dommange-r,René Dommange,Dommange,René,Chamber of Deputies,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,donon-m,Marcel Donon,Donon,Marcel,Senate,Loiret,1920-1941,1920,1941,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,dreyfus-l,Louis Dreyfus,Dreyfus,Louis,Chamber of Deputies,Alpes-Maritimes,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,duchesne-fournet-p,Pierre Duchesne-Fournet,Duchesne-Fournet,Pierre,Chamber of Deputies,Calvados,1932-1942,1932,1942,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,dumont-c,Charles Dumont,Dumont,Charles,Senate,Jura,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,dupuy-p,Pierre Dupuy,Dupuy,Pierre,Chamber of Deputies,Inde,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,durand-j,Jean Durand,Durand,Jean,Senate,Aude,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,duroux-j,Jacques Duroux,Duroux,Jacques,Senate,Alger,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,elbel-p,Paul Elbel,Elbel,Paul,Chamber of Deputies,Vosges,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,even-p,Pierre Even,Even,Pierre,Senate,Côtes-du-Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,falcoz-h,Henri Falcoz,Falcoz,Henri,Chamber of Deputies,Savoie,1924-1936,1924,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,farjon-r,Roger Farjon,Farjon,Roger,Senate,Pas-de-Calais,1920-1942,1920,1942,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,faure-e,Émile-André Faure,Faure,Émile-André,Chamber of Deputies,Indre-et-Loire,"1910-1919, 1928-1936",1910,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,fernand-laurent-j,Jean Fernand-Laurent,Fernand-Laurent,Jean,Chamber of Deputies,Seine,1932-1942,1932,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,fiancette-e,Eugène Fiancette,Fiancette,Eugène,Chamber of Deputies,Seine,1929-1936,1929,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,flandin-p,Pierre-Étienne Flandin,Flandin,Pierre-Étienne,Chamber of Deputies,Yonne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,flayelle-m,Maurice Flayelle,Flayelle,Maurice,Chamber of Deputies,,1904-1926,1904,1926,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,fleurot-p,Paul Fleurot,Fleurot,Paul,Senate,Seine,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,fleury-m,Marcel Fleury,Fleury,Marcel,Chamber of Deputies,Orne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,forgeot-p,Pierre Forgeot,Forgeot,Pierre,Chamber of Deputies,Marne,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,fould-a,Achille Fould,Fould,Achille,Chamber of Deputies,Hautes-Pyrénées,1919-1942,1919,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,franklin-bouillon-h,Henry Franklin-Bouillon,Franklin-Bouillon,Henry,Chamber of Deputies,Seine-et-Oise,"1910-1919, 1923-1936",1910,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,fribourg-a,André Fribourg,Fribourg,André,Chamber of Deputies,,"1919-1928, 1932-1936",1919,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,frossard-l,Ludovic-Oscar Frossard,Frossard,Ludovic-Oscar,Chamber of Deputies,Martinique,1928,1928,1928,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,gasparin-l,Lucien Gasparin,Gasparin,Lucien,Chamber of Deputies,Réunion,1906-1942,1906,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,gautherot-g,Gustave Gautherot,Gautherot,Gustave,Senate,Loire-Inférieure,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,gentin-f,Fernand Gentin,Gentin,Fernand,Chamber of Deputies,Aude,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,germain-martin,Germain-Martin,Germain-Martin,,Chamber of Deputies,Hérault,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,gianotti-a,Antonin Gianotti,Gianotti,Antonin,Chamber of Deputies,Alpes-Maritimes,1928-1932,1928,1932,3,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,giordan-j,Joseph Giordan,Giordan,Joseph,Senate,Corse,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,girard-r,Raoul Girard,Girard,Raoul,Chamber of Deputies,Jura,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,godart-j,Justin Godart,Godart,Justin,Senate,Rhône,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,gore-a,Alexandre Goré,Goré,Alexandre,Senate,Oise,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,goujon-l,Lazare Goujon,Goujon,Lazare,Chamber of Deputies,Rhône,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,gourdeau-g,Gaston Gourdeau,Gourdeau,Gaston,Chamber of Deputies,Sarthe,1928-1936,1928,1936,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,goy-j,Jean Goy,Goy,Jean,Chamber of Deputies,Seine,1924-1942,1924,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,graeve-e,Eugène Graeve,Graeve,Eugène,Chamber of Deputies,Guadeloupe,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,gratien-a,Auguste Gratien,Gratien,Auguste,Chamber of Deputies,Seine,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,grisoni-a,André Grisoni,Grisoni,André,Chamber of Deputies,Seine,1932-1936,1932,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,groussau-c,Constant Groussau,Groussau,Constant,Chamber of Deputies,Nord,1902-1936,1902,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,guernier-c,Charles Guernier,Guernier,Charles,Chamber of Deputies,Ille-et-Vilaine,"1906-1924, 1928-1942",1906,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,hachette-r,René Hachette,Hachette,René,Senate,Aisne,1932-1940,1932,1940,8,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,harent-j,Joseph Harent,Harent,Joseph,Senate,Somme,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,hauet-a,Albert Hauet,Hauet,Albert,Chamber of Deputies,Aisne,1906-1941,1906,1941,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,hennessy-j,James Hennessy,Hennessy,James,Chamber of Deputies,,1906-1921,1906,1921,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,herriot-e,Édouard Herriot,Herriot,Édouard,Chamber of Deputies,Rhône,"1919-1942, 1945-1957",1919,1957,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,hervey-m,Maurice Hervey,Hervey,Maurice,Senate,Eure,1912-1936,1912,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,hirschauer,Hirschauer,Hirschauer,,Senate,Moselle,1920-1942,1920,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,honnorat-a,André Honnorat,Honnorat,André,Senate,Basses-Alpes,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,japy-g,Gaston Japy,Japy,Gaston,Senate,Doubs,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,join-lambert-a,André Join-Lambert,Join-Lambert,André,Chamber of Deputies,Eure,1919-1936,1919,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,jourdain-p,Paul Jourdain,Jourdain,Paul,Senate,Haut-Rhin,,,,3,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,jovelet-a,Anatole Jovelet,Jovelet,Anatole,Senate,Somme,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,julien-j,Jules Julien,Julien,Jules,Chamber of Deputies,Rhône,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,de-kerquezec-g,Gustave de Kerquezec,de Kerquezec,Gustave,Senate,Côtes-du-Nord,,,,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lagrosilliere-j,Joseph Lagrosillière,Lagrosillière,Joseph,Chamber of Deputies,Martinique,"1910-1924, 1932-1942",1910,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lamoureux-l,Lucien Lamoureux,Lamoureux,Lucien,Chamber of Deputies,Allier,"1919-1936, 1937-1942",1919,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lamoureux-l,Lucien Lamoureux,Lamoureux,Lucien,Chamber of Deputies,Allier,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lancien-f,Fernand Lancien,Lancien,Fernand,Senate,Finistère,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,laniel-j,Joseph Laniel,Laniel,Joseph,Chamber of Deputies,Calvados,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lasteyrie-c,Charles Lasteyrie,Lasteyrie,Charles,Chamber of Deputies,Corrèze,1919-1924,1919,1924,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lavoinne-a,André Lavoinne,Lavoinne,André,Senate,Seine-Inférieure,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,leblanc-e,Edmond Leblanc,Leblanc,Edmond,Chamber of Deputies,,1906-1910,1906,1910,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,leb-m,Marcel Leb,Leb,Marcel,Senate,Nièvre,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lecourtier-g,Georges Lecourtier,Lecourtier,Georges,Senate,Meuse,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lederlin-p,Paul Lederlin,Lederlin,Paul,Senate,Corse,,,,3,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lefebvre-du-prey-e,Edmond Lefebvre du Prey,Lefebvre du Prey,Edmond,Senate,Pas-de-Calais,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lesache-v,Victor Lesaché,Lesaché,Victor,Senate,Aube,,,,4,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,levy-alphandery-g,Georges Lévy-Alphandery,Lévy-Alphandery,Georges,Chamber of Deputies,Haute-Marne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,levy-m,Moïse Levy,Levy,Moïse,Senate,Haute-Saône,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,liautey-a,André Liautey,Liautey,André,Chamber of Deputies,Haute-Saône,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lillaz-h,Henri Lillaz,Lillaz,Henri,Chamber of Deputies,Basses-Pyrénées,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,linyer-l,Louis Linyer,Linyer,Louis,Senate,Loire-Inférieure,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lorgere-a,André Lorgère,Lorgère,André,Chamber of Deputies,Côtes-du-Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,loubet-j,Joseph Loubet,Loubet,Joseph,Senate,Lot,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,lourties-v,Victor Lourties,Lourties,Victor,Senate,Landes,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,mahieu-a,Albert Mahieu,Mahieu,Albert,Senate,Nord,1924-1940,1924,1940,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,manceau-a,Anatole Manceau,Manceau,Anatole,Senate,Maine-et-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,marchandeau-p,Paul Marchandeau,Marchandeau,Paul,Chamber of Deputies,Marne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,marin-l,Louis Marin,Marin,Louis,Chamber of Deputies,Meurthe-et-Moselle,"1905-1942, 1945-1951",1905,1951,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,martin-binachon-r,Régis Martin-Binachon,Martin-Binachon,Régis,Senate,Haute-Loire,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,masse-e,Émile Massé,Massé,Émile,Chamber of Deputies,Puy-de-Dôme,1928-1942,1928,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,mazerand-g,Georges Mazerand,Mazerand,Georges,Chamber of Deputies,Meurthe-et-Moselle,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,meck-h,Henri Meck,Meck,Henri,Chamber of Deputies,Bas-Rhin,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,mege-h,Henri Mège,Mège,Henri,Chamber of Deputies,Dordogrie,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,merlant-f,Francis Merlant,Merlant,Francis,Chamber of Deputies,Loire-Inférieure,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,meunier-a,Albert Meunier,Meunier,Albert,Senate,Ardennes,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,meunier-c,Charles Meunier,Meunier,Charles,Senate,Côtes-du-Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,meyer-l,Léon Meyer,Meyer,Léon,Chamber of Deputies,Seine-Inférieure,1919-1942,1919,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,michel-l,Louis Michel,Michel,Louis,Senate,Meurthe-et-Moselle,1920-1936,1920,1936,6,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,milan-f,François Milan,Milan,François,Senate,Savoie,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,millies-lacroix-e,Eugène Milliès-Lacroix,Milliès-Lacroix,Eugène,Senate,Landes,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,mireaux-e,Eugène Mireaux,Mireaux,Eugène,Senate,Hautes-Pyrénées,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,molinie-j,Jean Molinié,Molinié,Jean,Chamber of Deputies,Aveyron,1919-1936,1919,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,mollard-m,Maurice Mollard,Mollard,Maurice,Senate,Savoie,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,moncelle-e,Édouard Moncelle,Moncelle,Édouard,Chamber of Deputies,Moselle,1924-1942,1924,1942,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,monsservin-j,Joseph Monsservin,Monsservin,Joseph,Senate,Aveyron,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,montaigu-h,Hubert Montaigu,Montaigu,Hubert,Chamber of Deputies,Loire-Inférieure,"1910-1919, 1928-1942",1910,1942,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,monti-de-reze-h,Henri Monti de Rézé,Monti de Rézé,Henri,Chamber of Deputies,Mayenne,"1906-1910, 1914-1924",1906,1924,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,monzie-a,Anatole Monzie,Monzie,Anatole,Chamber of Deputies,Lot,"1909-1919, 1929-1942",1909,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,morinaud-e,Émile Morinaud,Morinaud,Émile,Chamber of Deputies,Constantine,"1898-1902, 1919-1942",1898,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,mortier-p,Pierre Mortier,Mortier,Pierre,Chamber of Deputies,Seine-et-Marne,1932-1936,1932,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,mounie-a,Auguste Mounie,Mounie,Auguste,Senate,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,mourer-j,Jean-Pierre Mourer,Mourer,Jean-Pierre,Chamber of Deputies,Bas-Rhin,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,moustier-l,Léonel Moustier,Moustier,Léonel,Chamber of Deputies,Doubs,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,neron-e,Édouard Neron,Neron,Édouard,Senate,Haute-Saône,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,nicolle-l,Louis Nicolle,Nicolle,Louis,Chamber of Deputies,Nord,1924-1936,1924,1936,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,nomine-h,Henri Nominé,Nominé,Henri,Chamber of Deputies,Moselle,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,oberkirch-a,Alfred Oberkirch,Oberkirch,Alfred,Chamber of Deputies,Bas-Rhin,"1919-1942, 1945-1946",1919,1946,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,ollier-c,Claude Ollier,Ollier,Claude,Chamber of Deputies,Isère,"1924-1928, 1932-1936",1924,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,outrey-e,Ernest Outrey,Outrey,Ernest,Chamber of Deputies,Cochinchine,1914-1936,1914,1936,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,paganon-j,Joseph Paganon,Paganon,Joseph,Chamber of Deputies,Isère,1924-1936,1924,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,pate-h,Henry Paté,Paté,Henry,Chamber of Deputies,Seine,1910-1936,1910,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,patenotre-desnoyers,Patenôtre-Desnoyers,Patenôtre-Desnoyers,,Chamber of Deputies,Seine-et-Oise,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,patenotre-r,Raymond Patenôtre,Patenôtre,Raymond,Chamber of Deputies,Seine-et-Oise,1928-1942,1928,1942,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,pavin-de-lafarge-h,Henri Pavin de Lafarge,Pavin de Lafarge,Henri,Senate,Ardèche,1929-1942,1929,1942,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,pechin-c,Charles Pechin,Pechin,Charles,Chamber of Deputies,Seine,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,pelisse-p,Paul Pelisse,Pelisse,Paul,Senate,Hérault,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,perreau-pradier-p,Pierre Perreau-Pradier,Perreau-Pradier,Pierre,Chamber of Deputies,Yonne,1912-1942,1912,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,perrier-l,Léon Perrier,Perrier,Léon,Senate,VIsère,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,Senate,Allier,1912-1940,1912,1940,6,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,pietri-f,François Piétri,Piétri,François,Chamber of Deputies,Corse,1924-1942,1924,1942,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,plichon-j,Jean Plichon,Plichon,Jean,Chamber of Deputies,Nord,"1889-1920, 1924-1936",1889,1936,6,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,poillot-j,Jules Poillot,Poillot,Jules,Chamber of Deputies,Côte-d'Or,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,poittevin-g,Gaston Poittevin,Poittevin,Gaston,Chamber of Deputies,Marne,1919-1936,1919,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,pomaret-c,Charles Pomaret,Pomaret,Charles,Chamber of Deputies,Lozère,1928-1942,1928,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,poncet-p,Paul Poncet,Poncet,Paul,Chamber of Deputies,Seine,"1914-1919, 1924-1936",1914,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,poti-a,Auguste Poti,Poti,Auguste,Senate,Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,proust-l,Louis Proust,Proust,Louis,Chamber of Deputies,Indre-et-Loire,1919-1936,1919,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,queuille-h,Henri Queuille,Queuille,Henri,Chamber of Deputies,Corrèze,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,de-ramel-f,François de Ramel,de Ramel,François,Chamber of Deputies,Gard,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,raude-e,Eugène Raude,Raude,Eugène,Chamber of Deputies,Morbihan,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,raynaldy-e,Eugène Raynaldy,Raynaldy,Eugène,Chamber of Deputies,,1919-1928,1919,1928,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,regnier-m,Marcel Regnier,Regnier,Marcel,Senate,Allier,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,reille-soult-d,Dalmatie Reille-Soult,Reille-Soult,Dalmatie,Chamber of Deputies,Tarn,"1919-1924, 1928-1942, 1945-1958",1919,1958,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,reynaud-p,Paul Reynaud,Reynaud,Paul,Chamber of Deputies,Basses-Alpes,1919-1924,1919,1924,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,richard-a,Adrien Richard,Richard,Adrien,Senate,Vosges,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,rimbert-f,Fernand Rimbert,Rimbert,Fernand,Chamber of Deputies,Seine-Inférieure,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,rio-a,Alphonse Rio,Rio,Alphonse,Senate,Morbihan,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,robert-p,Pierre Robert,Robert,Pierre,Senate,Loire,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,rocca-serra-c,Camille Rocca-Serra,Rocca-Serra,Camille,Chamber of Deputies,Corse,1928-1942,1928,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,rochereau-v,Victor Rochereau,Rochereau,Victor,Chamber of Deputies,Vendée,1914-1942,1914,1942,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,rollin-l,Louis Rollin,Rollin,Louis,Chamber of Deputies,Seine,"1919-1942, 1946-1952",1919,1952,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,rosse-j,Joseph Rossé,Rossé,Joseph,Chamber of Deputies,Haut-Rhin,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,rothschild-m,Maurice Rothschild,Rothschild,Maurice,Senate,Hautes-Alpes,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,rotours-g,Guillaume Rotours,Rotours,Guillaume,Chamber of Deputies,Nord,1919-1935,1919,1935,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,desfosses,Desfossés,Desfossés,,Senate,Aisne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,roy-h,Henri Roy,Roy,Henri,Senate,Loiret,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,sclafer-j,James Sclafer,Sclafer,James,Chamber of Deputies,Charente-Inférieure,1924-1939,1924,1939,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,sellier-h,Henri Sellier,Sellier,Henri,Senate,Seine,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,serot-r,Robert Sérot,Sérot,Robert,Chamber of Deputies,Moselle,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,stern-j,Jacques Stern,Stern,Jacques,Chamber of Deputies,Basses-Alpes,"1914-1919, 1928-1936",1914,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,sthul-j,Jean Sthul,Sthul,Jean,Senate,Moselle,,,,1,Parlementaires et financiers
