doc_id,company_key,company_name,person_key,member_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,entry_number,source_genre,in_colonial_dataset
empire-desfosses-1956-adm-655dbf,impressiondocumentsmultiples,L’impression des documents multiples,provot-r,,R Provot,Provot,R,administrateur,1956,Annuaire Desfossés 1956,adg L’impression des documents multiples,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Provot (R.),2201,person_index,0
empire-desfosses-1956-adm-655dbf,trefilerieslaminoirsprecisiongilbyfodorusa1977fusionavectaltubesdivison,Tréfileries et laminoirs de précision Gilby-Fodor (USA) 1977 : fusion avec Taltubes et divison,prudhomme-g,,G Prud’homme,Prud’homme,G,administrateur,1956,Annuaire Desfossés 1956,Gilby-Fodor,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Prud’homme (G.),902,person_index,0
empire-desfosses-1956-adm-655dbf,lafargenordafricaineciments,Lafarge (Nord-africaine des ciments),de-prudhomme-de-la-boussiniere-c,,Chr. de Prudhomme de la Boussinière,de Prudhomme de la Boussinière,Chr.,administrateur,1956,Annuaire Desfossés 1956,Nord-Af. Ciments Lafarge,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Prudhomme de la Boussinière (Chr. de),1573,person_index,0
empire-desfosses-1956-adm-655dbf,indochinoisetabacscigarescigarettesjbastos,"Société indochinoise des tabacs, cigares et cigarettes J. Bastos",prudhon-h,,Henri Prudhon,Prudhon,Henri,administrateur,1956,Annuaire Desfossés 1956,adg Indoch. Bastos,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Prudhon (Henri),1841,person_index,0
empire-desfosses-1956-adm-655dbf,etsdujardin,Éts Dujardin & Compagnie,pruvost-v,,V Pruvost,Pruvost,V,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Pruvost (V.),1084,person_index,0
empire-desfosses-1956-adm-655dbf,cegedurduralumin,Cégédur (Compagnie générale du duralumin),pubellier,,Pubellier,Pubellier,,directeur,1956,Annuaire Desfossés 1956,dir. Cégédur,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Pubellier,896,person_index,0
empire-desfosses-1956-adm-655dbf,caisseliquidationaffairesmarchandisesparis,Caisse de liquidation des affaires en marchandises à Paris,puech-h,,H Puech,Puech,H,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Caisse liquid. des aff. en marchandises à Paris,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puech (H.),161,person_index,0
empire-desfosses-1956-adm-655dbf,liegeshamendaspetitekabyliehpk,Lièges des Hamendas et de la Petite-Kabylie (HPK),puech-h,,H Puech,Puech,H,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Lièges HPK,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puech (H.),1751,person_index,0
empire-desfosses-1956-adm-655dbf,etsdelattrefrouard,Éts Delattre et Frouard,puech-j-pierrepdt-ch-synd-fab-forets,,Puech (J.-Pierre)(pdt Ch. synd. fab. forets),Puech (J.-Pierre)(pdt Ch. synd. fab. forets),,administrateur,1956,Annuaire Desfossés 1956,Delattre et Frouard,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puech (J.-Pierre)(pdt Ch. synd. fab. forets),1023,person_index,0
empire-desfosses-1956-adm-655dbf,staictransportsautomobilescommerciaux,STAIC (Société de transports automobiles et commerciaux),puerari-claude-fils-dhenri,,Puerari (Claude) (fils d’Henri),Puerari (Claude) (fils d’Henri),,administrateur,1956,Annuaire Desfossés 1956,STAIC,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Claude) (fils d’Henri),424,person_index,0
empire-desfosses-1956-adm-655dbf,transportsdepartementaux,Société générale des transports départementaux,puerari-claude-fils-dhenri,,Puerari (Claude) (fils d’Henri),Puerari (Claude) (fils d’Henri),,administrateur,1956,Annuaire Desfossés 1956,Gén. Transports départementaux,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Claude) (fils d’Henri),427,person_index,0
empire-desfosses-1956-adm-655dbf,affinagemetaux,Société d’affinage des métaux,puerari-claude-fils-dhenri,,Puerari (Claude) (fils d’Henri),Puerari (Claude) (fils d’Henri),,administrateur,1956,Annuaire Desfossés 1956,Affinage métaux,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Claude) (fils d’Henri),742,person_index,0
empire-desfosses-1956-adm-655dbf,investissementplacement,Compagnie d’investissement et de placement,puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,administrateur,1956,Annuaire Desfossés 1956,Invest. et placement,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),516,person_index,0
empire-desfosses-1956-adm-655dbf,mineraismetauxminemet,Minerais et métaux (Minemet),puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,administrateur,1956,Annuaire Desfossés 1956,Minemet,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),570,person_index,0
empire-desfosses-1956-adm-655dbf,moktaelhadidalgerie,Mokta-el-Hadid (Algérie),puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,administrateur,1956,Annuaire Desfossés 1956,Mokta,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),593,person_index,0
empire-desfosses-1956-adm-655dbf,mineshuaronperou,Mines de Huaron (Pérou),puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,administrateur,1956,Annuaire Desfossés 1956,Huaron,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),608,person_index,0
empire-desfosses-1956-adm-655dbf,penarroya,Peñarroya,puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,administrateur,1956,Annuaire Desfossés 1956,Peñarroya,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),655,person_index,0
empire-desfosses-1956-adm-655dbf,omniumpetrolesreseauozo,Omnium français des pétroles (réseau OZO),puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,administrateur,1956,Annuaire Desfossés 1956,Omn. frs des pét.,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),672,person_index,0
empire-desfosses-1956-adm-655dbf,gafsaphosphateschfer,Gafsa (Phosphates et ch. de fer de),puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,administrateur,1956,Annuaire Desfossés 1956,Gafsa,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),1433,person_index,0
empire-desfosses-1956-adm-655dbf,etudesentreprises,Société française d’études et d’entreprises,puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,administrateur,1956,Annuaire Desfossés 1956,dg Études et entrep,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),1606,person_index,0
empire-desfosses-1956-adm-655dbf,etablissementsnicolas,Établissements Nicolas,puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,administrateur,1956,Annuaire Desfossés 1956,Éts Nicolas,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),1933,person_index,1
empire-desfosses-1956-adm-655dbf,glacieresparis,Glacières de Paris,puerari-jacques-ing-civil-des-mines,,Puerari (Jacques) (1902-1979)(ing. civil des mines),Puerari (Jacques) (1902-1979)(ing. civil des mines),,vice_president,1956,Annuaire Desfossés 1956,v.-pdt Glacières Paris,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puerari (Jacques) (1902-1979)(ing. civil des mines),1968,person_index,0
empire-desfosses-1956-adm-655dbf,hlmpompey,Société d’HLM Pompey,du-puget-j,,J. du Puget,du Puget,J.,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes HLM Pompey,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Puget (J. du),264,person_index,0
empire-desfosses-1956-adm-655dbf,forgesgueugnonetscampionnet,Forges de Gueugnon (Éts Campionnet)(S&L),du-puget-j,,J. du Puget,du Puget,J.,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Forges de Gueugnon,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Puget (J. du),857,person_index,0
empire-desfosses-1956-adm-655dbf,grandechaudronnerielorraine,Grande Chaudronnerie lorraine,du-puget-j,,J. du Puget,du Puget,J.,administrateur,1956,Annuaire Desfossés 1956,Grande Chaudronnerie lorraine,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Puget (J. du),1007,person_index,0
empire-desfosses-1956-adm-655dbf,papeteriesclairefontaineetivalvosgesrachatvers1998cartorelniort,"Papeteries de Clairefontaine (Étival, Vosges) (rachat vers 1998 de Cartorel à Niort)",du-puget-j,,J. du Puget,du Puget,J.,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Papeteries Clairefontaine,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Puget (J. du),2182,person_index,0
empire-desfosses-1956-adm-655dbf,papeteriesstenaypouillyfusion1977avecsibille,"Papeteries de Stenay & Pouilly) fusion en 1977 avec Sibille, puis (1989) avec Dalle & Lecomte,",du-puget-j,,J. du Puget,du Puget,J.,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Papeteries Stenay+Pouilly,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Puget (J. du),2187,person_index,0
empire-desfosses-1956-adm-655dbf,minesusinescuivrechanaralchili,Mines et usines de cuivre de Chanaral (Chili),pugnant-m,,M Pugnant,Pugnant,M,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Mines et usines de cuivre de Chanaral,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Pugnant (M.),606,person_index,0
empire-desfosses-1956-adm-655dbf,anciensetablissementseiffelanciennementconstructionslevalloisperret,Anciens Établissements Eiffel (Anciennement : « Constructions de Levallois-Perret »),puig-m,,M Puig,Puig,M,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Anc. Éts Eiffel,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puig (M.),1062,person_index,0
empire-desfosses-1956-adm-655dbf,citroen,Citroën,puiseux-r,,Robert Puiseux,Puiseux,Robert,president,1956,Annuaire Desfossés 1956,pdt Citroën,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puiseux (Robert),1094,person_index,0
empire-desfosses-1956-adm-655dbf,michelinets,Michelin (Compagnie générale des Éts),puiseux-r,,Robert Puiseux,Puiseux,Robert,gerant,1956,Annuaire Desfossés 1956,gérant CGEM,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puiseux (Robert),1828,person_index,0
empire-desfosses-1956-adm-655dbf,michelinmanufpneum,Michelin (Manuf. française des pneum. ),puiseux-r,,Robert Puiseux,Puiseux,Robert,administrateur,1956,Annuaire Desfossés 1956,MFPM,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puiseux (Robert),1829,person_index,0
empire-desfosses-1956-adm-655dbf,citroen,Citroën,puiseux-v,,V Puiseux,Puiseux,V,administrateur,1956,Annuaire Desfossés 1956,Citroën,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puiseux (V.),1094,person_index,0
empire-desfosses-1956-adm-655dbf,providencelaminoirshautsfourneauxforgesfonderies,"La Providence (Laminoirs, hauts fourneaux, forges et fonderies de)",puissant-dagimont-p,,P Puissant d’Agimont,Puissant d’Agimont,P,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Providence,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puissant d’Agimont (P.),1169,person_index,0
empire-desfosses-1956-adm-655dbf,foncieresyrie,Société foncière de Syrie,puissant-dagimont-p,,P Puissant d’Agimont,Puissant d’Agimont,P,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Foncière de Syrie,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puissant d’Agimont (P.),293,person_index,1
empire-desfosses-1956-adm-655dbf,saintfreres,Saint frères,puissant-dagimont-p,,P Puissant d’Agimont,Puissant d’Agimont,P,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Saint frères,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Puissant d’Agimont (P.),1671,person_index,0
empire-desfosses-1956-adm-655dbf,minesorbiel,Mines de l’Orbiel (ex-mines d’argent de la Caunette),pussot-m,,M Pussot,Pussot,M,administrateur,1956,Annuaire Desfossés 1956,Mines de l’Orbiel,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Pussot (M.),811,person_index,0
empire-desfosses-1956-adm-655dbf,graphitessahanavo,Graphites de la Sahanavo,de-puybaudet-h,,H. de Puybaudet,de Puybaudet,H.,administrateur,1956,Annuaire Desfossés 1956,Graphites de la Sahanavo,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Puybaudet (H. de),670,person_index,1
empire-desfosses-1956-adm-655dbf,papeteriesnavarremoulinpapaultiteuilselonma1952unalimufa,"Papeteries Navarre (moulin de Papault, Iteuil, selon MA, 1952)(> Un. française d’alim.-UFA)",de-puybaudet-h,,H. de Puybaudet,de Puybaudet,H.,administrateur,1956,Annuaire Desfossés 1956,adg Pap. Navarre,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Puybaudet (H. de),2188,person_index,0
empire-desfosses-1956-adm-655dbf,puzenatmanufacturcentralemachinesagricoles,Puzenat (Manufactur centrale de machines agricoles),puzenat-claudiening-ecp-ep-madeleine-bertheau,,Puzenat (Claudien)(Ing. ECP. Ép. Madeleine Bertheau),Puzenat (Claudien)(Ing. ECP. Ép. Madeleine Bertheau),,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Puzenat,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puzenat (Claudien)(Ing. ECP. Ép. Madeleine Bertheau),1079,person_index,0
empire-desfosses-1956-adm-655dbf,puzenatmanufacturcentralemachinesagricoles,Puzenat (Manufactur centrale de machines agricoles),puzenat-emilefils-de-claudien-ep-cath-de-blonay,,Puzenat (Émile)(fils de Claudien. Ép. Cath. de Blonay),Puzenat (Émile)(fils de Claudien. Ép. Cath. de Blonay),,administrateur,1956,Annuaire Desfossés 1956,Puzenat,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puzenat (Émile)(fils de Claudien. Ép. Cath. de Blonay),1079,person_index,0
empire-desfosses-1956-adm-655dbf,indusminierenordalpesastralcellucocontinentalesimmonsetshlepaute,"Indus. et minière du Nord et des Alpes > Astral-Celluco, Continentale Simmons, Éts. H. Lepaute,",puzenat-emilefils-de-claudien-ep-cath-de-blonay,,Puzenat (Émile)(fils de Claudien. Ép. Cath. de Blonay),Puzenat (Émile)(fils de Claudien. Ép. Cath. de Blonay),,administrateur,1956,Annuaire Desfossés 1956,Indus. et minière du Nord et des Alpes,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Puzenat (Émile)(fils de Claudien. Ép. Cath. de Blonay),1583,person_index,0
empire-desfosses-1956-adm-655dbf,bienhoaforetsscieries,Bien-Hoa (Forêts et scieries de),pyck-a,,A Pyck,Pyck,A,administrateur,1956,Annuaire Desfossés 1956,Forêts et sc. Bien-Hoa,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Pyck (A.),1794,person_index,0
empire-desfosses-1956-adm-655dbf,stainsconstrucmeca,Stains (Société de construc. méca. de),quantin-j,,J Quantin,Quantin,J,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quantin (J.),1011,person_index,0
empire-desfosses-1956-adm-655dbf,flytox,Fly-Tox,quantin-j,,J Quantin,Quantin,J,president,1956,Annuaire Desfossés 1956,pdt Fly-Tox,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quantin (J.),1497,person_index,0
empire-desfosses-1956-adm-655dbf,brossejdupontreunis,La Brosse et J. Dupont réunis,quantin-j,,J Quantin,Quantin,J,administrateur,1956,Annuaire Desfossés 1956,La Brosse et Dupont,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quantin (J.),1503,person_index,0
empire-desfosses-1956-adm-655dbf,usinesdior,Usines Dior,quelquejeu-l,,Louis Quelquejeu,Quelquejeu,Louis,administrateur,1956,Annuaire Desfossés 1956,Usines Dior,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quelquejeu (Louis),1420,person_index,0
empire-desfosses-1956-adm-655dbf,landaisecellulosesusinetartasrepriseparcellulosepin,Landaise des celluloses usine de Tartas reprise par la Cellulose du pin puis cédée à Cascades-,quelquejeu-l,,Louis Quelquejeu,Quelquejeu,Louis,president,1956,Annuaire Desfossés 1956,pdt Landaise des celluloses,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quelquejeu (Louis),2170,person_index,0
empire-desfosses-1956-adm-655dbf,chmildefils1969fusionavecmassotdisdier,Ch. Mildé fils & Compagnie 1969 : fusion avec Massot et Disdier,quenardel-e,,E Quénardel,Quénardel,E,administrateur,1956,Annuaire Desfossés 1956,Mildé,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quénardel (E.),1289,person_index,0
empire-desfosses-1956-adm-655dbf,papeteriessentier,Papeteries du Sentier,quenon-a,,A Quenon,Quenon,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes suppl. Papeteries du Sentier,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quenon (A.),2189,person_index,0
empire-desfosses-1956-adm-655dbf,spiros,Spiros,quere-f,,F Quéré,Quéré,F,administrateur,1956,Annuaire Desfossés 1956,Spiros,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quéré (F.),1054,person_index,0
empire-desfosses-1956-adm-655dbf,creditinduscalif,Société de crédit à l’indus. française (CALIF),quentin-bauchard-r,,R Quentin-Bauchard,Quentin-Bauchard,R,administrateur,1956,Annuaire Desfossés 1956,CALIF,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quentin-Bauchard (R.),166,person_index,0
empire-desfosses-1956-adm-655dbf,financiereindustriellecheminsfer,Société financière et industrielle des chemins de fer,quentin-bauchard-r,,R Quentin-Bauchard,Quentin-Bauchard,R,administrateur,1956,Annuaire Desfossés 1956,Financ. et indus. des ch de fer,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quentin-Bauchard (R.),183,person_index,0
empire-desfosses-1956-adm-655dbf,financierepetrolesfinarep,Financière des pétroles (FINAREP),quentin-bauchard-r,,R Quentin-Bauchard,Quentin-Bauchard,R,administrateur,1956,Annuaire Desfossés 1956,FINAREP,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quentin-Bauchard (R.),727,person_index,0
empire-desfosses-1956-adm-655dbf,carelfouche,Carel Fouché & Compagnie,quentin-bauchard-r,,R Quentin-Bauchard,Quentin-Bauchard,R,administrateur,1956,Annuaire Desfossés 1956,Carel Fouché & Cie,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quentin-Bauchard (R.),964,person_index,0
empire-desfosses-1956-adm-655dbf,fevrepierresmarbresfrancecarriereschauvignymignetervoux,"Fèvre & Compagnie (Pierres et marbres de France)(carrières à Chauvigny, Migné, Tervoux",quentin-bauchard-r,,R Quentin-Bauchard,Quentin-Bauchard,R,administrateur,1956,Annuaire Desfossés 1956,Fèvre,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quentin-Bauchard (R.),1546,person_index,0
empire-desfosses-1956-adm-655dbf,engrenagescitroen,Engrenages Citroën,queroix-m,,M Queroix,Queroix,M,administrateur,1956,Annuaire Desfossés 1956,Engrenages Citroën,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Queroix (M.),1111,person_index,0
empire-desfosses-1956-adm-655dbf,berlitzinternecoles,Berlitz (sté intern. des écoles),queroy-h,,H Queroy,Queroy,H,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Berlitz,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Queroy (H.),2222,person_index,0
empire-desfosses-1956-adm-655dbf,affichesgaillard,Affiches Gaillard,quervel-p,,P Quervel,Quervel,P,administrateur,1956,Annuaire Desfossés 1956,Affiches Gaillard,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quervel (P.),2220,person_index,0
empire-desfosses-1956-adm-655dbf,etsbadinfils,Éts Badin et fils,quesnel-f,,F Quesnel,Quesnel,F,administrateur,1956,Annuaire Desfossés 1956,Éts Dickson,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quesnel (F.),1649,person_index,0
empire-desfosses-1956-adm-655dbf,distilleriesindochine,Distilleries de l’Indochine,quesnel-j,,Jean Quesnel,Quesnel,Jean,administrateur,1956,Annuaire Desfossés 1956,adm.-secr. du conseil Distill. Indoch.,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quesnel (Jean),1927,person_index,1
empire-desfosses-1956-adm-655dbf,industriellefonciereroutiere,"L’Industrielle foncière et routière (ex-Industrielle Foncière, fondée en 1902) : absorption de la",quilici-e,,Édouard Quilici,Quilici,Édouard,administrateur,1956,Annuaire Desfossés 1956,Industrielle Foncière et Routière,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quilici (Édouard),283,person_index,1
empire-desfosses-1956-adm-655dbf,africaineforestiereagricolesafacameroun,Société africaine forestière et agricole (SAFA au Cameroun),quilichini-pcomm-cptes,,Quilichini (P.)(comm. cptes),Quilichini (P.)(comm. cptes),,administrateur,1956,Annuaire Desfossés 1956,SAFA-Cameroun,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Quilichini (P.)(comm. cptes),1764,person_index,0
empire-desfosses-1956-adm-655dbf,brasseriescameroun,Brasseries du Cameroun,quilichini-pcomm-cptes,,Quilichini (P.)(comm. cptes),Quilichini (P.)(comm. cptes),,administrateur,1956,Annuaire Desfossés 1956,Brasseries du Cameroun,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Quilichini (P.)(comm. cptes),1904,person_index,1
empire-desfosses-1956-adm-655dbf,creditfoncieralgerietunisiecfat,Crédit foncier d’Algérie et de Tunisie (CFAT),de-quillacq-a,,A. de Quillacq,de Quillacq,A.,censeur,1956,Annuaire Desfossés 1956,censeur CFAT,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Quillacq (A. de),237,person_index,0
empire-desfosses-1956-adm-655dbf,sucreriecentralecambrai,Sucrerie centrale de Cambrai,quillet-a,,A Quillet,Quillet,A,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quillet (A.),1987,person_index,0
empire-desfosses-1956-adm-655dbf,sucreriesmilletreunies,Sucreries Millet réunies,quillet-a,,A Quillet,Quillet,A,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quillet (A.),1992,person_index,0
empire-desfosses-1956-adm-655dbf,straphael,St-Raphaël,quilmes-e,,Entreprises Quilmès,Quilmès,Entreprises,administrateur,1956,Annuaire Desfossés 1956,St-Raphaël,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quilmès (Entreprises),1921,person_index,0
empire-desfosses-1956-adm-655dbf,cimentsparis,Ciments de Paris (ex Weber & Broutin),quinton-r,,R Quinton,Quinton,R,administrateur,1956,Annuaire Desfossés 1956,Ciments de Paris,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quinton (R.),1562,person_index,0
empire-desfosses-1956-adm-655dbf,etsdickson,Éts Dickson,quiquet-f,,F Quiquet,Quiquet,F,administrateur,1956,Annuaire Desfossés 1956,Éts Dickson,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quiquet (F.),1655,person_index,0
empire-desfosses-1956-adm-655dbf,sanghaoubanguicommercialeccso,Sangha-Oubangui (Compagnie commerciale)(CCSO),quiquet-f,,F Quiquet,Quiquet,F,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Comm. Sangha-Oubangui,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quiquet (F.),1734,person_index,0
empire-desfosses-1956-adm-655dbf,plantationstanoecoteivoire,Plantations de la Tanoe (Côte-d’Ivoire),quiquet-f,,F Quiquet,Quiquet,F,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes suppl.Plantations Tanoe,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quiquet (F.),1798,person_index,0
empire-desfosses-1956-adm-655dbf,bauchecoffresforts,Bauche (coffres-forts)(anc. Éts Bauche et Triaud),quiraud-g,,G Quiraud,Quiraud,G,administrateur,1956,Annuaire Desfossés 1956,secr. gén. Bauche,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Quiraud (G.),1026,person_index,0
empire-desfosses-1956-adm-655dbf,huileriedarierrouffio,Huilerie Darier de Rouffio,rabatau-h,,Huilerie et savonnerie Rabatau,Rabatau,Huilerie et savonnerie,administrateur,1956,Annuaire Desfossés 1956,gérante Huilerie Darier de Roufio,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Rabatau (Huilerie et savonnerie),2087,person_index,0
