doc_id,person_key,person_id,in_network,name_clean,surname,given,office_class,office_raw,jurisdiction,former,pattern,evidence,source_ref,region,country
afrique-du-nord-banque-de-tunisie-b95f30,gery-c,gery-c,1,Ch. Géry,Géry,Ch.,senior_state,conseiller d'État,,1,apposition,"on de la Banque de Tunisie, dont le conseil est ainsi composé : MM. Ch. Géry, ancien conseiller d'État, ancien préfet de l'Algérie, commandeur de la Légion d'honneur, président du c",Banque de Tunisie,Tunisie,Tunisie
afrique-du-nord-banque-etat-maroc-dfec87,guiot-g,guiot-g,1,Gaston Guiot,Guiot,Gaston,senior_state,Ministre de France,Guatemala,0,entry_header,"nsul à Tunis, directeur des protectorats au ministère des Affaires étrangères. Ministre de France au Guatemala. Délégué des porteurs français de la Dette marocaine (1906), admi",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,sergent,sergent,1,Sergent,Sergent,,state_bank,sous-gouverneur de la Banque de France,,0,apposition,"Temps, 9 octobre 1912) (Les Annales coloniales, 12 octobre 1912) M. Sergent, sous-gouverneur de la Banque de France, vient d'être nommé, avec l'agrément du gouvernement, en remplacement de M. Gu",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,cambon-j,cambon-j,1,Jules Cambon,Cambon,Jules,senior_state,ambassadeur de France,,0,apposition,"résident, en remplacement du regretté M. Stéphane Dervillé, M. Jules Cambon, ambassadeur de France, vice-président du conseil d'administration de la Banque de Paris et des Pays-",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,poincare-r,poincare-r,1,Raymond Poincaré,Poincaré,Raymond,minister,ministre des Finances,,0,apposition,"d'État du Maroc (Les Annales coloniales, 14 mars 1927) M. Raymond Poincaré, ministre des Finances, a donné son agrément au choix de M. Georges Desoubry, sous-directeur de la B",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,barbanson-e,,0,E. Barbanson,Barbanson,E.,senior_state,consul général,Belgique,0,apposition,"alienne ; M. le président de la chambre de commerce belge ; M. E. Barbanson, consul général de Belgique ; M. F.H.W. Stonehewe Bird, consul général de Grande-Bretagne ;",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,stonehewe-bird-w,,0,W. Stonehewe Bird,Stonehewe Bird,W.,senior_state,consul général,Grande-Bretagne,0,apposition,"e ; M. E. Barbanson, consul général de Belgique ; M. F.H.W. Stonehewe Bird, consul général de Grande-Bretagne ; M. Gonzalez Sicilia, consul d'Espagne ; M. Quincy Sta",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,guessous-m,,0,Mohamed Guessous,Guessous,Mohamed,colonial_governor,haut-commissaire,,0,apposition,"M. René Martin, décorateur, 21, Souk-el-Ghezal, Rabat ; Si Mohamed Guessous, haut-commissaire impérial chérifien auprès de la Banque d'État du Maroc ; S.E. Si El Hadj Et Ta",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,kaddour-ben-gahbrit,,0,Kaddour Ben Gahbrit,Kaddour Ben Gahbrit,,senior_state,ministre plénipotentiaire,,0,apposition,"ARRIVÉES (Les Annales coloniales, 25 avril 1938) S.E. Si Kaddour Ben Gahbrit, ministre plénipotentiaire ; M. Cère, vice-président de la Chambre de commerce de Rabat ; MM. Ruiz Sene",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-banque-etat-maroc-dfec87,morize,,0,Morize,Morize,,senior_state,ministre plénipotentiaire,,0,apposition,"es coloniales, 22 août 1938) À Casablanca, le sultan, accompagné de M. Morize, ministre plénipotentiaire, a visité le nouvel immeuble de la Banque d'État du Maroc, en présence des Aut",Banque d'État du Maroc,Maroc,Maroc
afrique-du-nord-bateaux-vapeur-nord-60742e,gerard,gerard,1,Gérard,Gérard,,senior_state,ministre de France,,1,apposition," Dunkerque ; M. Bonfils de Lafaurie, chef du service de la marine ; M. Gérard, ancien ministre de France à Pékin, actuellement à Bruxelles ; le général de Maingreville ; M. Verberckmo",Cie des Bateaux à vapeur du Nord,Empire (transversal),
afrique-du-nord-bateaux-vapeur-nord-60742e,dumont,dumont,1,Dumont,Dumont,,local_elected,maire de,Dunkerque,0,apposition," prononcés par M. Kerbart, président de la chambre de commerce, et M. Dumont, maire de Dunkerque. M. l'amiral Barrera a ensuite pris la parole et a rendu hommage au",Cie des Bateaux à vapeur du Nord,Empire (transversal),
afrique-du-nord-bateaux-vapeur-nord-60742e,vincent,vincent,1,Vincent,Vincent,,senior_state,préfet,Nord,0,apposition,"que à Dunkerque (Le Journal des débats, 18 mai 1902) ……………………… MM. Vincent, préfet du Nord, et Paul Nancey, sous-préfet de Dunkerque, ont visité plusieurs locaux",Cie des Bateaux à vapeur du Nord,Empire (transversal),
afrique-du-nord-bateaux-vapeur-nord-60742e,nancey-p,,0,Paul Nancey,Nancey,Paul,senior_state,sous-préfet,Dunkerque,0,apposition,"s débats, 18 mai 1902) ……………………… MM. Vincent, préfet du Nord, et Paul Nancey, sous-préfet de Dunkerque, ont visité plusieurs locaux et finalement arrêté leur choix sur ",Cie des Bateaux à vapeur du Nord,Empire (transversal),
afrique-du-nord-bateaux-vapeur-nord-60742e,vincent,vincent,1,Vincent,Vincent,,senior_state,préfet,Nord et Paul Nancey,0,apposition,"ique à Dunkerque (Le Journal des débats, 18 mai 1902) ……………………… MM. Vincent, préfet du Nord et Paul Nancey, sous-préfet de Dunkerque, ont visité plusieurs locaux ",Cie des Bateaux à vapeur du Nord,Empire (transversal),
afrique-du-nord-biskra-et-oued-rirh-d11692,dicquemare,,0,Dicquemare,Dicquemare,,local_elected,maire de,Biskra,0,apposition," L'établissement, placé sous la direction médicale de M. le docteur Dicquemare, maire de Biskra, est pourvu de toutes les installations balnéothérapiques. Il comporte ",Compagnie de Biskra et de l’Oued-Rirh,Algerie,Algérie
afrique-du-nord-blachere-hussein-dey-0e9fad,weygand,,0,Weygand,Weygand,,colonial_governor,gouverneur général,Algérie,0,apposition,"-Dey, Tél. 1-71 ————————— La Vie économique algérienne Le général Weygand, gouverneur général de l'Algérie, visite les Établissements Blachère par A. K. (L’Écho d’Alge",Éts A. Blachère et ses fils,Algerie,Algérie
afrique-du-nord-blancs-de-comines-4ac8f3,antoine-abel-gabriel-prevot-dit-ellen-prevot,,0,"Antoine, Abel, Gabriel Prévot dit Ellen-Prévot","Antoine, Abel, Gabriel Prévot dit Ellen-Prévot",,local_elected,maire de,Toulouse,0,entry_header," dit Ellen-Prévot (1877-1952) : député SFIO de la Haute-Garonne 7 (1910-1919), maire de Toulouse (1945-1940). Administrateur de la Cie des phosphates de l’Afrique du ","Société française La Baryte de Comines, puis Produits chimiques et blancs de Comines",Maroc,Maroc
afrique-du-nord-bnci-afrique-6655e5,valle-e,,0,Eugène Valle,Valle,Eugène,local_elected,maire de,Constantine,0,apposition,"donnée sous le signe de l'amitié : MM. le général Kientz ; M. Eugène Valle, maire de Constantine, délégué à l'Assemblée algérienne ; le sénateur Mahdi ; les délé",Banque nationale pour le commerce et l'industrie,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,vernhette-a,vernhette-a,1,Amédée Vernhette,Vernhette,Amédée,senior_state,préfet,,0,apposition,"3). Armand Vernhette (1829-1906) : l’un des huit enfants d’Amédée Vernhette, préfet sous la 6 Restauration, magistrat, représentant de l’Hérault sous la IIe Répub",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,vernhette-a,vernhette-a,1,Armand Vernhette,Vernhette,Armand,senior_state,sous-préfet,Wissembourg,0,entry_header,"e la première École nationale d’administration (1848-1850), conseiller d’État, sous-préfet de Wissembourg, puis de Villefranche-sur-Saône, préfet de la Drôme (1869-1870)",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,vernhette-a,vernhette-a,1,Armand Vernhette,Vernhette,Armand,senior_state,préfet,Drôme,0,entry_header," conseiller d’État, sous-préfet de Wissembourg, puis de Villefranche-sur-Saône, préfet de la Drôme (1869-1870). Directeur politique de La Presse, feuille bonapartist",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,barrot-f,barrot-f-ferdinand,1,Frédéric Barrot,Barrot,Frédéric,senior_state,sous-préfet,,1,entry_header,", ancien président de la Compagnie des chemins 7 de fer algériens (1860-1863). Ancien sous-préfet, administrateur de sociétés, notamment de la Société générale algérienne. Voir",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,christophle-a,,0,Albert Christophle,Christophle,Albert,minister,ministre des travaux publics,,0,apposition,"Magenta, président de la République française, par M. Albert Christophle, ministre des travaux publics. Renvoyé à la commission du budget de 1878. (Le Journal des finances, 24 ma",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,gobron-g,,0,Gustave Gobron,Gobron,Gustave,local_elected,Conseiller général,Buzançy,0,entry_header,"2-1927), ce qui 14 l’apparente à Charles Floquet et Jules Ferry, entre autres. Conseiller général de Buzançy (1874-1911), député (1885-1889), président du conseil général (1904",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,gobron-g,,0,Gustave Gobron,Gobron,Gustave,senior_state,sous-préfet,Miliana,0,entry_header,seil général (1904-1911) et sénateur des Ardennes (1907-1911). Il débute comme sous-préfet de Miliana (Algérie) et de Sainte-Menehould (Marne) avant de prendre la direct,Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,salles-i,salles-i,1,Isidore Salles,Salles,Isidore,colonial_governor,commissaire de la République,,0,entry_header,"eur de la Compagnie du canal de Suez). Comte Isidore Salles (1821-1900) : sous-commissaire de la République à Dax (1848), directeur de la 16 presse au ministère de l’Intérieur, préfet de",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,salles-i,salles-i,1,Isidore Salles,Salles,Isidore,senior_state,préfet,Aube,0,entry_header,"épublique à Dax (1848), directeur de la 16 presse au ministère de l’Intérieur, préfet de l’Aube (1863), puis du Bas-Rhin (1869-1870), censeur de la Banque hypothéca",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,th-roustan,,0,Th. Roustan,Th. Roustan,,senior_state,consul général,,0,apposition,"n déjeuner de 80 couverts, présidé par S. A. ayant a sa droite M. Th. Roustan, consul général et chargé d'affaires de France, et à sa gauche M. Charles Géry, ancien conseil",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,gery-c,gery-c,1,Charles Géry,Géry,Charles,senior_state,conseiller d'État,,1,apposition,"consul général et chargé d'affaires de France, et à sa gauche M. Charles Géry, ancien conseiller d'État, président de la Compagnie de Bône-Guelma. Le secrétaire général du gouverne",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,level-e,level-e,1,Émile Level,Level,Émile,local_elected,maire d',Étretat,0,entry_header," région parisienne…, et Paul-Émile (1877-1921), inspecteur des eaux et forêts, maire d'Étretat. Ingénieur ECP, il travaille d’abord pendant trois ans pour le P.-O., ",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,charles-gery,charles-gery,1,[Charles] Géry,[Charles] Géry,,senior_state,conseiller d'État,,1,apposition,"a composition du conseil d'administration. On annonce que M. [Charles] Géry, ancien conseiller d'État, président du conseil, M. [Charles] Sautter, directeur de la Banque de Paris e",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,mahou-l,mahou-l,1,Léonce Mahoû,Mahoû,Léonce,senior_state,préfet,,1,entry_header,ires de cette Compagnie a eu lieu le 19 juillet. Léonce Mahoû (1835-1904) : ancien préfet reconverti dans les affaires. Voir encadré. 21 Après avoir entendu lecture du,Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,roustan,,0,Roustan,Roustan,,senior_state,consul général,,0,apposition,"olongements a hérité en 1876, grâce à l'énergie et la vigilance de M. Roustan, consul général, et du général Chanzy, gouverneur de l'Algérie. En 1876, l'Italie entra à so",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,viette,,0,Viette,Viette,,minister,ministre des Travaux publics,,0,apposition,"gie, 16 juillet 1893) Notre correspondant nous écrit : Mandé par M. Viette, ministre des Travaux publics, M. Charles Rouvier, notre résident général en Tunisie, est arrivé récemment ",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,gauthier,gauthier,1,Gauthier,Gauthier,,minister,ministre des travaux publics,,0,apposition,"———— [M. Gauthier en Tunisie] (Gil Blas, 18 septembre 1905) […] M. Gauthier, ministre des travaux publics, […] inaugurera officiellement la voie ferrée de Kalaat-ès-Senam, spécialement",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,vernhette-a,vernhette-a,1,Armand Vernhette,Vernhette,Armand,senior_state,préfet,Empire,1,apposition,"ÉCROLOGIE Armand Vernhette (Le Figaro, 21 décembre 1906) Armand Vernhette, ancien préfet de l'Empire, administrateur de la Compagnie Bône- Guelma, est décédé hier à Par",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,alapetite,,0,Alapetite,Alapetite,,colonial_governor,résident général,,0,apposition," nouvelle activité au mois de novembre dernier, et, le 17 avril, M. Alapetite, résident général de France en Tunisie, pourra se rendre à Gabës par la nouvelle voie. Le rése",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bone-guelma-prolong-5af93c,landry,,0,Landry,Landry,,minister,ministre de la Marine,,0,bracket,"ières et main- d'œuvre pour leur remise en état, et, tout récemment, M. Landry [ministre de la Marine] vient de donner l'autorisation d'y construire deux ponts métalliques pour la ",Compagnie du Chemin de fer de Bône à Guelma et prolongements,Algerie,Algérie
afrique-du-nord-bouscasse-gras-1bc77e,bouscasse-f,bouscasse-f,1,F. Bouscasse,Bouscasse,F.,local_elected,maire de,Bougie,1,apposition,"ement connus qui soient en Algérie. Nous y remarquons ceux de M. F. Bouscasse, ancien maire de Bougie, un des créateurs des usines de sulfurisation des grignons d'olives et ",Bouscasse et Gras,Algerie,Algérie
afrique-du-nord-bq-coloniale-nordaf-2dfb96,clausse-j,clausse-j,1,J. Roger Clausse,Clausse,J. Roger,senior_state,ministre plénipotentiaire,,0,apposition,"dération générale des agriculteurs du département d'Alger ; J. Roger Clausse, ministre plénipotentiaire, à Villefranche-sur-Mer ; le colonel Courtot, commandeur de la Légion 1 d'ho",Banque coloniale nord-africaine,Algerie,Algérie
afrique-du-nord-bq-commerc-maroc-5244c6,bonfiace-p,,0,Philippe Bonfiace,Bonfiace,Philippe,colonial_admin,directeur des Affaires politiques,,0,apposition," Michel Decazes, Roger Jounot, comm. cptes. ———————————— Philippe Bonfiace, directeur des Affaires politiques de 1942 à 1946, chef de Ia région de Casablanca de 1946 à 1953 (aussitôt sa re",Banque commerciale du Maroc,Maroc,Maroc
