company_key,name,n_mentions,first_doc_id
portsmarocainsmehedyakenitrasalerabat,"Société des ports marocains de Méhédya-Kénitra, Salé et Rabat",1,afrique-du-nord-aec-1926-maroc-e65b4d
agricoleimmobilieremarococcidental,Société agricole et immobilière du Maroc occidental,1,afrique-du-nord-aec-1926-maroc-e65b4d
creditmarocainvoirnoticeno,"Crédit Marocain, Voir notice no",1,afrique-du-nord-aec-1926-maroc-e65b4d
eliasabitbolbbenrimo,Elias Abitbol et B. Benrimo,1,afrique-du-nord-aec-1926-maroc-e65b4d
hazoulay,A. H. Azoulay,1,afrique-du-nord-aec-1926-maroc-e65b4d
moisebattino,Moise Battino,1,afrique-du-nord-aec-1926-maroc-e65b4d
messodbenchocron,Messod Benchocron et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
gaetanbossi,Gaëtan Bossi,1,afrique-du-nord-aec-1926-maroc-e65b4d
paulbourzes,Paul Bourzes,1,afrique-du-nord-aec-1926-maroc-e65b4d
louisbriquet,Louis Briquet,1,afrique-du-nord-aec-1926-maroc-e65b4d
chaconalbert,Chacon et Albert,1,afrique-du-nord-aec-1926-maroc-e65b4d
rchomienne,R. Chomienne,1,afrique-du-nord-aec-1926-maroc-e65b4d
convert,Convert,1,afrique-du-nord-aec-1926-maroc-e65b4d
florentincousin,Florentin Cousin,1,afrique-du-nord-aec-1926-maroc-e65b4d
jeandavid,Jean David et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
debusigne,A. Debusigne et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
jdreyfusc1e,J. Dreyfus et C1e,1,afrique-du-nord-aec-1926-maroc-e65b4d
dugendre,Dugendre et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
jeanducasse,Jean Ducasse,1,afrique-du-nord-aec-1926-maroc-e65b4d
mensellem,M. Ensellem,1,afrique-du-nord-aec-1926-maroc-e65b4d
etablhubertdolbeaucle,Établ. Hubert Dolbeau et Cle,1,afrique-du-nord-aec-1926-maroc-e65b4d
joseettedgui,José et S. S. Ettedgui,1,afrique-du-nord-aec-1926-maroc-e65b4d
fayolle,Fayolle,1,afrique-du-nord-aec-1926-maroc-e65b4d
fernandfichaud,Fernand Fichaud,1,afrique-du-nord-aec-1926-maroc-e65b4d
louisfoures,Louis Foures,1,afrique-du-nord-aec-1926-maroc-e65b4d
mmegilgenkrantz,Mme Gilgenkrantz,1,afrique-du-nord-aec-1926-maroc-e65b4d
guillaudgeay,Guillaud et Geay,1,afrique-du-nord-aec-1926-maroc-e65b4d
guilletchallet,"Guillet, Challet et Cie",1,afrique-du-nord-aec-1926-maroc-e65b4d
halain,Halain et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
raymondharo,Raymond de Haro,1,afrique-du-nord-aec-1926-maroc-e65b4d
victorhayat,Victor Hayat,1,afrique-du-nord-aec-1926-maroc-e65b4d
josephhelary,Joseph Helary,1,afrique-du-nord-aec-1926-maroc-e65b4d
jacobettedgui,"Jacob, A. Ettedgui et Cie",1,afrique-du-nord-aec-1926-maroc-e65b4d
fjolyfrutily,F. Joly et F. Rutily,1,afrique-du-nord-aec-1926-maroc-e65b4d
kjagaard,Kjagaard,1,afrique-du-nord-aec-1926-maroc-e65b4d
kourynhayek,A. Koury et N. A. Hayek,1,afrique-du-nord-aec-1926-maroc-e65b4d
pierrelacam,Pierre Lacam,1,afrique-du-nord-aec-1926-maroc-e65b4d
jlafon,J. Lafon et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
levraud,A. Levraud,1,afrique-du-nord-aec-1926-maroc-e65b4d
mauricelevy,Maurice Lévy,1,afrique-du-nord-aec-1926-maroc-e65b4d
levychardon,Lévy et Chardon,1,afrique-du-nord-aec-1926-maroc-e65b4d
louviot,Louviot et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
emarey,E. de Marey et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
mespouletberthollet,Mespoulet et Berthollet,1,afrique-du-nord-aec-1926-maroc-e65b4d
albertmoynier,Albert Moynier,1,afrique-du-nord-aec-1926-maroc-e65b4d
murdochbullerco,"Murdoch, Buller and Co",1,afrique-du-nord-aec-1926-maroc-e65b4d
normantfilsbeickhert,Normant fils et Beickhert,1,afrique-du-nord-aec-1926-maroc-e65b4d
officeindustrielcommercialmarocain,Office industriel et commercial marocain,1,afrique-du-nord-aec-1926-maroc-e65b4d
perodeaudbruyn,Pérodeaud et de Bruyn,1,afrique-du-nord-aec-1926-maroc-e65b4d
leonpetignier,Léon Pétignier,1,afrique-du-nord-aec-1926-maroc-e65b4d
picard,Picard et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
hpostel,H. de Postel,1,afrique-du-nord-aec-1926-maroc-e65b4d
jpoortere,J. de Poortere,1,afrique-du-nord-aec-1926-maroc-e65b4d
repaire,A. du Repaire,1,afrique-du-nord-aec-1926-maroc-e65b4d
reutemannborgeaud,Reutemann et Borgeaud,1,afrique-du-nord-aec-1926-maroc-e65b4d
fernandrichaud,Fernand Richaud,1,afrique-du-nord-aec-1926-maroc-e65b4d
prouquette,P. Rouquette,1,afrique-du-nord-aec-1926-maroc-e65b4d
reneroustan,René Roustan,1,afrique-du-nord-aec-1926-maroc-e65b4d
jsansetier,J. Sansetier et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
schocronbenacerraf,Schocron et Benacerraf,1,afrique-du-nord-aec-1926-maroc-e65b4d
skallifils,A. Skalli et fils,1,afrique-du-nord-aec-1926-maroc-e65b4d
jeansouffront,Jean Souffront,1,afrique-du-nord-aec-1926-maroc-e65b4d
tinarellimonnier,Tinarelli et Monnier,1,afrique-du-nord-aec-1926-maroc-e65b4d
trambouzehmontireze,L. Trambouze et H. de Monti de Rèze,1,afrique-du-nord-aec-1926-maroc-e65b4d
vilellabellaigue,"Vilella, Bellaigue et Cie",1,afrique-du-nord-aec-1926-maroc-e65b4d
henrivincent,Henri Vincent,1,afrique-du-nord-aec-1926-maroc-e65b4d
raymondweil,Raymond Weil,1,afrique-du-nord-aec-1926-maroc-e65b4d
marocainebatimentcarde,Société marocaine du bâtiment Carde et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
leonchambisseur,Léon Chambisseur,1,afrique-du-nord-aec-1926-maroc-e65b4d
chaponfreres,Chapon frères,1,afrique-du-nord-aec-1926-maroc-e65b4d
etablhneaud,Établ. A.-H. Neaud,1,afrique-du-nord-aec-1926-maroc-e65b4d
etablhperes,Établ. H. Pérès,1,afrique-du-nord-aec-1926-maroc-e65b4d
gallinarifreres,Gallinari frères,1,afrique-du-nord-aec-1926-maroc-e65b4d
emileherbrecht,Émile Herbrecht,1,afrique-du-nord-aec-1926-maroc-e65b4d
jamain,Jamain et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
jjuillard,J. Juillard,1,afrique-du-nord-aec-1926-maroc-e65b4d
juliarieu,Julia et Rieu,1,afrique-du-nord-aec-1926-maroc-e65b4d
jflefevre,J. F. Lefèvre et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
polugat,P.-O. Lugat,1,afrique-du-nord-aec-1926-maroc-e65b4d
emadar,E. Madar et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
jravotti,J. Ravotti,1,afrique-du-nord-aec-1926-maroc-e65b4d
salas,A. Salas,1,afrique-du-nord-aec-1926-maroc-e65b4d
tassogras,Tasso et Gras,1,afrique-du-nord-aec-1926-maroc-e65b4d
boyauderiestriperiesriss,Boyauderies et triperies A. Riss,1,afrique-du-nord-aec-1926-maroc-e65b4d
comptoirlanguedocienentreprisesmarocaines,Comptoir languedocien d'entreprises marocaines,1,afrique-du-nord-aec-1926-maroc-e65b4d
maisonlevynouveautes,Maison Lévy-Nouveautés »,1,afrique-du-nord-aec-1926-maroc-e65b4d
etudesentreprisesmaroc,Société d'études et d'entreprises au Maroc,1,afrique-du-nord-aec-1926-maroc-e65b4d
fashionablehouse,Société « Fashionable House »,1,afrique-du-nord-aec-1926-maroc-e65b4d
industrielleafriquenordfabricationciresbougies,Société industrielle de l'Afrique du Nord pour la fabrication des cires et bougies,1,afrique-du-nord-aec-1926-maroc-e65b4d
marocaineexportationprimeurs,Société marocaine d'exportation de primeurs,1,afrique-du-nord-aec-1926-maroc-e65b4d
jmallet,J. Mallet,1,afrique-du-nord-aec-1926-maroc-e65b4d
josephsanchez,Joseph Sanchez,1,afrique-du-nord-aec-1926-maroc-e65b4d
ateliersmagasinssebou,Ateliers et magasins du Sebou,1,afrique-du-nord-aec-1926-maroc-e65b4d
gastonbentata,Gaston Bentata,1,afrique-du-nord-aec-1926-maroc-e65b4d
jchaleonpineau,J. Chaléon et L. Pineau,1,afrique-du-nord-aec-1926-maroc-e65b4d
raymondlemerre,Raymond Lemerre,1,afrique-du-nord-aec-1926-maroc-e65b4d
chomel,Chomel et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
bourletrey,Bourlet et Rey,1,afrique-du-nord-aec-1926-maroc-e65b4d
emmanuelfortin,Emmanuel Fortin,1,afrique-du-nord-aec-1926-maroc-e65b4d
francoissanmarti,François Sanmarti,1,afrique-du-nord-aec-1926-maroc-e65b4d
isidoresamuel,Isidore Samuel,1,afrique-du-nord-aec-1926-maroc-e65b4d
albaz,Albaz,1,afrique-du-nord-aec-1926-maroc-e65b4d
alendafreres,Alenda frères,1,afrique-du-nord-aec-1926-maroc-e65b4d
amzallag,Amzallag,1,afrique-du-nord-aec-1926-maroc-e65b4d
barrabinopaisant,Barrabino et Paisant,1,afrique-du-nord-aec-1926-maroc-e65b4d
louisbarre,Louis Barre,1,afrique-du-nord-aec-1926-maroc-e65b4d
bornsteinleyva,Bornstein et Leyva,1,afrique-du-nord-aec-1926-maroc-e65b4d
boussardmaati,Boussard et Maati,1,afrique-du-nord-aec-1926-maroc-e65b4d
braunschwig,Braunschwig et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
buguet,Buguet,1,afrique-du-nord-aec-1926-maroc-e65b4d
chaminade,Chaminade,1,afrique-du-nord-aec-1926-maroc-e65b4d
comptoirlyonnais,Comptoir lyonnais,1,afrique-du-nord-aec-1926-maroc-e65b4d
pcousin,P. Cousin et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
pierrecoyo,Pierre Coyo,1,afrique-du-nord-aec-1926-maroc-e65b4d
delannoy,Delannoy et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
gdelpierre,G. Delpierre,1,afrique-du-nord-aec-1926-maroc-e65b4d
droguerienationale,Droguerie nationale,1,afrique-du-nord-aec-1926-maroc-e65b4d
dubois,A. Dubois,1,afrique-du-nord-aec-1926-maroc-e65b4d
edelin,Edelin,1,afrique-du-nord-aec-1926-maroc-e65b4d
elgalyjacquet,Elgaly et Jacquet,1,afrique-du-nord-aec-1926-maroc-e65b4d
etabldomerc,Établ. Domerc,1,afrique-du-nord-aec-1926-maroc-e65b4d
gfayn,G. Fayn,1,afrique-du-nord-aec-1926-maroc-e65b4d
emilefontes,Émile Fontès,1,afrique-du-nord-aec-1926-maroc-e65b4d
victorgay,Victor Gay et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
gilibertorouche,Giliberto et Rouché,1,afrique-du-nord-aec-1926-maroc-e65b4d
godefin,Godefin,1,afrique-du-nord-aec-1926-maroc-e65b4d
gressotauret,Gressot et Auret,1,afrique-du-nord-aec-1926-maroc-e65b4d
laforet,Laforêt,1,afrique-du-nord-aec-1926-maroc-e65b4d
laredo,Laredo,1,afrique-du-nord-aec-1926-maroc-e65b4d
etiennelauzet,Étienne Lauzet,1,afrique-du-nord-aec-1926-maroc-e65b4d
manches,Manches et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
jmarino,J.-A. Marino,1,afrique-du-nord-aec-1926-maroc-e65b4d
morana,Morana,1,afrique-du-nord-aec-1926-maroc-e65b4d
noel,Noël et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
edmondoustry,Edmond Oustry,1,afrique-du-nord-aec-1926-maroc-e65b4d
pimorbellanger,Pimor-Bellanger,1,afrique-du-nord-aec-1926-maroc-e65b4d
jrobic,J. Robic,1,afrique-du-nord-aec-1926-maroc-e65b4d
jrodierefreres,J. Rodière frères,1,afrique-du-nord-aec-1926-maroc-e65b4d
rudel,Rudel,1,afrique-du-nord-aec-1926-maroc-e65b4d
augustesabatier,Auguste Sabatier et Cie,1,afrique-du-nord-aec-1926-maroc-e65b4d
saintpons,De Saint-Pons,1,afrique-du-nord-aec-1926-maroc-e65b4d
seguinaud,Seguinaud,1,afrique-du-nord-aec-1926-maroc-e65b4d
vidalaine,Vidal ainé,1,afrique-du-nord-aec-1926-maroc-e65b4d
viguiernazon,Viguier-Nazon,1,afrique-du-nord-aec-1926-maroc-e65b4d
meridionaleeclairageforcemotrice,Cie méridionale d'éclairage et de force motrice,1,afrique-du-nord-aec-1926-maroc-e65b4d
groupemarocainetudesentreprises,Groupe marocain d'études et d'entreprises,1,afrique-du-nord-aec-1926-maroc-e65b4d
patrimoine,Patrimoine »,1,afrique-du-nord-aec-1926-maroc-e65b4d
abrahamhalmnahon,Abraham Halm Nahon,1,afrique-du-nord-aec-1926-maroc-e65b4d
jwwilson,J.-W. Wilson,1,afrique-du-nord-aec-1926-maroc-e65b4d
malcoruccelli,MALCOR et UCCELLI,1,afrique-du-nord-aec-1926-maroc-e65b4d
marocp,MAROC (p,1,afrique-du-nord-aec-1937-maroc-dfc464
fiduciairefrancocherifienne,Cie fiduciaire franco-chérifienne,1,afrique-du-nord-aec-1937-maroc-dfc464
financierecherifienne,Cie financière chérifienne,1,afrique-du-nord-aec-1937-maroc-dfc464
internationalegrandsmagasins,Cie internationale de Grands Magasins,1,afrique-du-nord-aec-1937-maroc-dfc464
paris,À Paris,1,afrique-du-nord-aec-1937-maroc-dfc464
automobilemarocaine,Générale automobile marocaine,1,afrique-du-nord-aec-1937-maroc-dfc464
monnierberthet,Monnier et Berthet,1,afrique-du-nord-aec-1937-maroc-dfc464
africaineimportationcharbonsbriquettesnordpas,Société africaine d'importation de charbons et briquettes du Nord et du Pas,1,afrique-du-nord-aec-1937-maroc-dfc464
africaineeuropecentrale,Société africaine pour l'Europe Centrale,1,afrique-du-nord-aec-1937-maroc-dfc464
etablissementslyonnaismaroc,Société anon. des Établissements lyonnais au Maroc,1,afrique-du-nord-aec-1937-maroc-dfc464
approvisionnement,Société anonyme nouvelle d'approvisionnement,1,afrique-du-nord-aec-1937-maroc-dfc464
colonialemines,Coloniale de mines,1,afrique-du-nord-aec-1937-maroc-dfc464
minieremarocaine,Minière Marocaine,1,afrique-du-nord-aec-1937-maroc-dfc464
moroccominingcompany,Morocco Mining Company,1,afrique-du-nord-aec-1937-maroc-dfc464
conservesfedalasardineriecascadec,Société anon. de Conserves de Fédala Sardinerie Cascadec,1,afrique-du-nord-aec-1937-maroc-dfc464
briqueteriesfedala,Société des briqueteries de Fédala,1,afrique-du-nord-aec-1937-maroc-dfc464
etudesinitiativemisevaleursous,Société d'études et d'initiative pour la mise en valeur du Sous,1,afrique-du-nord-aec-1937-maroc-dfc464
directioncasablanca,Direction à Casablanca,1,afrique-du-nord-aec-1937-maroc-dfc464
marocainefonciereindustriellecommerciale,"Société marocaine foncière, industrielle et commerciale",1,afrique-du-nord-aec-1937-maroc-dfc464
administration,Administration,1,afrique-du-nord-aec-1937-maroc-dfc464
portsmarocainsmehedyaportlyautey,Société des ports marocains de Méhédya-Port-Lyautey et,1,afrique-du-nord-aec-1937-maroc-dfc464
etablissementschamsonsafi,"Établissements Chamson, SAFI",1,afrique-du-nord-aec-1937-maroc-dfc464
agavesagadir,Société des agaves d'Agadir,1,afrique-du-nord-aec-1937-maroc-dfc464
agricolecommercialesidimoussaharati,Société agricole et commerciale de Sidi-Moussa et Harati,1,afrique-du-nord-aec-1937-maroc-dfc464
cultureelevagefedalafedala,"Société de culture et d'élevage de Fédala, FÉDALA",1,afrique-du-nord-aec-1937-maroc-dfc464
elevagemeknesagouraiparmeknes,"Société d'élevage de Meknès, AGOURAI, par Meknès",1,afrique-du-nord-aec-1937-maroc-dfc464
viticolemarocaine,Société viticole marocaine,1,afrique-du-nord-aec-1937-maroc-dfc464
francomarocainefedala,Cie franco-marocaine de Fédala,1,afrique-du-nord-aec-1937-maroc-dfc464
comptoirimmobiliermaroc,Comptoir immobilier du Maroc,1,afrique-du-nord-aec-1937-maroc-dfc464
mutuellehypothecairefrancosudamericaine,Mutuelle hypothécaire Franco-Sud Américaine,1,afrique-du-nord-aec-1937-maroc-dfc464
cherifienneimmobilierefinanciere,Société chérifienne immobilière et financière,1,afrique-du-nord-aec-1937-maroc-dfc464
unionmobiliereprivee,Union mobilière privée,1,afrique-du-nord-aec-1937-maroc-dfc464
autonomecherifiennecarburants,L'Autonome chérifienne des carburants,1,afrique-du-nord-aec-1937-maroc-dfc464
curiositesmarocaines,« Aux curiosités marocaines »,1,afrique-du-nord-aec-1937-maroc-dfc464
marocainebata,Société anon. marocaine Bata,1,afrique-du-nord-aec-1937-maroc-dfc464
brosseriemarocaine,Brosserie marocaine,1,afrique-du-nord-aec-1937-maroc-dfc464
centraleautomobilecherifienne,Centrale automobile chérifienne,1,afrique-du-nord-aec-1937-maroc-dfc464
chaouiaagricoleimmobiliere,Chaouïa agricole et immobilière,1,afrique-du-nord-aec-1937-maroc-dfc464
clossaintgeorges,« Clos Saint-Georges »,1,afrique-du-nord-aec-1937-maroc-dfc464
agricolesefrou,Cie agricole de Sefrou,1,afrique-du-nord-aec-1937-maroc-dfc464
cherifienneautomobile,Cie chérifienne automobile,1,afrique-du-nord-aec-1937-maroc-dfc464
cherifienneentreprisesreunies,Cie chérifienne d'entreprises réunies,1,afrique-du-nord-aec-1937-maroc-dfc464
cherifienneexclusivitesindustriellescommerciales,Cie chérifienne d'exclusivités industrielles et commerciales,1,afrique-du-nord-aec-1937-maroc-dfc464
foncierecommercialemaroc,Cie foncière et commerciale du Maroc,1,afrique-du-nord-aec-1937-maroc-dfc464
entreprisesculturesafrique,Cie générale d'entreprises et de cultures en Afrique,1,afrique-du-nord-aec-1937-maroc-dfc464
transportsaeriensmaroc,Cie générale de transports aériens au Maroc,1,afrique-du-nord-aec-1937-maroc-dfc464
immobilieremoghreb,Cie immobilière du Moghreb,1,afrique-du-nord-aec-1937-maroc-dfc464
marocainebougiesaamelkhir,Cie marocaine de bougies « Aam Elkhir »,1,afrique-du-nord-aec-1937-maroc-dfc464
mobiliereimmobilieremarocsoudan,Cie mobilière et immobilière Maroc et Soudan,1,afrique-du-nord-aec-1937-maroc-dfc464
orientalecommerce,Cie orientale pour le commerce du thé,1,afrique-du-nord-aec-1937-maroc-dfc464
comptoircherifienbois,Comptoir chérifien des bois,1,afrique-du-nord-aec-1937-maroc-dfc464
comptoirsfranceafrique,Comptoirs France-Afrique,1,afrique-du-nord-aec-1937-maroc-dfc464
comptoirhorticoleviticolecherifien,Comptoir horticole et viticole chérifien,1,afrique-du-nord-aec-1937-maroc-dfc464
comptoirlainierimportation,Comptoir lainier et d'importation,1,afrique-du-nord-aec-1937-maroc-dfc464
comptoirmarocainbetail,Comptoir marocain du bétail,1,afrique-du-nord-aec-1937-maroc-dfc464
comptoirsmarocainscuirspeaux,Comptoirs marocains des cuirs et peaux,1,afrique-du-nord-aec-1937-maroc-dfc464
comptoirorthopediquechirurgicalolivier,"Comptoir orthopédique et chirurgical, Olivier et Cie",1,afrique-du-nord-aec-1937-maroc-dfc464
consortiummaroc,Consortium du Maroc,1,afrique-du-nord-aec-1937-maroc-dfc464
cooperativefabricantscrinvegetal,Coopérative des fabricants de crin végétal,1,afrique-du-nord-aec-1937-maroc-dfc464
cooperativemarocainefabricantscrinvegetal,Coopérative marocaine des fabricants de crin végétal,1,afrique-du-nord-aec-1937-maroc-dfc464
cooperativemeunieremarocaine,Coopérative meunière marocaine,1,afrique-du-nord-aec-1937-maroc-dfc464
cooperativepharmaceutiquemarocaine,Coopérative pharmaceutique marocaine,1,afrique-du-nord-aec-1937-maroc-dfc464
crinvegetalmarocain,Crin végétal marocain,1,afrique-du-nord-aec-1937-maroc-dfc464
deberey,« Deberey »,1,afrique-du-nord-aec-1937-maroc-dfc464
entrepriseelectriquezenatasfedhala,Entreprise électrique des Zenatas-Fédhala,1,afrique-du-nord-aec-1937-maroc-dfc464
etablindustrielsjlafon,Établ. industriels J. Lafon,1,afrique-du-nord-aec-1937-maroc-dfc464
etablsemperedecolin,Établ. Sempéré et Décolin,1,afrique-du-nord-aec-1937-maroc-dfc464
gallodanamaroc,Gallodana-Maroc,1,afrique-du-nord-aec-1937-maroc-dfc464
gourymartingroslin,"Goury, Martin, Groslin et Cie",1,afrique-du-nord-aec-1937-maroc-dfc464
immobilieregrandsocco,L'Immobilière du Grand Socco,1,afrique-du-nord-aec-1937-maroc-dfc464
immobilierenordafricaine,L'Immobilière Nord-Africaine,1,afrique-du-nord-aec-1937-maroc-dfc464
laiteriesreunies,Laiteries réunies,1,afrique-du-nord-aec-1937-maroc-dfc464
maisonisothermemarocaine,Maison isotherme marocaine,1,afrique-du-nord-aec-1937-maroc-dfc464
maisontempliervignoud,"Maison Templier, Vignoud et Cie",1,afrique-du-nord-aec-1937-maroc-dfc464
manufacturespapetieresmaroc,Manufactures papetières du Maroc,1,afrique-du-nord-aec-1937-maroc-dfc464
marocafrique,« Maroc-Afrique »,1,afrique-du-nord-aec-1937-maroc-dfc464
marocexpress,« Maroc-Express »,1,afrique-du-nord-aec-1937-maroc-dfc464
marocimmobiliercommercial,Maroc immobilier et commercial,1,afrique-du-nord-aec-1937-maroc-dfc464
marocsoudan,« Maroc et Soudan »,1,afrique-du-nord-aec-1937-maroc-dfc464
medica,« Médica »,1,afrique-du-nord-aec-1937-maroc-dfc464
minoteriebiscuiterieanfa,Minoterie et biscuiterie d'Anfa,1,afrique-du-nord-aec-1937-maroc-dfc464
moghrebine,Moghrebine,1,afrique-du-nord-aec-1937-maroc-dfc464
omniumtextilesfermo,Omnium des textiles A. Fermo,1,afrique-du-nord-aec-1937-maroc-dfc464
palmeraieainsekhouna,Palmeraie d'Aïn-Sekhouna,1,afrique-du-nord-aec-1937-maroc-dfc464
papeterieimprimeriefortinmoullot,Papeterie-imprimerie Fortin-Moullot,1,afrique-du-nord-aec-1937-maroc-dfc464
produitsmaroc,« Les Produits du Maroc »,1,afrique-du-nord-aec-1937-maroc-dfc464
sadelam,« Sadelam »,1,afrique-du-nord-aec-1937-maroc-dfc464
africainedrogueriepeinture,Société africaine de droguerie et de peinture,1,afrique-du-nord-aec-1937-maroc-dfc464
africainetissageteinture,Société africaine de tissage et teinture,1,afrique-du-nord-aec-1937-maroc-dfc464
