doc_id,pdf_url,entry_type,name_listed,name_normalised,acronym,alias,principal_name,place_listed,legal_form_listed,year_start,year_end,person_surname,person_given,birth_year,death_year,region,country,sector,group_path,group_depth,all_regions,all_sectors,n_listings,qualifiers,note,source_page,title_raw
inde-indochine-louis-hillairet-hanoi-5fea34,https://entreprises-coloniales.fr/inde-indochine/Louis_Hillairet-Hanoi.pdf,person,"Hillairet (Louis)(Échillais, 1859-Mogador, 1939), Hanoï",Hillairet,,"Échillais, 1859-Mogador, 1939",Louis,Hanoï,,,,Hillairet,Louis,,,Indochine,Indochine,Sociétés foncières et immobilières,,0,Inde et Indochine; Indochine,Sociétés foncières et immobilières,1,"Louis; Échillais, 1859-Mogador, 1939","infirmier des troupes de marine, jardinier, propriétaire d'immeubles, exploitant minier",indochine.html,"Hillairet (Louis)(Échillais, 1859-Mogador, 1939), Hanoï : infirmier des troupes de marine, jardinier, propriétaire d'immeubles, exploitant minier"
inde-indochine-louis-pargoire-1876-1943-f85f2b,https://entreprises-coloniales.fr/inde-indochine/Louis_Pargoire_1876-1943.pdf,source_document,Pargoire (Louis)(1876-1943),Pargoire,,,Louis,,,1876,1943,,,,,Indochine,Indochine,Le système monétaire indochinois,,0,Inde et Indochine; Indochine,Le système monétaire indochinois,1,Louis; 1876-1943,"receveur de l'enregistrement, politicien, pourfendeur de la Banque de l'Indochine, chantre de la double monnaie, publiciste",indochine.html,"Pargoire (Louis)(1876-1943) : receveur de l'enregistrement, politicien, pourfendeur de la Banque de l'Indochine, chantre de la double monnaie, publiciste"
inde-indochine-louis-reynaud-son-cot-ea4c78,https://entreprises-coloniales.fr/inde-indochine/Louis_Reynaud-Son-Cot.pdf,company,"Reynaud (Louis), Son-Côt (Thai-Nguyên)","Reynaud, Son-Côt",,Thai-Nguyên,Louis,,,,,,,,,Indochine,Indochine,"Café, thé, épices, coco, quinquina, vanille",,0,Inde et Indochine; Indochine,"Café, thé, épices, coco, quinquina, vanille",1,Louis; Thai-Nguyên,"café, riz, citronnelle",indochine.html,"Reynaud (Louis), Son-Côt (Thai-Nguyên) : café, riz, citronnelle"
inde-indochine-louis-robert-bate-peintre-08ffc8,https://entreprises-coloniales.fr/inde-indochine/Louis-Robert_Bate_peintre.pdf,person,Bate (Louis Robert)(1898-1948),Bate,,,Louis Robert,,,,,Bate,Louis Robert,1898,1948,Indochine,Indochine,"Artistes peintres, sculpteurs et galeries",,0,Inde et Indochine; Indochine,"Artistes peintres et galeries; Artistes peintres, sculpteurs et galeries",2,Louis Robert; 1898-1948,peintre et sculpteur,indochine.html,Bate (Louis Robert)(1898-1948) : peintre et sculpteur
inde-indochine-louis-teyssier-armateur-67c105,https://entreprises-coloniales.fr/inde-indochine/Louis_Teyssier_armateur.pdf,company,"Teyssier (Louis, Auguste) et Luong Cheong Hoi, Quinh Cu (Haïphong)","Teyssier et Luong Cheong Hoi, Quinh Cu",,Haïphong,,,,,,,,,,Indochine,Indochine,"Bois, meubles, papier, allumettes",,0,Inde et Indochine; Indochine,"Bois, meubles, papier, allumettes; Transports fluviaux, maritimes et aériens; Transports fluviaux, maritimes et aériens. Ports, phares",3,"Louis, Auguste; Haïphong",fabricants d'allumettes (1925),indochine.html,"Teyssier (Louis, Auguste) et Luong Cheong Hoi, Quinh Cu (Haïphong) : fabricants d'allumettes (1925)"
inde-indochine-louis-teyssier-entrepreneur-4e50e2,https://entreprises-coloniales.fr/inde-indochine/Louis_Teyssier_entrepreneur.pdf,person,Teyssier (Louis-Henri)(1856-1903),Teyssier,,,Louis-Henri,,,,,Teyssier,Louis-Henri,1856,1903,Indochine,Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",,0,Inde et Indochine; Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",1,Louis-Henri; 1856-1903,"entrepreneur à Hanoï, puis Haïphong (entretien du réseau d'eau)",indochine.html,"Teyssier (Louis-Henri)(1856-1903) : entrepreneur à Hanoï, puis Haïphong (entretien du réseau d'eau)"
inde-indochine-loye-credit-agricole-cfebd7,https://entreprises-coloniales.fr/inde-indochine/Loye-Credit_agricole.pdf,company,Le crédit agricole en Cochinchine,Le crédit agricole en Cochinchine,,,,,,,,,,,,Indochine,Indochine,"Banque, gérance, assurances…",Crédit agricole,1,Inde et Indochine; Indochine,"Banque, gérance, assurances…",1,,généralités,indochine.html,Le crédit agricole en Cochinchine : généralités
inde-indochine-loye-domination-chinoise-179a5a,https://entreprises-coloniales.fr/inde-indochine/Loye-Domination_chinoise.pdf,source_document,"Domination économique chinoise sur la Cochinchine, par Auguste Loye (1913)","Domination économique chinoise sur la Cochinchine, par Auguste Loye",,,,,,1913,,,,,,Indochine,Indochine,Documents généraux (par ordre chronologique),,0,Inde et Indochine; Indochine,Documents généraux (par ordre chronologique),1,1913,,indochine.html,"Domination économique chinoise sur la Cochinchine, par Auguste Loye (1913)"
inde-indochine-luang-prabang-bungalow-e5aab2,https://entreprises-coloniales.fr/inde-indochine/Luang-Prabang-Bungalow.pdf,company,Bungalow de Luang-Prabang,Bungalow de Luang-Prabang,,,,,,,,,,,,Indochine,Indochine,"Hôtellerie, tourisme",Laos (du nord au sud),1,Inde et Indochine; Indochine,"Hôtellerie, tourisme",1,,,indochine.html,Bungalow de Luang-Prabang
inde-indochine-lucia-f74b23,https://entreprises-coloniales.fr/inde-indochine/LUCIA.pdf,company,Union commerciale indochinoise et africaine (L')(LUCIA),L'Union commerciale indochinoise et africaine,LUCIA,,,,,,,,,,,Indochine,Indochine,Commerce,,0,Inde et Indochine; Indochine,Commerce,1,L'; LUCIA,,indochine.html,Union commerciale indochinoise et africaine (L')(LUCIA)
inde-indochine-lucien-balliste-d4cfe0,https://entreprises-coloniales.fr/inde-indochine/Lucien_Balliste.pdf,person,"Balliste (Lucien), Hanoï",Balliste,,,Lucien,Hanoï,,,,Balliste,Lucien,,,Indochine,Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",,0,Inde et Indochine; Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",1,Lucien,entrepreneur,indochine.html,"Balliste (Lucien), Hanoï : entrepreneur"
inde-indochine-lucien-levy-kha-luat-5a192f,https://entreprises-coloniales.fr/inde-indochine/Lucien_Levy_Kha-luat.pdf,company,"Levy (Lucien) et ses fils, Kha-luât","Levy et ses fils, Kha-luât",,,Lucien,,,,,,,,,Indochine,Indochine,"Café, thé, épices, coco, quinquina, vanille",,0,Inde et Indochine; Indochine,"Café, thé, épices, coco, quinquina, vanille",1,Lucien,"café, thé, riz",indochine.html,"Levy (Lucien) et ses fils, Kha-luât : café, thé, riz"
inde-indochine-lucien-roynel-24a000,https://entreprises-coloniales.fr/inde-indochine/Lucien_Roynel.pdf,company,"Roynel (Lucien), Bao-Ly (Vinh-yên)","Roynel, Bao-Ly",,Vinh-yên,Lucien,,,,,,,,,Indochine,Indochine,"Café, thé, épices, coco, quinquina, vanille",,0,Inde et Indochine; Indochine,"Café, thé, épices, coco, quinquina, vanille",1,Lucien; Vinh-yên,café,indochine.html,"Roynel (Lucien), Bao-Ly (Vinh-yên) : café"
inde-indochine-luzet-nam-dinh-8f99bb,https://entreprises-coloniales.fr/inde-indochine/Luzet-Nam-Dinh.pdf,person,"Luzet (Henri), Nam-Dinh",Luzet,,,Henri,Nam-Dinh,,,,Luzet,Henri,,,Indochine,Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",,0,Inde et Indochine; Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",1,Henri,entrepreneur. Ancien opticien à Hanoï (1922-1928),indochine.html,"Luzet (Henri), Nam-Dinh : entrepreneur. Ancien opticien à Hanoï (1922-1928)"
inde-indochine-lvk-shanghai-50bcff,https://entreprises-coloniales.fr/inde-indochine/LVK-Shanghai.pdf,company,"Léonard, Veysseyre et Kruze, Shanghaï, Saïgon","Léonard, Veysseyre et Kruze",,,,Shanghaï; Saïgon,,,,,,,,Indochine,Chine,Sociétés françaises ou à participation française,,0,Inde et Indochine; Indochine,Sociétés françaises ou à participation française,1,,architectes,indochine.html,"Léonard, Veysseyre et Kruze, Shanghaï, Saïgon : architectes"
inde-indochine-lyard-monopole-export-sel-e5644c,https://entreprises-coloniales.fr/inde-indochine/Lyard-Monopole_export_sel.pdf,company,Lyard (François) et le monopole des exportations de sel,Lyard et le monopole des exportations de sel,,,François,,,,,,,,,Indochine,Indochine,Commerce,,0,Inde et Indochine; Indochine,Commerce,1,François,,indochine.html,Lyard (François) et le monopole des exportations de sel
inde-indochine-lycee-franco-chinois-cholon-ec09c3,https://entreprises-coloniales.fr/inde-indochine/Lycee_franco-chinois-Cholon.pdf,company,Lycée franco-chinois de Cholon (1908),Lycée franco-chinois de Cholon,,,,,,1908,,,,,,Indochine,Indochine,"Enseignement, recherche, sociétés savantes, musées…",,0,Inde et Indochine; Indochine,"Enseignement, recherche, sociétés savantes, musées…",1,1908,,indochine.html,Lycée franco-chinois de Cholon (1908)
inde-indochine-lycee-petrus-ky-4479e0,https://entreprises-coloniales.fr/inde-indochine/Lycee_Petrus-Ky.pdf,company,"Lycée Pétrus Ky, Choquan (Saïgon)",Lycée Pétrus Ky,,Saïgon,,Choquan,,,,,,,,Indochine,Indochine,"Enseignement, recherche, sociétés savantes, musées…",,0,Inde et Indochine; Indochine,"Enseignement, recherche, sociétés savantes, musées…",1,Saïgon,enseignement franco-annamite,indochine.html,"Lycée Pétrus Ky, Choquan (Saïgon) : enseignement franco-annamite"
inde-indochine-lycee-yersin-dalat-0f3f17,https://entreprises-coloniales.fr/inde-indochine/Lycee_Yersin-Dalat.pdf,company,"Lycée Yersin, Dalat",Lycée Yersin,,,,Dalat,,,,,,,,Indochine,Indochine,"Enseignement, recherche, sociétés savantes, musées…",,0,Inde et Indochine; Indochine,"Enseignement, recherche, sociétés savantes, musées…",1,,,indochine.html,"Lycée Yersin, Dalat"
inde-indochine-lyceum-paul-doumer-cholon-b2dc89,https://entreprises-coloniales.fr/inde-indochine/Lyceum_Paul-Doumer-Cholon.pdf,company,"Lyceum libre Paul-Doumer, Cholon (1934-1941)",Lyceum libre Paul-Doumer,,,,Cholon,,1934,1941,,,,,Indochine,Indochine,"Enseignement, recherche, sociétés savantes, musées…",,0,Inde et Indochine; Indochine,"Enseignement, recherche, sociétés savantes, musées…",1,1934-1941,enseignement privé,indochine.html,"Lyceum libre Paul-Doumer, Cholon (1934-1941) : enseignement privé"
inde-indochine-lyonnaise-colonisation-ic-7f519a,https://entreprises-coloniales.fr/inde-indochine/Lyonnaise_Colonisation_IC.pdf,company,Lyonnaise de Colonisation en Indo-Chine (Société)(1899-1908). Reprise de la concession par Cyrille Cottin,Société Lyonnaise de Colonisation en Indo-Chine . Reprise de la concession par Cyrille Cottin,,,,,,1899,1908,,,,,Indochine,Indochine,"Rizières, rizeries, négoce de riz et autres céréales",,0,Inde et Indochine; Indochine,"Rizières, rizeries, négoce de riz et autres céréales",1,Société; 1899-1908,,indochine.html,Lyonnaise de Colonisation en Indo-Chine (Société)(1899-1908). Reprise de la concession par Cyrille Cottin
inde-indochine-lyonnaise-de-textiles-7486f7,https://entreprises-coloniales.fr/inde-indochine/Lyonnaise_de_Textiles.pdf,company,"Lyonnaise de textiles (Société), Thuy-Khuê (Hanoï)","Société Lyonnaise de textiles, Thuy-Khuê",,Hanoï,,,,,,,,,,Indochine,Indochine,Cuirs et textiles,,0,Inde et Indochine; Indochine,Cuirs et textiles,1,Société; Hanoï,tissage de rayonne,indochine.html,"Lyonnaise de textiles (Société), Thuy-Khuê (Hanoï) : tissage de rayonne"
inde-indochine-lyonnaise-indo-chinoise-d5ddc7,https://entreprises-coloniales.fr/inde-indochine/Lyonnaise_Indo-Chinoise.pdf,company,"Lyonnaise Indo-Chinoise (Compagnie)(1898-1904), Hanoï",Compagnie Lyonnaise Indo-Chinoise,,,,Hanoï,,1898,1904,,,,,Indochine,Indochine,Commerce,,0,Inde et Indochine; Indochine,Commerce,1,Compagnie; 1898-1904,,indochine.html,"Lyonnaise Indo-Chinoise (Compagnie)(1898-1904), Hanoï"
inde-indochine-machines-a-riz-brunel-2dd3db,https://entreprises-coloniales.fr/inde-indochine/Machines_a_riz_Brunel.pdf,company,"Machines à riz Brunel (Société civile des)(mars 1924), Saïgon",Machines à riz Brunel,,mars 1924,,Saïgon,Société civile des,,,,,,,Indochine,Indochine,"Métallurgie, constructions mécaniques, électriques, navales",,0,Indochine,"Métallurgie, constructions mécaniques, électriques, navales",1,Société civile des; mars 1924,,indochine.html,"Machines à riz Brunel (Société civile des)(mars 1924), Saïgon"
inde-indochine-madame-bru-giadinh-536d8d,https://entreprises-coloniales.fr/inde-indochine/Madame_Bru_Giadinh.pdf,company,"Bru (Madame) dite Magali, Giadinh",Bru dite Magali,,Madame,,Giadinh,,,,,,,,Indochine,Indochine,Sociétés foncières et immobilières,,0,Inde et Indochine; Indochine,Sociétés foncières et immobilières,1,Madame,"agent d'affaires. Le procès de Mme Bru et de Maurice Barbier, premier clerc de Me Edgar Mathieu, notaire (1932-1934)",indochine.html,"Bru (Madame) dite Magali, Giadinh : agent d'affaires. Le procès de Mme Bru et de Maurice Barbier, premier clerc de Me Edgar Mathieu, notaire (1932-1934)"
inde-indochine-magasins-generaux-girodolle-f9c5e4,https://entreprises-coloniales.fr/inde-indochine/Magasins_generaux_Girodolle.pdf,company,"Girodolle (Joseph), Haïphong",Girodolle,,,Joseph,Haïphong,,,,,,,,Indochine,Indochine,Commerce,,0,Inde et Indochine; Indochine,Commerce,1,Joseph,magasins généraux,indochine.html,"Girodolle (Joseph), Haïphong : magasins généraux"
inde-indochine-magistrature-indochinoise-nominations-e9eb57,https://entreprises-coloniales.fr/inde-indochine/Magistrature_indochinoise_nominations.pdf,source_document,Magistrature indochinoise,Magistrature indochinoise,,,,,,,,,,,,Indochine,Indochine,Documents généraux (par ordre chronologique),,0,Inde et Indochine; Indochine,Documents généraux (par ordre chronologique),1,,quelques mouvements,indochine.html,Magistrature indochinoise : quelques mouvements
inde-indochine-maiseries-mediterranee-e47563,https://entreprises-coloniales.fr/inde-indochine/Maiseries-Mediterranee.pdf,company,"Maïseries de la Méditerranée, Marseille",Maïseries de la Méditerranée,,,,Marseille,,,,,,,,Indochine,Indochine,"Rizières, rizeries, négoce de riz et autres céréales",,0,Inde et Indochine; Indochine,"Rizières, rizeries, négoce de riz et autres céréales",1,,,indochine.html,"Maïseries de la Méditerranée, Marseille"
inde-indochine-maison-de-blanc-saigon-3549cf,https://entreprises-coloniales.fr/inde-indochine/Maison_de_blanc-Saigon.pdf,company,"Maison de blanc (Émile Larrière), Saïgon",Maison de blanc,,Émile Larrière,Émile Larrière,Saïgon,,,,,,,,Indochine,Indochine,Commerce,,0,Inde et Indochine; Indochine,Commerce,1,Émile Larrière,,indochine.html,"Maison de blanc (Émile Larrière), Saïgon"
inde-indochine-maison-etd-ic-paris-7832cc,https://entreprises-coloniales.fr/inde-indochine/Maison_etd_IC_Paris.pdf,company,Maison des étudiants de l'Indochine à la Cité universitaire de Paris (1927). Succès des étudiants indochinois en France,Maison des étudiants de l'Indochine à la Cité universitaire de Paris . Succès des étudiants indochinois en France,,,,,,1927,,,,,,Indochine,Indochine,"Enseignement, recherche, sociétés savantes, musées…",,0,Inde et Indochine; Indochine,"Enseignement, recherche, sociétés savantes, musées…",1,1927,,indochine.html,Maison des étudiants de l'Indochine à la Cité universitaire de Paris (1927). Succès des étudiants indochinois en France
inde-indochine-maison-information-saigon-709b63,https://entreprises-coloniales.fr/inde-indochine/Maison_Information-Saigon.pdf,company,"Maison de l'information, Saïgon (1947)",Maison de l'information,,,,Saïgon,,1947,,,,,,Indochine,Indochine,Cinémas et théâtres de l'Indochine (du nord au sud),Cochinchine,1,Inde et Indochine; Indochine,Cinémas et théâtres de l'Indochine (du nord au sud),1,1947,cinéma,indochine.html,"Maison de l'information, Saïgon (1947) : cinéma"
inde-indochine-maison-marty-saigon-c60711,https://entreprises-coloniales.fr/inde-indochine/Maison_Marty-Saigon.pdf,company,"Marty et Compagnie (« Maison Marty »)(François Marty et Jeanne Bidaud), Saïgon, angle boulevard Charner et rue d'Espagne","Marty et Compagnie, Saïgon, angle boulevard Charner et rue d'Espagne",,« Maison Marty »; François Marty et Jeanne Bidaud,,,,,,,,,,Indochine,Indochine,Commerce,,0,Inde et Indochine; Indochine,Commerce,1,« Maison Marty »; François Marty et Jeanne Bidaud,"soieries, broderies, dentelles, tissus en tous genres. Reconversion en 1943 dans la restauration",indochine.html,"Marty et Compagnie (« Maison Marty »)(François Marty et Jeanne Bidaud), Saïgon, angle boulevard Charner et rue d'Espagne : soieries, broderies, dentelles, tissus en tous genres. Reconversion en 1943 dans la restauration"
inde-indochine-maldan-phu-doan-6004fc,https://entreprises-coloniales.fr/inde-indochine/Maldan_Phu-Doan.pdf,company,"Maldan (François), Phu-Doan","Maldan, Phu-Doan",,,François,,,,,,,,,Indochine,Indochine,"Café, thé, épices, coco, quinquina, vanille",,0,Inde et Indochine; Indochine,"Café, thé, épices, coco, quinquina, vanille",1,François,caféiers,indochine.html,"Maldan (François), Phu-Doan : caféiers"
inde-indochine-malon-roque-alcool-abc846,https://entreprises-coloniales.fr/inde-indochine/Malon&Roque-Alcool.pdf,company,Malon (J.-B.) et Roque (Victor),Malon et Roque,J.-B.,,,,,,,,,,,Indochine,Indochine,Autres industries alimentaires,,0,Inde et Indochine; Indochine,Autres industries alimentaires; Industries alimentaires,2,J.-B.; Victor,fermiers de l'alcool en Annam (1892),indochine.html,Malon (J.-B.) et Roque (Victor) : fermiers de l'alcool en Annam (1892)
inde-indochine-mange-royan-390296,https://entreprises-coloniales.fr/inde-indochine/Mange-Royan.pdf,company,Quand Frédéric Mange investissait à Royan (1909-1914),Quand Frédéric Mange investissait à Royan,,,,,,1909,1914,,,,,Indochine,Indochine,"Bois, meubles, papier, allumettes",Indochinoise Forestière et des Allumettes (Société)(SIFA),1,Inde et Indochine; Indochine,"Bois, meubles, papier, allumettes",1,1909-1914,,indochine.html,Quand Frédéric Mange investissait à Royan (1909-1914)
inde-indochine-manuf-carreaux-mosaiques-d06174,https://entreprises-coloniales.fr/inde-indochine/Manuf_carreaux&mosaiques.pdf,company,"Manufacture saïgonnaise de carreaux et de mosaïques, Saïgon",Manufacture saïgonnaise de carreaux et de mosaïques,,,,Saïgon,,,,,,,,Indochine,Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",,0,Inde et Indochine; Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",1,,,indochine.html,"Manufacture saïgonnaise de carreaux et de mosaïques, Saïgon"
inde-indochine-manuf-coch-papier-c76e17,https://entreprises-coloniales.fr/inde-indochine/Manuf._coch._papier.pdf,company,"Manufacture cochinchinoise de papier, Cholon. Usine à Thu-duc","Manufacture cochinchinoise de papier, Cholon. Usine à Thu-duc",,,,,,,,,,,,Indochine,Indochine,"Bois, meubles, papier, allumettes",,0,Inde et Indochine; Indochine,"Bois, meubles, papier, allumettes",1,,,indochine.html,"Manufacture cochinchinoise de papier, Cholon. Usine à Thu-duc"
