doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,source_genre
empire-industrielle-petroles-56a8c5,industriellepetroles,Compagnie Industrielle des Pétroles,mante-t,Théodore Mante,Mante,Théodore,president,1915,,,Empire (transversal),,Groupes miniers transcoloniaux,citation,prose_role_after,initials_or_forename,Théodore Mante,prose
empire-industrielle-petroles-56a8c5,industriellepetroles,Compagnie Industrielle des Pétroles,pirel-l,Louis Pirel,Pirel,Louis,administrateur,1916,,,Empire (transversal),,Groupes miniers transcoloniaux,citation,prose_nomination,initials_or_forename,Louis Pirel,prose
empire-industrielle-petroles-56a8c5,industriellepetroles,Compagnie Industrielle des Pétroles,lefevre-vacquerie,LEFÈVRE-VACQUERIE,LEFÈVRE-VACQUERIE,,administrateur_delegue,1917,,,Empire (transversal),,Groupes miniers transcoloniaux,citation,prose_role_after,surname_only,LEFÈVRE-VACQUERIE,prose
empire-industrielle-petroles-56a8c5,industriellepetroles,Compagnie Industrielle des Pétroles,lefevre-vacquerie-p,Pierre Lefèvre-Vacquerie,Lefèvre-Vacquerie,Pierre,president,1922,,,Empire (transversal),,Groupes miniers transcoloniaux,citation,prose_role_after,initials_or_forename,Pierre Lefèvre-Vacquerie,prose
empire-industrielle-petroles-56a8c5,industriellepetroles,Compagnie Industrielle des Pétroles,perel-pirel-l,Louis Perel [Pirel],Perel [Pirel],Louis,administrateur,1922,,,Empire (transversal),,Groupes miniers transcoloniaux,citation,prose_role_after,initials_or_forename,Louis Perel [Pirel],prose
empire-industrielle-petroles-56a8c5,industriellepetroles,Compagnie Industrielle des Pétroles,barbaudy-v,Victor Barbaudy,Barbaudy,Victor,administrateur,1923,,,Empire (transversal),,Groupes miniers transcoloniaux,citation,prose_appointed_after,initials_or_forename,Victor Barbaudy,prose
empire-industrielle-petroles-56a8c5,industriellepetroles,Compagnie Industrielle des Pétroles,barbaudy-v,Victor Barbaudy,Barbaudy,Victor,administrateur,1923,,,Empire (transversal),,Groupes miniers transcoloniaux,citation,prose_role_after,initials_or_forename,Victor Barbaudy,prose
empire-industrielle-petroles-56a8c5,industriellepetroles,Compagnie Industrielle des Pétroles,cudahy,Cudahy,Cudahy,,president,1924,,,Empire (transversal),,Groupes miniers transcoloniaux,citation,prose_role_after,surname_only,Cudahy,prose
empire-industrielle-petroles-56a8c5,industriellepetroles,Compagnie Industrielle des Pétroles,roosevelt,Roosevelt,Roosevelt,,administrateur,1924,,,Empire (transversal),,Groupes miniers transcoloniaux,citation,prose_role_after,surname_only,Roosevelt,prose
empire-j-a-delmas-et-cie-7aa15b,delmassuccessivementphilippelafarguephilippelafarguejosephlarrieuphilippelafarguejeananselmedelmasdelmasclastresphilippedelmas,"Delmas et Cie (successivement Philippe Lafargue, Philippe Lafargue et Joseph Larrieu, Philippe Lafargue et Jean-Anselme Delmas, Delmas et Clastres, Philippe Delmas)",royer,Royer,Royer,,directeur,1892,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,surname_only,Royer,prose
empire-j-a-delmas-et-cie-7aa15b,delmassuccessivementphilippelafarguephilippelafarguejosephlarrieuphilippelafarguejeananselmedelmasdelmasclastresphilippedelmas,"Delmas et Cie (successivement Philippe Lafargue, Philippe Lafargue et Joseph Larrieu, Philippe Lafargue et Jean-Anselme Delmas, Delmas et Clastres, Philippe Delmas)",garbe,Garbe,Garbe,,directeur,1892,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,surname_only,Garbe,prose
empire-j-a-delmas-et-cie-7aa15b,delmassuccessivementphilippelafarguephilippelafarguejosephlarrieuphilippelafarguejeananselmedelmasdelmasclastresphilippedelmas,"Delmas et Cie (successivement Philippe Lafargue, Philippe Lafargue et Joseph Larrieu, Philippe Lafargue et Jean-Anselme Delmas, Delmas et Clastres, Philippe Delmas)",royer,Royer,Royer,,directeur,1892,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,surname_only,Royer,prose
empire-j-a-delmas-et-cie-7aa15b,delmassuccessivementphilippelafarguephilippelafarguejosephlarrieuphilippelafarguejeananselmedelmasdelmasclastresphilippedelmas,"Delmas et Cie (successivement Philippe Lafargue, Philippe Lafargue et Joseph Larrieu, Philippe Lafargue et Jean-Anselme Delmas, Delmas et Clastres, Philippe Delmas)",rimbert,Rimbert,Rimbert,,president,1892,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,surname_only,Rimbert,prose
empire-j-a-delmas-et-cie-7aa15b,delmassuccessivementphilippelafarguephilippelafarguejosephlarrieuphilippelafarguejeananselmedelmasdelmasclastresphilippedelmas,"Delmas et Cie (successivement Philippe Lafargue, Philippe Lafargue et Joseph Larrieu, Philippe Lafargue et Jean-Anselme Delmas, Delmas et Clastres, Philippe Delmas)",delmas,Delmas,Delmas,,directeur,1899,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,surname_only,Delmas,prose
empire-j-a-delmas-et-cie-7aa15b,delmassuccessivementphilippelafarguephilippelafarguejosephlarrieuphilippelafarguejeananselmedelmasdelmasclastresphilippedelmas,"Delmas et Cie (successivement Philippe Lafargue, Philippe Lafargue et Joseph Larrieu, Philippe Lafargue et Jean-Anselme Delmas, Delmas et Clastres, Philippe Delmas)",clastres,Clastres,Clastres,,directeur,1899,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,surname_only,Clastres,prose
empire-j-a-delmas-et-cie-7aa15b,delmassuccessivementphilippelafarguephilippelafarguejosephlarrieuphilippelafarguejeananselmedelmasdelmasclastresphilippedelmas,"Delmas et Cie (successivement Philippe Lafargue, Philippe Lafargue et Joseph Larrieu, Philippe Lafargue et Jean-Anselme Delmas, Delmas et Clastres, Philippe Delmas)",delmas-p,Philippe Delmas,Delmas,Philippe,president,1930,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,initials_or_forename,Philippe Delmas,prose
empire-jean-walter-1883-1957-e0b6c0,constructioninstallationsindustriellesloi,SOCIETE ANONYME DE CONSTRUCTION ET D'INSTALLATIONS INDUSTRIELLES (La Loi,faure-p,Pierre Faure,Faure,Pierre,administrateur,1921,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_role_after,initials_or_forename,Pierre Faure,prose
empire-jean-walter-1883-1957-e0b6c0,constructioninstallationsindustriellesloi,SOCIETE ANONYME DE CONSTRUCTION ET D'INSTALLATIONS INDUSTRIELLES (La Loi,bancel,Bancel,Bancel,,administrateur,1921,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_appointed_after,surname_only,Bancel,prose
empire-jean-walter-1883-1957-e0b6c0,constructioninstallationsindustriellesloi,SOCIETE ANONYME DE CONSTRUCTION ET D'INSTALLATIONS INDUSTRIELLES (La Loi,pasquet,Pasquet,Pasquet,,administrateur,1921,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_appointed_after,surname_only,Pasquet,prose
empire-jean-walter-1883-1957-e0b6c0,constructioninstallationsindustriellesloi,SOCIETE ANONYME DE CONSTRUCTION ET D'INSTALLATIONS INDUSTRIELLES (La Loi,levy-a,Alexandre Levy,Levy,Alexandre,administrateur,1921,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_appointed_after,initials_or_forename,Alexandre Levy,prose
empire-jean-walter-1883-1957-e0b6c0,constructioninstallationsindustriellesloi,SOCIETE ANONYME DE CONSTRUCTION ET D'INSTALLATIONS INDUSTRIELLES (La Loi,faure-p,Pierre Faure,Faure,Pierre,administrateur,1921,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_appointed_after,initials_or_forename,Pierre Faure,prose
empire-jean-walter-1883-1957-e0b6c0,constructions,Société de constructions,walter-j,Jean Walter,Walter,Jean,administrateur,1931,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_role_after,initials_or_forename,Jean Walter,prose
empire-jean-walter-1883-1957-e0b6c0,constructions,Société de constructions,walter-a,André Walter,Walter,André,administrateur,1931,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_role_after,initials_or_forename,André Walter,prose
empire-jean-walter-1883-1957-e0b6c0,eieditionsdocumentairesindustriellessoccap,"S. É. D. I., Société d'Éditions Documentaires Industrielles, Soc. an. au cap. de",guillet,Guillet,Guillet,,directeur,1927,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_role_after,surname_only,Guillet,prose
empire-jean-walter-1883-1957-e0b6c0,eieditionsdocumentairesindustrielles,"S. É. D. I., Société d'éditions documentaires industrielles",guillet-l,Léon Guillet,Guillet,Léon,directeur,1935,,,Empire (transversal),,Bâtiment et travaux publics,directory_entry,prose_role_after,initials_or_forename,Léon Guillet,prose
empire-jean-walter-1883-1957-e0b6c0,mwalteradministrateurdelegue,"M. Walter, administrateur-délégué",walter,Walter,Walter,,administrateur_delegue,1922,,,Empire (transversal),,Bâtiment et travaux publics,dash_entry,prose_role_after,surname_only,Walter,prose
empire-jean-walter-1883-1957-e0b6c0,constructioninstallationsindustriellesparissoir,SOCIÉTÉ DE CONSTRUCTION ET D'INSTALLATIONS INDUSTRIELLES (Paris-Soir,renaudin-p,Paul Renaudin,Renaudin,Paul,administrateur,1946,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_role_after,initials_or_forename,Paul Renaudin,prose
empire-joseph-danon-et-cie-86ed74,josephdanon,Joseph Danon et Cie,neveu,Neveu,Neveu,,administrateur,1943,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,surname_only,Neveu,prose
empire-joseph-danon-et-cie-86ed74,josephdanon,Joseph Danon et Cie,neveu,NEVEU,NEVEU,,administrateur,1943,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,surname_only,NEVEU,prose
empire-joseph-paris-nantes-4bc57b,etablissementsjosephparis,"Établissements Joseph Paris, puis, Nantes-Chantenay",blaise,Blaise,Blaise,,administrateur,1933,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_role_after,surname_only,Blaise,prose
empire-joseph-paris-nantes-4bc57b,etablissementsjosephparis,"Établissements Joseph Paris, puis, Nantes-Chantenay",lory,Lory,Lory,,administrateur,1933,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_role_after,surname_only,Lory,prose
empire-joseph-paris-nantes-4bc57b,etablissementsjosephparis,"Établissements Joseph Paris, puis, Nantes-Chantenay",lory-g,Georges Lory,Lory,Georges,president,1939,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_role_after,initials_or_forename,Georges Lory,prose
empire-jules-deville-marseille-540879,deville,Deville & Cie,jul,Jul,Jul,,administrateur,1906,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_appointed_before,surname_only,Jul,prose
empire-jules-deville-marseille-540879,deville,Deville & Cie,jul,Jul,Jul,,administrateur,1907,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_appointed_before,surname_only,Jul,prose
empire-jules-marcuard-paris-520e23,marcuardkraussmarcuardmarcuardmeyerborelmarcuardmeyerborelsorbemeyerborelsorbesorbeganaybanquiersparis,"Marcuard, Krauss et Cie, Marcuard et Cie, Marcuard, Meyer-Borel et Cie, Marcuard, Meyer-Borel, Sorbé et Cie, Meyer-Borel, Sorbé et Cie, Sorbé, Ganay et Cie, banquiers à Paris",meyer-borel-a,Alfred Meyer-Borel,Meyer-Borel,Alfred,president,1922,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,Alfred Meyer-Borel,prose
empire-jules-marcuard-paris-520e23,marcuardkraussmarcuardmarcuardmeyerborelmarcuardmeyerborelsorbemeyerborelsorbesorbeganaybanquiersparis,"Marcuard, Krauss et Cie, Marcuard et Cie, Marcuard, Meyer-Borel et Cie, Marcuard, Meyer-Borel, Sorbé et Cie, Meyer-Borel, Sorbé et Cie, Sorbé, Ganay et Cie, banquiers à Paris",meyer-borel,Meyer-Borel,Meyer-Borel,,president,1927,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,surname_only,Meyer-Borel,prose
empire-jules-marcuard-paris-520e23,marcuardkraussmarcuardmarcuardmeyerborelmarcuardmeyerborelsorbemeyerborelsorbesorbeganaybanquiersparis,"Marcuard, Krauss et Cie, Marcuard et Cie, Marcuard, Meyer-Borel et Cie, Marcuard, Meyer-Borel, Sorbé et Cie, Meyer-Borel, Sorbé et Cie, Sorbé, Ganay et Cie, banquiers à Paris",thurneyssen-a,Auguste Thurneyssen,Thurneyssen,Auguste,administrateur,1930,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,Auguste Thurneyssen,prose
empire-jules-marcuard-paris-520e23,marcuardkraussmarcuardmarcuardmeyerborelmarcuardmeyerborelsorbemeyerborelsorbesorbeganaybanquiersparis,"Marcuard, Krauss et Cie, Marcuard et Cie, Marcuard, Meyer-Borel et Cie, Marcuard, Meyer-Borel, Sorbé et Cie, Meyer-Borel, Sorbé et Cie, Sorbé, Ganay et Cie, banquiers à Paris",desprez-h,Henry Desprez,Desprez,Henry,president,1930,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,Henry Desprez,prose
empire-jules-marcuard-paris-520e23,marcuardkraussmarcuardmarcuardmeyerborelmarcuardmeyerborelsorbemeyerborelsorbesorbeganaybanquiersparis,"Marcuard, Krauss et Cie, Marcuard et Cie, Marcuard, Meyer-Borel et Cie, Marcuard, Meyer-Borel, Sorbé et Cie, Meyer-Borel, Sorbé et Cie, Sorbé, Ganay et Cie, banquiers à Paris",sorbe,Sorbé,Sorbé,,administrateur,1934,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_nomination,surname_only,Sorbé,prose
empire-justin-perchot-b0bd0c,acierieslongwy,Société des Aciéries de Longwy,superville-m,Maurice Superville,Superville,Maurice,administrateur,1920,,,Empire (transversal),,Bâtiment et travaux publics,citation,prose_role_after,initials_or_forename,Maurice Superville,prose
empire-le-recours-assurances-aac41f,recoursassurancesreassurancesreims,"Recours, compagnie d'assurances et de réassurances, Reims",carlier,Carlier,Carlier,,directeur,1925,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,surname_only,Carlier,prose
empire-le-recours-assurances-aac41f,recoursassurancesreassurancesreims,"Recours, compagnie d'assurances et de réassurances, Reims",meynot-a,André MEYNOT,MEYNOT,André,administrateur,1927,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,André MEYNOT,prose
empire-le-recours-assurances-aac41f,recoursassurancesreassurancesreims,"Recours, compagnie d'assurances et de réassurances, Reims",houssaye-c,Charles HOUSSAYE,HOUSSAYE,Charles,administrateur,1927,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,Charles HOUSSAYE,prose
empire-le-recours-assurances-aac41f,recoursassurancesreassurancesreims,"Recours, compagnie d'assurances et de réassurances, Reims",laffite-j,Jean LAFFITE,LAFFITE,Jean,administrateur,1927,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,Jean LAFFITE,prose
empire-le-recours-assurances-aac41f,recoursassurancesreassurancesreims,"Recours, compagnie d'assurances et de réassurances, Reims",meynot-a,André Meynot,Meynot,André,administrateur,1928,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,André Meynot,prose
empire-le-recours-assurances-aac41f,recoursassurancesreassurancesreims,"Recours, compagnie d'assurances et de réassurances, Reims",kannapell,Kannapell,Kannapell,,directeur,1933,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,surname_only,Kannapell,prose
empire-le-recours-assurances-aac41f,recoursassurancesreassurancesreims,"Recours, compagnie d'assurances et de réassurances, Reims",menant-l,Louis Menant*,Menant*,Louis,directeur_general,1937,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,Louis Menant*,prose
empire-le-recours-assurances-aac41f,recoursassurancesreassurancesreims,"Recours, compagnie d'assurances et de réassurances, Reims",carlier-m,Maurice Carlier,Carlier,Maurice,directeur,1937,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,Maurice Carlier,prose
empire-les-indesirables-b9de4d,indesirables,Indésirables,barret,Barret,Barret,,directeur,1936,,,Empire (transversal),,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",citation,prose_role_after,surname_only,Barret,prose
empire-les-indesirables-b9de4d,indesirables,Indésirables,saunier,Saunier,Saunier,,directeur,1936,,,Empire (transversal),,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",citation,prose_role_after,surname_only,Saunier,prose
empire-les-indesirables-b9de4d,indesirables,Indésirables,boucheron,Boucheron,Boucheron,,president,1939,,,Empire (transversal),,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",citation,prose_role_after,surname_only,Boucheron,prose
empire-les-indesirables-b9de4d,indesirables,Indésirables,gauthier-castaigne,Gauthier-Castaigne,Gauthier-Castaigne,,vice_president,1943,,,Empire (transversal),,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",citation,prose_role_after,surname_only,Gauthier-Castaigne,prose
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,Lille-Bonnières et Colombes,haus-a,Albert Haus,Haus,Albert,president,1913,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_role_after,initials_or_forename,Albert Haus,prose
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,Lille-Bonnières et Colombes,palliez-frere-d-alexandre-l,Louis Palliez [frère d'Alexandre],Palliez [frère d'Alexandre],Louis,administrateur,1920,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_role_after,initials_or_forename,Louis Palliez [frère d’Alexandre],prose
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,Lille-Bonnières et Colombes,palliez-frere-d-alexandre-l,Louis Palliez [frère d'Alexandre],Palliez [frère d'Alexandre],Louis,administrateur,1920,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_appointed_after,initials_or_forename,Louis Palliez [frère d’Alexandre],prose
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,Lille-Bonnières et Colombes,mallet-p,Paul Mallet,Mallet,Paul,president,1922,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_role_after,initials_or_forename,Paul Mallet,prose
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,LILLE-BONNIÈRES et COLOMBES,palliez-l,Louis Palliez,Palliez,Louis,administrateur,1926,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_role_after,initials_or_forename,Louis Palliez,prose
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,LILLE-BONNIÈRES et COLOMBES,palliez-l,Louis Palliez,Palliez,Louis,administrateur,1926,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_appointed_after,initials_or_forename,Louis Palliez,prose
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,LILLE-BONNIÈRES et COLOMBES,palliez-a,Alexandre Palliez,Palliez,Alexandre,president,1938,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_role_after,initials_or_forename,Alexandre Palliez,prose
empire-lille-bonnieres-colombes-dd4320,erassongdasilvaramosgrobertgeorgesrenardmmalletadm,"E. Rasson, G. da Silva Ramos, G. Robert, Georges Renard, M. Mallet, adm",nagelmackers-m,Marcel Nagelmackers,Nagelmackers,Marcel,administrateur,1942,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_appointed_after,initials_or_forename,Marcel Nagelmackers,prose
empire-lille-bonnieres-colombes-dd4320,erassongdasilvaramosgrobertgeorgesrenardmmalletadm,"E. Rasson, G. da Silva Ramos, G. Robert, Georges Renard, M. Mallet, adm",edouard-rasson-e,Edmond [Édouard] Rasson,[Édouard] Rasson,Edmond,administrateur,1942,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_appointed_after,initials_or_forename,Edmond [Édouard] Rasson,prose
empire-lille-bonnieres-colombes-dd4320,erassongdasilvaramosgrobertgeorgesrenardmmalletadm,"E. Rasson, G. da Silva Ramos, G. Robert, Georges Renard, M. Mallet, adm",de-meeus-j,Jean de Meeûs,de Meeûs,Jean,administrateur,1942,,,Empire (transversal),,Groupes industriels transcoloniaux,citation,prose_nomination,initials_or_forename,Jean de Meeûs,prose
empire-lille-bonnieres-colombes-dd4320,erassonpresident,"E. Rasson, président",mari-de-jacqueline-de-neuflize,mari de Jacqueline de Neuflize,mari de Jacqueline de Neuflize,,president,1953,,,Empire (transversal),,Groupes industriels transcoloniaux,directory_entry,prose_role_after,surname_only,mari de Jacqueline de Neuflize,prose
empire-lorraine-luneville-cbfc20,lorraine,"Lorraine des Anciens Éts de Dietrich, Lunéville, Argenteuil, Bagnères-de-Bigorre",lebon-a,André Lebon,Lebon,André,administrateur,1906,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,André Lebon,prose
empire-lorraine-luneville-cbfc20,lorraine,"Lorraine des Anciens Éts de Dietrich, Lunéville, Argenteuil, Bagnères-de-Bigorre",turcat-l,Léon Turcat 3,Turcat 3,Léon,administrateur,1906,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,Léon Turcat 3,prose
empire-lorraine-luneville-cbfc20,lorraine,"Lorraine des Anciens Éts de Dietrich, Lunéville, Argenteuil, Bagnères-de-Bigorre",nee-renouard-de-bussierre,née Renoüard de Bussierre],née Renoüard de Bussierre],,administrateur,1906,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,surname_only,née Renoüard de Bussierre],prose
empire-lorraine-luneville-cbfc20,lorraine,"Lorraine des Anciens Éts de Dietrich, Lunéville, Argenteuil, Bagnères-de-Bigorre",de-turckheim-e,Eugène de Turckheim,de Turckheim,Eugène,president,1910,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,initials_or_forename,Eugène de Turckheim,prose
empire-lyonnaise-exploration-et-etudes-ac8057,lyonnaiseexplorationetudes,"Compagnie Lyonnaise d'exploration et d'études, puis Compagnie lyonnaise d'exploration et de banque",gignoux,Gignoux,Gignoux,,administrateur_delegue,1899,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,surname_only,Gignoux,prose
empire-lyonnaise-exploration-et-etudes-ac8057,lyonnaiseexplorationetudes,"Compagnie Lyonnaise d'exploration et d'études, puis Compagnie lyonnaise d'exploration et de banque",georges-d,Dambmann (Georges),(Georges),Dambmann,directeur,1899,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,positional_forename,Dambmann (Georges),prose
empire-lyonnaise-exploration-et-etudes-ac8057,lyonnaiseexplorationetudes,"Compagnie Lyonnaise d'exploration et d'études, puis Compagnie lyonnaise d'exploration et de banque",cha,Cha,Cha,,administrateur,1899,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_appointed_before,surname_only,Cha,prose
empire-lyonnaise-exploration-et-etudes-ac8057,lyonnaiseexplorationetudes,"Compagnie Lyonnaise d'exploration et d'études, puis Compagnie lyonnaise d'exploration et de banque",dambmann,Dambmann,Dambmann,,president,1902,,,Empire (transversal),,Groupes financiers transcoloniaux,citation,prose_role_after,surname_only,Dambmann,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,deve-m,Maurice Devé,Devé,Maurice,administrateur,1933,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,initials_or_forename,Maurice Devé,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,deve,Devé,Devé,,administrateur,1925,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Devé,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,deve,Devé,Devé,,administrateur,1928,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Mme Devé,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,bernus,Bernus,Bernus,,directeur,1928,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Bernus,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,chevallier,Chevallier,Chevallier,,directeur,1928,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Chevallier,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,contenot,Contenot,Contenot,,president,1934,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Contenot,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,deve,Devé,Devé,,administrateur,1935,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Devé,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,glandaz,Glandaz,Glandaz,,president,1937,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Glandaz,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,archer,Archer,Archer,,administrateur,1950,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Archer,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,archer,Archer,Archer,,administrateur,1950,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Archer,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,vermeil,Vermeil,Vermeil,,administrateur,1950,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Vermeil,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,besnard,Besnard,Besnard,,directeur,1950,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Besnard,prose
empire-m-a-boullard-deve-d76170,boullarddeve,Boullard-Devé,caillat,Caillat,Caillat,,directeur,1950,,,Empire (transversal),,Artistes peintres coloniaux. — Collectionneurs d'arts exotiques,citation,prose_role_after,surname_only,Caillat,prose
empire-magasins-modernes-4b5207,magasinsmodernesfilialecommunenouvellesgaleriesparisfrance,"Magasins modernes, filiale commune des Nouvelles Galeries et de Paris-France",gompel-g,Gustave Gompel,Gompel,Gustave,administrateur,1911,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,initials_or_forename,Gustave Gompel,prose
empire-magasins-modernes-4b5207,magasinsmodernesfilialecommunenouvellesgaleriesparisfrance,"Magasins modernes, filiale commune des Nouvelles Galeries et de Paris-France",gompel-a,Adolphe Gompel,Gompel,Adolphe,administrateur,1912,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,initials_or_forename,Adolphe Gompel,prose
empire-magasins-modernes-4b5207,magasinsmodernesfilialecommunenouvellesgaleriesparisfrance,"Magasins modernes, filiale commune des Nouvelles Galeries et de Paris-France",canlorbe,Canlorbe,Canlorbe,,administrateur,1913,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,surname_only,Canlorbe,prose
empire-magasins-modernes-4b5207,magasinsmodernesfilialecommunenouvellesgaleriesparisfrance,"Magasins modernes, filiale commune des Nouvelles Galeries et de Paris-France",bloch-r,Raoul Bloch,Bloch,Raoul,administrateur,1913,,,Empire (transversal),,Sociétés commerciales transcoloniales,citation,prose_role_after,initials_or_forename,Raoul Bloch,prose
