person_id,name,name_as_parsed,positionality,positionality_group,confidence,evidence,regions,countries,n_board_companies,n_board_ties,first_year,last_year
massenet-a,A. Massenet,A. Massenet,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Maroc,Maroc; Sénégal,14,28,1912,1969
mourgnot-p,P. Mourgnot,P. Mourgnot,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Maroc; Tunisie,Algérie; Maroc; Tunisie,14,27,1904,1969
lavril-m,Lavril,Lavril,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal),Afrique occidentale française; Afrique équatoriale française; Congo-Brazzaville ou Moyen-Congo; Côte d'Ivoire; Gabon; Sénégal,14,26,1932,1953
dal-piaz-j,J. Dal Piaz,J. Dal Piaz,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Algerie; Antilles-Guyane; Empire (transversal); Indochine; Maroc,Afrique occidentale française; Algérie; Guadeloupe et Martinique; Indochine; Maroc,14,25,1890,1938
lemaignen-r,Robert Lemaignen,Robert Lemaignen,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Madagascar et Djibouti,Afrique occidentale française; Djibouti; Sénégal,14,21,1932,1963
colas-e,E. Colas,E. Colas,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Algerie; Empire (transversal); Indochine; Maroc,Afrique occidentale française; Algérie; Chine; Indochine; Maroc,14,18,1925,1951
p-forveille-imprimeur-de-titres-paris-rodez,? P. Forveille imprimeur de titres Paris-Rodez,? P. Forveille imprimeur de titres Paris-Rodez,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Antilles-Guyane; Empire (transversal); Indochine; Pacifique,Afrique équatoriale française; Cameroun; Côte d'Ivoire; Guinée Conakry; Guyane française; Indochine; Nouvelles-Hébrides (Mélanésie); Sénégal,14,17,1927,1956
bourgeois,BOURGEOIS,BOURGEOIS,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Maroc,Algérie; Maroc,14,6,1879,1956
a-l-article-des-statuts-c,Conformément à l'article 2-4 des statuts,Conformément à l'article 2-4 des statuts,unclassified,unusable_name,,name_is_parse_artefact,Afrique equatoriale francaise; Algerie; Empire (transversal); Indochine; Proche-Orient; Tunisie,Algérie; Congo-Brazzaville ou Moyen-Congo; Empire ottoman/Turquie; Indochine; Oubangui-Chari (Centrafrique); Tunisie,14,16,1901,1937
mallet-baron-jean-pierre-fils-de-jacques-et-de-jac,Mallet (baron Jean-Pierre)(1915-2003)(fils de Jacques et de Jacqueline de Maupeou),Mallet (baron Jean-Pierre)(1915-2003)(fils de Jacques et de Jacqueline de Maupeou),unclassified,unusable_name,,name_is_parse_artefact,Empire (transversal),,14,0,1956,1956
toche-c,C. TOCHÉ,C. TOCHÉ,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Algerie; Empire (transversal); Indochine; Tunisie,Afrique occidentale française; Algérie; Indochine; Sénégal; Tunisie,13,39,1890,1971
loste-h,H. Loste,H. Loste,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Inde francaise; Pacifique,Afrique occidentale française; Afrique équatoriale française; Guinée Conakry; Inde (Comptoirs français de l’); Nouvelle-Calédonie (Mélanésie); Nouvelles-Hébrides (Mélanésie),13,33,1919,1963
bertrand-l,L Bertrand,L Bertrand,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Indochine; Maroc; Pacifique,Algérie; Indochine; Maroc; Tahiti (Polynésie),13,28,1890,1956
boulle-l,L. Boulle,L. Boulle,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Tunisie,Algérie; Tunisie,13,31,1920,1945
estier-h,H. Estier,H. Estier,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Antilles-Guyane; Empire (transversal); Indochine; Maroc,Algérie; Guadeloupe et Martinique; Indochine; Maroc,13,30,1890,1958
buhot-h,Buhot,Buhot,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Maroc; Tunisie,Algérie; Maroc; Tunisie,13,29,1908,1958
urruty-f,F. Urruty,F. Urruty,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Indochine; Proche-Orient; Tunisie,Algérie; Empire ottoman/Turquie; Indochine; Tunisie,13,29,1900,1940
mazet-j,J. MAZET,J. MAZET,colonial,european_unspecified,low,residual_no_indigenous_marker,Indochine,Indochine,13,28,1900,1971
exbrayat-j,J. Exbrayat,J. Exbrayat,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Madagascar et Djibouti; Maroc,Afrique occidentale française; Afrique équatoriale française; Madagascar; Maroc,13,23,1920,1963
rigal-j,J. RIGAL,J. RIGAL,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine; Madagascar et Djibouti; Maroc,Afrique occidentale française; Indochine; Madagascar; Maroc,13,27,1929,1973
fourn-g,Fourn,Fourn,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Indochine,Afrique occidentale française; Afrique équatoriale française; Congo-Brazzaville ou Moyen-Congo; Côte d'Ivoire; Indochine; Oubangui-Chari (Centrafrique),13,26,1929,1971
bousquet-h,H. Bousquet,H. Bousquet,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Indochine; Proche-Orient,Congo-Brazzaville ou Moyen-Congo; Côte d'Ivoire; Empire ottoman/Turquie; Gabon; Indochine; Syrie-Liban,13,26,1887,1953
deschars-l,L. Deschars,L. Deschars,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Algerie; Empire (transversal); Indochine; Madagascar et Djibouti; Maroc,Afrique équatoriale française; Algérie; Indochine; Madagascar; Maroc,13,25,1920,1956
calcat-f,F. Calcat,F. Calcat,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise,"Afrique occidentale française; Afrique équatoriale française; Cameroun; Côte d'Ivoire; Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",13,24,1909,1943
petithuguenin-p,P. Petithuguenin,P. Petithuguenin,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine; Proche-Orient,Indochine; Syrie-Liban,13,25,1929,1971
aguillon-j,J. Aguillon,J. Aguillon,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Maroc,Algérie; Maroc,13,23,1925,1969
bernard-l,L Bernard,L Bernard,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine; Madagascar et Djibouti; Tunisie,Afrique occidentale française; Guinée Conakry; Indochine; Java et Sumatra (Indes néerlandaises); La Réunion; Tunisie,13,21,1890,1956
boyaval-l,L. Boyaval,L. Boyaval,colonial,european_unspecified,low,residual_no_indigenous_marker,Indochine,Indochine,13,24,1890,1971
de-rivaud-r,René de Rivaud,René de Rivaud,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Indochine; Madagascar et Djibouti,Afrique occidentale française; Afrique équatoriale française; Cameroun; Côte d'Ivoire; Indochine; Madagascar; Sénégal,13,23,1922,1963
guynet-w,W. Guynet,W. Guynet,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Madagascar et Djibouti,Afrique occidentale française; Afrique équatoriale française; Congo-Brazzaville ou Moyen-Congo; Côte d'Ivoire; Gabon; Madagascar,13,21,1899,1975
josse-a,A. Josse,A. Josse,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Indochine,Afrique occidentale française; Afrique équatoriale française; Gabon; Indochine; Oubangui-Chari (Centrafrique); Sénégal,13,21,1890,1937
pagezy-h,H. Pagezy,H. Pagezy,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Maroc,Algérie; Maroc,13,12,1937,1969
nenard-r,Nénard,Nénard,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Algerie; Empire (transversal); Indochine; Maroc,Afrique équatoriale française; Algérie; Congo-Brazzaville ou Moyen-Congo; Indochine; Maroc; Oubangui-Chari (Centrafrique),13,18,1919,1966
thube-a,A. Thubé,A. Thubé,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal),Afrique occidentale française; Afrique équatoriale française; Congo-Brazzaville ou Moyen-Congo; Côte d'Ivoire; Sénégal,13,19,1919,1975
guillemet-p,P. Guillemet,P. Guillemet,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Maroc,Maroc,13,16,1925,1969
laurent,Laurent,Laurent,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Indochine; Madagascar et Djibouti; Maroc; Pacifique; Tunisie,Algérie; Chine; Comores; Indochine; Maroc; Nouvelle-Calédonie (Mélanésie); Nouvelles-Hébrides (Mélanésie); Tunisie,13,17,1900,1948
bonfils-m,Maurice Bonfils,Maurice Bonfils,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Maroc,Maroc,13,6,1937,1969
pesson-didion-m,Maurice Pesson-Didion,Maurice Pesson-Didion,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Tunisie,Tunisie,13,3,1925,1956
thomas-r,R Thomas,R Thomas,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal),,13,0,1956,1956
monick-e,E. Monick,E. Monick,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal),Algérie,13,1,1948,1956
rauzy-p,P Rauzy,P Rauzy,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine,Afrique occidentale française; Dahomey (Bénin); Indochine,12,36,1887,1993
vereecken-h,H Vereecken,H Vereecken,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine; Pacifique,Indochine; Java et Sumatra (Indes néerlandaises); Nouvelles-Hébrides (Mélanésie); Sénégal,12,32,1919,1956
katz,Katz,Katz,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Maroc,Maroc,12,29,1912,1969
cahen-fuzier-e,Cahen-Fuzier,Cahen-Fuzier,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Indochine; Madagascar et Djibouti,"Afrique occidentale française; Afrique équatoriale française; Cameroun; Indochine; Madagascar; Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger); Sénégal",12,27,1890,1948
lis-a,A. Lis,A. Lis,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,12,26,1900,1971
zafiropulo-g,G. Zafiropulo,G. Zafiropulo,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Madagascar et Djibouti; Tunisie,Afrique occidentale française; Afrique équatoriale française; Gabon; Madagascar; Tunisie,12,27,1920,1973
levy-e,E Lévy,E Lévy,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Algerie; Empire (transversal); Indochine; Pacifique,Afrique occidentale française; Afrique équatoriale française; Algérie; Gabon; Indochine; Tahiti (Polynésie),12,23,1884,1956
brard-r,René Brard,René Brard,colonial,european_unspecified,low,residual_no_indigenous_marker,Indochine,Indochine,12,25,1887,1971
borduge-m,Borduge,Borduge,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine; Madagascar et Djibouti; Pacifique,Chine; Djibouti; Indochine; Nouvelle-Calédonie (Mélanésie),12,19,1931,1971
jordan-p,P. Jordan,P. Jordan,colonial,european_unspecified,low,residual_no_indigenous_marker,Algerie; Empire (transversal); Indochine; Maroc; Proche-Orient,Algérie; Indochine; Maroc; Syrie-Liban,12,23,1890,1969
marceron-m,Marcel Marceron,Marcel Marceron,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Madagascar et Djibouti; Maroc; Pacifique; Tunisie,Afrique occidentale française; Djibouti; Maroc; Sénégal; Tahiti (Polynésie); Tunisie,12,23,1925,1948
boucard-m,Boucard,Boucard,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Algerie; Empire (transversal); Indochine; Madagascar et Djibouti; Maroc,Algérie; Chine; Djibouti; Maroc; Mauritanie,12,22,1906,1958
bernard,Bernard,Bernard,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Algerie; Empire (transversal); Indochine; Proche-Orient,Afrique occidentale française; Afrique équatoriale française; Algérie; Congo-Brazzaville ou Moyen-Congo; Côte d'Ivoire; Empire ottoman/Turquie; Gabon; Grèce; Indochine,12,21,1882,1951
langlois,LANGLOIS,LANGLOIS,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Empire (transversal); Indochine,Afrique équatoriale française; Indochine,12,20,1918,1971
bloch,Bloch,Bloch,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Maroc; Tunisie,Maroc; Sénégal; Tunisie,12,20,1911,1950
gaston-dreyfus-r,Gaston-Dreyfus,Gaston-Dreyfus,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Empire (transversal); Indochine; Maroc,Afrique occidentale française; Afrique équatoriale française; Cameroun; Côte d'Ivoire; Indochine; Maroc; Sénégal,12,21,1913,1969
schiaffino-l,L. Schiaffino,L. Schiaffino,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Algerie; Empire (transversal); Maroc,Afrique occidentale française; Algérie; Maroc,12,21,1910,1953
schwob-d-hericourt-g,G. Schwob d'Héricourt,G. Schwob d'Héricourt,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine; Madagascar et Djibouti; Maroc,Afrique occidentale française; Indochine; Madagascar; Maroc,12,18,1890,1940
de-rivaud-o,Olivier de Rivaud,Olivier de Rivaud,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Afrique occidentale francaise; Indochine,Afrique occidentale française; Afrique équatoriale française; Côte d'Ivoire; Indochine; Java et Sumatra (Indes néerlandaises); Sénégal,12,19,1890,1975
geraud-l,L. Géraud,L. Géraud,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Madagascar et Djibouti; Maroc; Pacifique,Afrique occidentale française; Côte d'Ivoire; Madagascar; Maroc; Sénégal; Tahiti (Polynésie),12,18,1926,1969
clerc-l,L. Clerc,L. Clerc,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique equatoriale francaise; Indochine; Maroc; Tunisie,Afrique équatoriale française; Gabon; Indochine; Java et Sumatra (Indes néerlandaises); Maroc; Tunisie,12,18,1890,1951
jean-duclos-j,J. Jean- Duclos,J. Jean- Duclos,colonial,european_unspecified,low,residual_no_indigenous_marker,Afrique occidentale francaise; Empire (transversal); Indochine,Afrique occidentale française; Indochine,12,16,1925,1956
grammont-m,Marthe Grammont,Marthe Grammont,colonial,european_unspecified,low,residual_no_indigenous_marker,Empire (transversal); Indochine,Indochine,12,18,1890,1971
