doc_id,territory,entry_type,name_listed,n_chars,register,n_name_forms,n_board_list,n_person_career,n_apposition,n_certificate,n_deed,n_press
inde-indochine-ardin-plantation-hippolyte-dc0898,Indochine,company,Ardin (Plantation Hippolyte),3606,person_career,2,0,1,0,0,0,0
inde-indochine-batignolles-indochine-de3091,Indochine,company,Batignolles-Indochine,3598,no_signal,2,0,0,0,0,0,0
inde-indochine-huileries-de-saigon-1943-93ce08,Indochine,company,"Huileries de Saïgon (Société des)(Sarl, 1943), Cholon",3597,deed,8,0,0,0,0,2,0
afrique-du-nord-gaston-adda-constantine-06ba5b,Algérie,company,"Au Carnaval de Venise (Gaston Adda), Constantine",3594,press,1,0,0,0,0,0,1
afrique-du-nord-liberty-constantine-50219d,Algérie,company,"Liberty (Robert Adda), Constantine",3594,press,1,0,0,0,0,0,1
inde-indochine-filature-milikeng-70fe13,Indochine,company,"Milikeng (Filature), Chanh-Hung (Cholon)",3592,deed,2,0,0,0,0,3,3
empire-banque-frse-commerciale-c0fbb6,(unfiled),company,Banque française commerciale (BFC),3591,press,2,0,0,0,0,0,3
afrique-du-nord-clinique-bouquet-bone-70aa0e,Algérie,company,"Clinique Bouquet, Bône",3589,press,0,0,0,0,0,0,1
inde-indochine-saica-9fda49,Indochine,company,"Industrie, commerce, agriculture (S.A.), Saïgon",3581,no_signal,0,0,0,0,0,0,0
afrique-du-nord-henry-quesnel-alger-6d3da9,Algérie,company,"Quesnel (Henry), Alger",3571,press,1,0,0,0,0,0,1
afrique-du-nord-rizima-023e91,Maroc,company,Riziculture et industries agricoles au Maroc (Société de)(Rizima),3563,press,10,0,0,0,0,0,8
inde-indochine-clinique-blot-hanoi-436df2,Indochine,company,"Clinique Blot, Hanoï",3562,press,4,0,0,0,0,0,6
inde-indochine-huileries-de-saigon-80ede5,Indochine,company,"Huileries de Saïgon (Société des)(1917-1924), Saïgon",3560,press,1,0,0,0,0,0,1
inde-indochine-jubin-an-nhon-tay-33ad99,Indochine,company,"Jubin (Henri), An-nhon-tây",3559,no_signal,2,0,0,0,0,0,0
inde-indochine-compagnie-du-bassac-7ca4b5,Indochine,company,Bassac (Compagnie du) ou Compagnie du Bassac (1929),3545,deed,3,0,0,0,0,1,1
afrique-du-nord-chaussures-dupuy-constantine-e9e698,Algérie,company,"Dupuy, Constantine",3542,press,0,0,0,0,0,0,1
madagascar-et-djibouti-brasseries-de-bourbon-696dda,La Réunion,company,Brasseries de Bourbon (Les),3538,press,2,0,0,0,0,0,2
afrique-du-nord-alban-cie-bone-aef961,Algérie,company,"Alban & Compagnie (F.), Bône",3536,press,0,0,0,0,0,0,1
afrique-du-nord-docks-petroles-afn-939862,Algérie,company,"Docks des pétroles de l’Afrique du Nord (Société des)(1936)(suite de la Société d'études métropolitaines et coloniales),",3534,press,2,0,0,0,0,0,3
afrique-occidentale-jobel-dakar-5a89b1,Sénégal,company,"Jobel (1949), Dakar",3534,deed,2,0,0,0,0,2,1
inde-indochine-remorquage-acconage-sira-a10696,Indochine,company,"Indochinoise de remorquage et d'acconage (Société)(SIRA), Saïgon",3533,press,2,0,0,0,0,0,1
inde-indochine-glaciere-de-tourane-8683fb,Indochine,company,"Glacière de Tourane (Larue, propriétaires ; Bogaert, locataire)",3528,press,1,0,0,0,0,0,1
inde-indochine-cultures-du-danhim-7de635,Indochine,company,Cultures du Danhim,3527,no_signal,4,0,0,0,0,0,0
inde-indochine-tourane-hotel-gassier-f9d2b5,Indochine,company,"Hôtel Gassier, Tourane",3508,press,4,0,0,0,0,0,5
inde-indochine-phosphates-du-thanh-hoa-a610c1,Indochine,company,Phosphates du Thanh-Hoa,3499,press,0,0,0,0,0,0,1
afrique-du-nord-mines-bou-medran-04c07e,Algérie,company,"Bou-Medran (Société des mines de), Bruxelles",3497,certificate,4,0,0,0,2,1,3
inde-indochine-pakse-bungalow-0e5508,Indochine,company,"Bungalow, Paksé",3492,press,1,0,0,0,0,0,5
afrique-du-nord-durand-transporteur-alger-4c12f0,Algérie,company,"Durand (Prosper), Alger",3490,press,0,0,0,0,0,0,1
afrique-du-nord-chetail-constantine-8724d7,Algérie,company,"Chétail (ex-Dussaillant), Constantine",3482,press,0,0,0,0,0,0,1
afrique-du-nord-sterilisation-exportation-mouts-4afd02,Algérie,company,"Stérilisation et d'exportation des moûts (Société de), Hussein-Dey",3467,no_signal,0,0,0,0,0,0,0
inde-indochine-pharmacie-franco-annamite-marche-e2b002,Indochine,company,"Pharmacie franco-annamite du Marché, Saïgon, rue d'Espagne",3457,deed,2,0,0,0,0,2,3
afrique-du-nord-maillard-fils-alger-dd04a8,Algérie,company,"Maillard & fils (L.)(ex-Dahan & Maillard), Alger",3450,press,1,0,0,0,0,0,1
inde-indochine-labayle-et-cie-haiphong-babe7e,Indochine,company,"Labayle & Cie (Jules), Haïphong",3439,press,2,0,0,0,0,0,6
inde-indochine-bulletin-commercial-krug-db3fcb,Indochine,company,"Bulletin commercial et économique de l’Indo-Chine, Hanoï (1897)",3436,press,0,0,0,0,0,0,2
afrique-equatoriale-donation-college-france-14824c,Afrique équatoriale française,company,"Donation au Collège de France (1913) par MM. William Fondère, Alphonse Guynet et Henri Tréchot",3428,press,1,0,0,0,0,0,3
inde-indochine-requet-thiriat-morin-b45bce,Indochine,company,Thiriat (Les),3422,no_signal,2,0,0,0,0,0,0
afrique-occidentale-technique-exploitation-bananiere-ad9d07,Guinée Conakry,company,"Technique d'Exploitation bananiere (Société), Linsan",3410,apposition,1,0,0,1,0,1,1
afrique-occidentale-industrielle-de-ceramiques-dakar-0cff66,Sénégal,company,"Industrielle de Céramiques (Société)(Sarl, 1949), Dakar",3390,deed,6,0,0,0,0,2,1
afrique-du-nord-pachod-freres-maroc-68cef6,Maroc,company,"Pachod frères et Cie-Maroc (Sarl, 1947), Casablanca",3340,deed,2,0,0,0,0,1,1
madagascar-et-djibouti-domaines-la-motte-st-pierre-d52e58,Madagascar,company,"Domaines de La Motte Saint-Pierre, Nossi-Bé",3339,person_career,1,0,1,0,0,0,0
afrique-du-nord-esberard-bone-902b64,Algérie,company,"Esbérard, Bône",3319,press,1,0,0,0,0,0,1
afrique-du-nord-guieysse-lombarde-alger-d8e300,Algérie,company,"Éts Guieysse & Lombarde, Alger",3313,press,2,0,0,0,0,0,1
afrique-occidentale-soc-miniere-du-niger-frs-c8e173,Guinée Conakry,company,Minière du Niger français (Société)(1926),3310,press,2,0,0,0,0,0,9
afrique-du-nord-emile-chollet-alger-681f93,Algérie,company,"Chollet (Émile), Alger",3298,press,18,0,0,0,0,0,8
inde-indochine-saigon-cafe-de-la-musique-2ff581,Indochine,company,"Café de la Musique et du Théâtre, Saïgon",3293,press,1,0,0,0,0,0,1
afrique-du-nord-lehoux-alger-0e0f7d,Algérie,company,"Lehoux (Établissements), Alger",3287,press,1,0,0,0,0,0,1
afrique-du-nord-omnium-d-algerie-maroc-7d75f2,Maroc,company,"Franco-Espagnole de Mines (Société), Omnium d'Algérie-Maroc (1912-1923), Paris, Saint-Sébastien Berkane",3287,board_list,3,1,0,0,2,0,7
inde-indochine-rochat-beaumont-tuyen-quang-36ec0f,Indochine,company,"Rochat & Beaumont, Tuyen-Quang",3284,press,1,0,0,0,0,0,3
empire-charles-chauchard-3cf270,(unfiled),company,"Chauchard (Charles), puis Société franco-belge de crédit",3283,press,1,0,0,0,0,0,3
afrique-du-nord-coudray-alger-1963e1,Algérie,company,"Coudray, Alger",3281,press,1,0,0,0,0,0,1
inde-indochine-miniere-extreme-orient-7ad8f0,Indochine,company,Minière d'Extrême-Orient (Société)(1912-1927),3278,deed,0,0,0,0,0,1,2
inde-indochine-financiere-du-cambodge-bbdbc0,Indochine,company,"Financière du Cambodge (Société), S.A., 1957",3273,press,4,0,0,0,0,0,1
afrique-occidentale-franco-belge-du-senegal-3ce3f9,Sénégal,company,"Franco-Belge du Sénégal et du Niger (Société)(1926-1928), Dakar",3269,certificate,2,0,0,0,2,0,4
inde-indochine-hotel-clement-quang-yen-29cb7a,Indochine,company,"Hôtel Clément, Quang-Yên",3269,press,12,0,0,0,0,0,4
inde-indochine-union-ass-indochine-1a9792,Indochine,company,Union (L')(Compagnie d'assurances) en Indochine,3257,press,2,0,0,0,0,0,5
inde-indochine-l-muet-saigon-4d72e2,Indochine,company,"Muet (L.), Saïgon",3245,no_signal,5,0,0,0,0,0,0
inde-indochine-un-industrielle-et-coloniale-c76281,Indochine,company,"Union industrielle et coloniale (1921-1932), Paris, puis Saïgon",3235,deed,4,0,0,0,0,1,6
inde-indochine-charbonnages-du-doi-hoa-fb9d15,Indochine,company,"Charbonnages du Doi-hoa (Schaller-Borel), Chi-né",3230,press,0,0,0,0,0,0,3
afrique-du-nord-viticoop-d-el-affroun-b5f7ae,Algérie,company,Viticoop de la région d'El-Affroun,3228,press,0,0,0,0,0,0,1
afrique-du-nord-aussal-guerin-casablanca-c4e0d3,Maroc,company,"Établissements réunis Aussal & Guerin (ERAG), importation de denrées périssables, Casablanca. Succursales",3215,no_signal,5,0,0,0,0,0,0
inde-indochine-boulangerie-hanoienne-a1b535,Indochine,company,"Boulangerie hanoïenne (Duong-van-Dzi), Hanoï",3213,person_career,0,0,1,0,0,0,0
afrique-equatoriale-les-bois-du-cameroun-c9fe65,Cameroun,company,"Bois du Cameroun (Les)(S.A., 1946)",3202,deed,5,0,0,0,0,1,6
afrique-du-nord-duplan-constantine-34bb00,Algérie,company,"Duplan (Éts), Constantine",3201,press,0,0,0,0,0,0,1
empire-pap-roussillon-valdor-459d8b,(unfiled),company,"Papeteries réunies du Roussillon et du Valdor (1931-19?), Fontaine-de-Vaucluse et Palalda",3188,no_signal,0,0,0,0,0,0,0
inde-indochine-gabriel-veyres-c5ffac,Indochine,company,"Veyrès (Gabriel), Hanoï, Haïphong",3183,press,8,0,0,0,0,0,7
afrique-du-nord-granvik-societe-de-028e44,Algérie,company,"Granvik (Société de), Alger",3177,press,1,0,0,0,0,0,1
inde-indochine-abattoirs-annam-98f719,Indochine,company,Abattoirs de l'Annam. Le commerce du bétail en Annam en 1933,3163,press,1,0,0,0,0,0,1
proche-orient-port-de-lattaquie-d86a4d,Syrie-Liban,company,Lattaquié (Lattaquieh)(Port de),3163,press,2,0,0,0,0,0,4
afrique-equatoriale-saremafe-880c7e,Gabon,company,Recherches et d'exploitations minières de l’Afrique française équatoriale (Société de)(1928-1936),3155,press,0,0,0,0,0,0,6
inde-indochine-passignat-confection-hanoi-44b1cd,Indochine,company,"Passignat (Marcel), Hanoï",3155,press,1,0,0,0,0,0,1
inde-indochine-mange-royan-390296,Indochine,company,Quand Frédéric Mange investissait à Royan (1909-1914),3126,no_signal,0,0,0,0,0,0,0
afrique-du-nord-carpet-nord-africaine-0bd9fb,Algérie,company,"Carpet nord-africaine, Tlemcen",3123,certificate,0,0,0,0,1,1,2
afrique-du-nord-bestozo-constantine-a87229,Algérie,company,"Bestozo (Éts E.)(ex-Gilbertas), Constantine",3120,press,0,0,0,0,0,0,1
afrique-du-nord-patillon-alger-069ec5,Algérie,company,"Patillon (J.), Alger",3101,press,1,0,0,0,0,0,1
afrique-du-nord-ben-ouenniche-alger-24d0da,Algérie,company,"Ben Ouenniche, Alger",3093,press,1,0,0,0,0,0,1
madagascar-et-djibouti-rec-1910-djibouti-6b2343,Djibouti,source_document,Répertoire des entreprises coloniales (1910),3087,no_signal,0,0,0,0,0,0,0
inde-indochine-eclaireur-hanoi-df3a1d,Indochine,company,"Éclaireur (L')(juin 1925-février 1926)(Gaston Peyrot), Hanoï",3084,press,2,0,0,0,0,0,3
inde-indochine-chretiente-thakhek-1933-f98ca0,Indochine,company,Chrétienté de Thakhek (1933),3078,press,0,0,0,0,0,0,2
afrique-du-nord-mines-kherzet-yousef-b091bd,Algérie,company,Kherzet-Yousef (Mines),3069,no_signal,0,0,0,0,0,0,0
inde-indochine-francois-bres-dalat-d69ed8,Indochine,company,"Brès (François), entrepreneur, Dalat",3064,deed,1,0,0,0,0,2,1
pacifique-international-corporation-dcacbf,Nouvelle-Calédonie (Mélanésie),company,"International Corporation (1897-1899), Londres",3060,press,1,0,0,0,0,0,2
inde-indochine-henri-camus-peintre-animalier-6c81f3,Indochine,company,Camus (Henri)(Malaisie),3058,no_signal,1,0,0,0,0,0,0
afrique-du-nord-savay-61d178,Maroc,company,"Aït-Yazem (Société agricole et viticole des)(SAVAY), Meknès",3057,press,0,0,0,0,0,0,2
inde-indochine-decortiquerie-quang-minh-65f5aa,Indochine,company,"Décortiquerie Quang Minh, Camau",3056,press,1,0,0,0,0,0,1
inde-indochine-cinema-olympia-namdinh-2e74ce,Indochine,company,"Cinéma Olympia (IFEC)(1933), Nam-Dinh",3046,press,1,0,0,0,0,0,1
afrique-du-nord-alexandra-constantine-3064a5,Algérie,company,"Alexandra, Constantine",3044,press,0,0,0,0,0,0,1
inde-indochine-daurelle-cho-ganh-8e937d,Indochine,company,"Daurelle (Ferdinand), café et thé, Cho-ganh (Ninh-binh)",3032,press,1,0,0,0,0,0,1
empire-orosdi-back-1849-1895-8547ca,(unfiled),company,Orosdi-Back (Éts)(1849-1895),3022,press,0,0,0,0,0,0,2
inde-indochine-oversea-chinese-banking-95929d,Indochine,company,"Oversea Chinese Banking Corporation Limited, Haiphong",3018,press,0,0,0,0,0,0,1
afrique-occidentale-van-leer-vridi-d58107,Côte d'Ivoire,company,"Van Leer (Établissements), Vridi (Abidjan)",3016,press,1,0,0,0,0,0,1
empire-un-fin-forces-hydrauliques-b5a819,(unfiled),company,Union financière des forces hydrauliques,3011,press,2,0,0,0,0,0,2
afrique-du-nord-domaine-torsch-la-mina-9763cf,Algérie,company,"Domaine Torsch, La Mina",3001,certificate,3,0,0,0,2,1,3
inde-indochine-agros-du-sud-indochinois-af9f8f,Indochine,source_document,Agros du Sud-Indochinois (Association des),2998,press,0,0,0,0,0,0,1
empire-joudinaud-excideuil-a01c7e,(unfiled),company,"Joudinaud, Excideuil (Dordogne)",2973,press,0,0,0,0,0,0,2
inde-indochine-rachgia-bungalow-cae129,Indochine,company,"Bungalow, Rach-gia",2944,person_career,5,0,2,0,0,0,4
inde-indochine-exploitation-procedes-mange-3bc1e1,Indochine,company,"Exploitation des procédés Frédéric Mange (Société pour l')(1925), Paris",2942,press,0,0,0,0,0,0,3
inde-indochine-planteurs-reunis-4cec40,Indochine,company,Planteurs réunis (création du personnel des Chargeurs réunis),2942,no_signal,1,0,0,0,0,0,0
afrique-du-nord-bouscasse-gras-1bc77e,Algérie,company,Bouscasse et Gras,2941,press,3,0,0,0,0,0,4
inde-indochine-nghia-transporteur-cantho-f53a7b,Indochine,company,"Trân Dât Nghia, Cântho",2935,press,0,0,0,0,0,0,2
afrique-occidentale-tonic-afric-dakar-5dda05,Sénégal,company,"Tonic Afric (S.A., 1958), Dakar",2930,deed,2,0,0,0,0,1,0
afrique-du-nord-mines-hadjar-mekouch-f8db7c,Algérie,company,Hadjar-Mekouch (Mines d'),2929,press,0,0,0,0,0,0,2
inde-indochine-irrigation-tan-my-c18193,Indochine,company,Entreprise d'irrigation de Tân-My (Quang-Nam),2927,press,3,0,0,0,0,0,4
inde-indochine-plantations-de-giaray-c63a8d,Indochine,company,"Giaray (Société des Plantations de), café",2925,certificate,3,0,0,0,2,0,1
inde-indochine-transitaires-reunis-saigon-53df09,Indochine,company,"Transitaires réunis, Saïgon",2925,deed,2,0,0,0,0,3,0
afrique-du-nord-tamzali-huilerie-alger-b20280,Algérie,company,"Tamzali, Alger",2922,press,1,0,0,0,0,0,1
inde-indochine-nam-dinh-hotel-gare-edfa72,Indochine,company,"Hôtel de la Gare (Marius Baudon), Nam-Dinh",2905,press,4,0,0,0,0,0,4
inde-indochine-octave-dupuy-hanoi-6350a8,Indochine,company,"Dupuy (Octave)(École polytechnique), Hanoï",2902,press,2,0,0,0,0,0,1
inde-indochine-mines-d-or-kontum-35bba4,Indochine,company,Mines d'or du Kontum (Société civile d'études des),2893,press,0,0,0,0,0,0,1
empire-central-mining-france-f5ccc9,(unfiled),company,Central Mining,2884,apposition,1,0,0,1,0,0,2
afrique-du-nord-charbonnages-ben-atiya-9a6148,Tunisie,company,Charbonnages de Ben-Atiya,2883,press,0,0,0,0,0,0,1
inde-indochine-achard-chimie-lamgio-b2c629,Indochine,company,"Fabrique de produits chimiques Casimir Louis Achard (1916-1919), Lam-Gio",2869,press,2,0,0,0,0,0,1
afrique-occidentale-soc-generale-electricite-bamako-b8aefd,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",company,"Générale d'électricité (Société), Bamako, Ségou",2865,press,4,0,0,0,0,0,4
inde-indochine-rec-1910-inde-67bbf2,Inde (Comptoirs français de l’),source_document,Répertoire des entreprises coloniales (1910),2865,no_signal,0,0,0,0,0,0,0
afrique-du-nord-gazagne-et-barral-bone-c0fc0d,Algérie,company,"Gazagne et Barral, Bône",2859,press,1,0,0,0,0,0,2
inde-indochine-leproserie-thanh-hoa-9e14f0,Indochine,company,"Village spécial de lépreux, Thanh-hoa",2858,press,0,0,0,0,0,0,2
inde-indochine-temac-16efe3,Indochine,company,"Transports et messageries automobiles du Cambodge (TEMAC), Pnom-penh",2844,no_signal,2,0,0,0,0,0,0
proche-orient-syrienne-de-construction-5d9854,Syrie-Liban,company,Société syrienne de construction et d’exploitation (1895-1902),2844,press,1,0,0,0,0,0,4
empire-aecv-618d1c,(unfiled),company,Association pour l'étude du Centre-Viêtnam (AECV),2842,no_signal,3,0,0,0,0,0,0
inde-indochine-societe-des-courses-annam-4f855a,Indochine,company,"Société des courses de l'Annam, Hué",2837,press,0,0,0,0,0,0,1
inde-indochine-agricole-de-l-ea-kmur-ad46a6,Indochine,company,"Ea-Kmur (Société agricole de l’)(Sarl, 1943)",2823,apposition,3,0,0,3,0,3,0
afrique-du-nord-aprile-et-brachet-alger-c4378a,Algérie,company,"Au Père Lachaise (Aprile et Brachet), Alger",2822,press,1,0,0,0,0,0,1
afrique-du-nord-lavillat-constantine-bb62f2,Algérie,company,"Lavillat, Constantine",2820,press,0,0,0,0,0,0,1
inde-indochine-indochine-importation-3e1b48,Indochine,company,"Indochine Importation (Sarl, 1933), Hanoï",2818,press,0,0,0,0,0,0,3
inde-indochine-charbonnages-du-port-courbet-eb9f32,Indochine,company,Charbonnages du Port-Courbet,2815,no_signal,0,0,0,0,0,0,0
afrique-du-nord-ocm-algerie-0cd21f,Algérie,company,Oriental Carpet Manufacturers,2807,press,8,0,0,0,0,0,8
empire-banque-de-l-union-francaise-eff02a,(unfiled),company,"Banque de l'Union française (1923), Paris",2805,person_career,0,0,1,0,0,0,0
inde-indochine-indochinoise-etudes-minieres-c8e8f0,Indochine,company,Indochinoise d'études minières (Société),2794,no_signal,0,0,0,0,0,0,0
inde-indochine-satan-refractaires-d44545,Indochine,company,"Satan (Manufacture de produits réfractaires), Binh-Thung (Giadinh)",2792,deed,7,0,0,0,0,4,1
madagascar-et-djibouti-batelage-de-fort-dauphin-6021a4,Madagascar,company,Batelage de Fort-Dauphin (Société de),2791,deed,0,0,0,0,0,1,1
inde-indochine-leproseries-laotiennes-cf6083,Indochine,company,Léproseries laotiennes,2785,no_signal,0,0,0,0,0,0,0
afrique-du-nord-aux-trois-quartiers-bone-37b94f,Algérie,company,"Aux Trois Quarters, Bône, prêt-à-porter féminin",2773,press,1,0,0,0,0,0,1
inde-indochine-instabilite-gouvernementale-ic-6859f2,Indochine,source_document,Instabilité gouvernementale en Indochine (L')(1885-1925),2764,press,0,0,0,0,0,0,1
inde-indochine-imprimerie-du-centre-saigon-cbe4ac,Indochine,company,"Imprimerie du Centre (Société anonyme pour l'exploitation de l')(1925), Saïgon",2760,deed,1,0,0,0,0,2,1
inde-indochine-sellette-annamite-7-8cc8c3,Indochine,company,Sellettes annamites Art déco,2750,no_signal,0,0,0,0,0,0,0
inde-indochine-pnom-penh-excelsior-40f68a,Indochine,company,"Excelsior Hôtel, Pnom-Penh",2746,press,4,0,0,0,0,0,6
inde-indochine-saigon-hotel-dfa058,Indochine,company,"Saïgon Hôtel (Joseph Guérain)(fin XIXe siècle), Saïgon, rue Catinat, 157",2743,no_signal,2,0,0,0,0,0,0
afrique-equatoriale-georges-collin-prospecteur-bff5c4,Cameroun,company,"Collin (Georges), prospecteur minier",2741,press,2,0,0,0,0,0,2
afrique-du-nord-cacciuttolo-alger-4f5833,Algérie,company,"Cacciuttolo (N.), Alger",2732,press,4,0,0,0,0,0,5
inde-indochine-cinema-morin-tourane-622495,Indochine,company,"Cinéma Morin, Tourane",2730,press,3,0,0,0,0,0,1
inde-indochine-nattes-du-tonkin-69a1e3,Indochine,company,"Nattes du Tonkin, Hanoï, Nam-Dinh",2730,press,0,0,0,0,0,0,1
inde-indochine-coloniale-d-indochine-19487c,Indochine,company,Coloniale d'Indochine (Compagnie)(1925-1934),2716,certificate,1,0,0,0,1,0,0
inde-indochine-imprimerie-theatre-saigon-057376,Indochine,company,"Imprimerie du Théâtre (G.-R. Dürrwell), Saïgon",2698,press,0,0,0,0,0,0,2
afrique-du-nord-frse-comptoirs-marocains-5699b6,Maroc,company,Comptoirs marocains (Société française des)(1919-1922),2689,certificate,10,0,0,0,2,2,3
afrique-equatoriale-chargeurs-coloniaux-61ab41,Afrique équatoriale française,company,Chargeurs coloniaux (Compagnie des)(CCC)(1917),2683,press,1,0,0,0,0,0,4
inde-indochine-transindochinois-faucher-1d5a42,Indochine,company,Chemin de fer transindochinois,2678,no_signal,0,0,0,0,0,0,0
proche-orient-bgi-azerbaidjan-fadea1,Azerbaïdjan,company,"Baki-Castel (1997-2008), Khirdalan",2675,no_signal,0,0,0,0,0,0,0
afrique-du-nord-hotels-des-cfm-27247c,Maroc,company,Hôtels des Chemins de fer du Maroc,2666,no_signal,2,0,0,0,0,0,0
inde-indochine-indoch-transports-aeriens-46aa52,Indochine,company,"Indochinoise de transports aériens (Société)(SITA), Saïgon",2661,press,3,0,0,0,0,0,1
inde-indochine-cemeo-saigon-1992fb,Indochine,company,"Électro-mécanique d’Extrême-Orient (Compagnie), Saïgon",2660,person_career,2,0,1,0,0,0,0
inde-indochine-prospecta-steatite-1cf7fe,Indochine,company,Prospecta (Société)(1935),2654,person_career,0,0,1,0,0,0,5
inde-indochine-la-falaise-chez-les-mois-7237f8,Indochine,company,Quand le marquis de La Falaise tournait chez les Moïs (1934),2653,press,1,0,0,0,0,0,1
afrique-du-nord-futs-metalliques-tunisiens-e24bdb,Tunisie,company,"Fûts métalliques tunisiens (SARL, 1938)(groupe Gallay), Sfax",2650,press,2,0,0,0,0,0,1
inde-indochine-messner-electricite-10b686,Indochine,person,Messner (Alfred),2634,press,3,0,0,0,0,0,2
inde-indochine-secdl-hanoi-67d3e3,Indochine,company,"Carbonisation et de distillation de Locbinh (Société civile d'étude de), Hanoï",2631,no_signal,0,0,0,0,0,0,0
afrique-du-nord-filtrerie-portolano-bone-83b504,Algérie,company,"Portolano (Filtrerie J.), Bône",2610,press,1,0,0,0,0,0,1
afrique-du-nord-francois-valero-alger-91e43d,Algérie,company,"Valéro (François), Alger",2597,press,2,0,0,0,0,0,4
afrique-du-nord-phosphates-ouest-algerien-372bd0,Algérie,company,Phosphates de l'Ouest-Algérien (Société anonyme des),2583,press,1,0,0,0,0,0,1
inde-indochine-paul-couadou-b6ba7d,Indochine,company,"Couadou (Paul), Toulon",2580,no_signal,3,0,0,0,0,0,0
inde-indochine-satarif-tourane-c2000d,Indochine,company,"Transports automobiles réunis de l'Indochine française (SATARIF), transports en commun, hôtellerie, Tourane",2580,press,1,0,0,0,0,0,4
afrique-du-nord-lesieur-afrique-alger-bcc941,Algérie,company,"Lesieur-Afrique, Alger",2576,deed,1,0,0,0,0,2,1
afrique-du-nord-mines-du-djebel-zdim-9e1ff9,Algérie,company,Djebel Z'dim (Mines du),2569,press,0,0,0,0,0,0,2
inde-indochine-machines-a-riz-brunel-2dd3db,Indochine,company,"Machines à riz Brunel (Société civile des)(mars 1924), Saïgon",2564,deed,6,0,0,0,0,2,0
inde-indochine-societe-franco-annamite-9a07e0,Indochine,company,"Franco-annamite (Société)(François d'Aviau de Piolant, Le-Ba-Cu)",2564,no_signal,1,0,0,0,0,0,0
inde-indochine-vallee-mekong-miniere-71c254,Indochine,company,Vallée du Mékong (Société de recherches minières de la),2564,press,0,0,0,0,0,0,7
madagascar-et-djibouti-rochefortaise-antsirabe-d7e013,Madagascar,company,"Rochefortaise de produits alimentaires (Société), Antsirabé",2555,press,0,0,0,0,0,0,3
inde-indochine-agricole-de-djiring-cb44bb,Indochine,company,Agricole de Djiring (Société),2554,press,0,0,0,0,0,0,3
afrique-occidentale-larose-et-lucard-f9292c,Côte d'Ivoire,company,"Larose et Lucard (Sarl, 1932), Paris",2553,deed,2,0,0,0,0,2,1
inde-indochine-malon-roque-alcool-abc846,Indochine,company,Malon (J.-B.) et Roque (Victor),2551,press,2,0,0,0,0,0,1
afrique-du-nord-maurice-ricci-1873-1956-b0417b,Algérie,person,"Ricci (Maurice)(1873-1956), patron des Éts Ricci.",2545,apposition,2,0,0,1,0,0,0
afrique-du-nord-jorgen-petersen-alger-d0dc13,Algérie,company,"Petersen (Jorgen), Alger",2539,press,2,0,0,0,0,0,1
afrique-du-nord-materiel-roulant-casa-13c79a,Maroc,company,"Matériel roulant, automobile, industriel et agricole (Le)(ex-Docks de l'agriculture), Casablanca",2534,board_list,5,2,0,0,0,0,0
inde-indochine-poulo-condore-1998-e49bd4,Indochine,source_document,Poulo-Condore,2534,no_signal,1,0,0,0,0,0,0
afrique-du-nord-rafal-aumale-ed9992,Algérie,company,Raffineries algériennes (RAFAL) à Aumale,2519,no_signal,1,0,0,0,0,0,0
inde-indochine-emile-leblanc-cua-tung-434754,Indochine,company,"Leblanc (Émile), Cua-tum (Nord-Annam)",2512,press,2,0,0,0,0,0,2
afrique-du-nord-wallut-et-cie-tunis-0f9b08,Tunisie,company,"Wallut et Cie (Raymond), Tunis",2511,press,2,0,0,0,0,0,2
afrique-occidentale-cohen-freres-4c9c40,Guinée Conakry,company,Cohen frères,2507,press,1,0,0,0,0,0,1
proche-orient-legion-honneur-1931-levant-ce372d,Syrie-Liban,source_document,Légions d'honneur levantines,2504,press,2,0,0,0,0,0,3
inde-indochine-casino-de-bentre-735862,Indochine,company,"Casino (Le), Bêntre",2500,deed,4,0,0,0,0,1,4
empire-orosdi-adolph-3ce0e1,(unfiled),company,Adolph Orosdi (ex-Schnapel) et ses descendants,2493,press,0,0,0,0,0,0,2
inde-indochine-rachgia-port-c77d3c,Indochine,company,"Rachgia (Port de), au sud de la Cochinchine, près de la frontière cambodgienne",2481,press,0,0,0,0,0,0,1
empire-ocea-978c6e,(unfiled),company,Omnium colonial d'exploitations agricoles (OCEA)(1926),2470,certificate,3,0,0,0,2,1,6
afrique-du-nord-soc-eleveurs-marocains-621dfe,Maroc,company,Éleveurs marocains (Société des),2469,press,0,0,0,0,0,0,2
afrique-du-nord-olaf-tlemcen-51041f,Algérie,company,"Oléagineux d'Afrique du Nord (Societe des)(OLAF), Tlemcen",2455,press,2,0,0,0,0,0,3
inde-indochine-ed-schneegans-1853-1911-38a418,Indochine,person,Schnéegans (Édouard)(1853-1911),2453,press,1,0,0,0,0,0,4
inde-indochine-pia-ouac-est-b30fed,Indochine,company,Mines d'étain et Wolfram du Pia-Ouac Est (Société des),2443,press,0,0,0,0,0,0,1
inde-indochine-publicite-spectacles-saigon-6a9b32,Indochine,company,"Publicité des spectacles, Saïgon",2429,press,1,0,0,0,0,0,1
inde-indochine-bq-indoch-quang-tcheou-wan-b21f1f,Indochine,company,"Banque de l’Indochine, Kouang-tchéou-Wan",2427,press,2,0,0,0,0,0,4
