company_id_1,company_id_2,name_1,name_2,reason
ecoleprofessionnelleecoleartsappliquesecolepratiqueindustriehanoivuesgeneralesenseignementprofessionnelindochine,ecoleprofessionnelleecolepratiqueindustrie,"École professionnelle, École des Arts appliqués, École pratique d'industrie, Hanoï. Vues générales sur l'enseignement professionnel en Indochine","École professionnelle, École pratique d'industrie",token_subset
ecoleprofessionnelleecoleartsappliquesecolepratiqueindustriehanoivuesgeneralesenseignementprofessionnelindochine,ecoleprofessionnelleecoleprofessionnelleecolepratiqueindustrie,"École professionnelle, École des Arts appliqués, École pratique d'industrie, Hanoï. Vues générales sur l'enseignement professionnel en Indochine","École professionnelle, École professionnelle, École pratique d'industrie",token_subset
ecoleprofessionnelleecoleartsappliquesecolepratiqueindustriehanoivuesgeneralesenseignementprofessionnelindochine,ecoleprofessionnellehanoi,"École professionnelle, École des Arts appliqués, École pratique d'industrie, Hanoï. Vues générales sur l'enseignement professionnel en Indochine",ÉCOLE PROFESSIONNELLE DE HANOÏ,token_subset
ecoleslibresindochine,indochine,Les Écoles libres en Indochine,L'Indochine,token_subset
editionsasie,editionsextremeasie,Éditions d'Asie,Éditions d’Extrême-Asie,token_subset
editionsdocumentairesindustrielles,eieditionsdocumentairesindustriellessoccap,Société d'éditions documentaires industrielles,"S. É. D. I., Société d'Éditions Documentaires Industrielles, Soc. an. au cap. de",token_subset
edmondphilipparbanque,ephilipparbanque,Edmond Philippar. Banque,E. Philippar. Banque,token_subset
edouxsamainets,sadeesetsedouxsamain,Édoux-Samain (Éts),SADEES (S.A. des Éts Édoux-Samain),token_subset
efouresforetstropicales,foretstropicales,E. Fourès. Société des forêts tropicales,Société des forêts tropicales,token_subset
egalementgrosactionnairecreditlyonnaisdirecteur,grosactionnairecreditlyonnais,également gros actionnaire du Crédit lyonnais. Directeur,gros actionnaire du Crédit lyonnais,token_subset
egillet,gilletthaon,E. Gillet,Gillet-Thaon,token_subset
egnellrobertaxel1210electroentreprise,electroentreprise,Egnell (Robert Axel) 1210 (Électro-Entreprise),L'Électro-Entreprise,token_subset
ekelasangha,sangha,Compagnie de l’Ékéla-Sangha,Compagnie de la Sangha,token_subset
electricite,facedemandecroissanteelectricitereponsegenialeedfoasolaire,Électricité,"Face à la demande croissante d'électricité, la réponse géniale d'EDF OA solaire",token_subset
electricite,fasielectricite,Électricité,Compagnie Fasi d'Électricité,token_subset
electricite,francoalgerienneelectricitebatnaguelma,Électricité,"Société Franco-Algérienne d'Électricité, Batna, Guelma",token_subset
electricite,gazelectricitefrancealgerie,Électricité,Compagnie du Gaz et de l'électricité pour la France et l'Algérie,token_subset
electricite,gazelectricitemostaganem,Électricité,Société du Gaz et de l'électricité de Mostaganem,token_subset
electricite,gazelectricitesidibelabbesextensions,Électricité,Gaz et de l'électricité de Sidi-bel-Abbès et extensions,token_subset
electricite,hispanomarocainegazelectricite,Électricité,Cie hispano-marocaine de gaz et d'électricité,token_subset
electricite,ingelectricitefortfrance,Électricité,ing.. Cie d'électricité de Fort-de-France,token_subset
electricite,nimoiseelectricite,Électricité,Société nîmoise d'électricité,token_subset
electricite,nordafricaineelectricitegazeaux,Électricité,"Société Nord-Africaine d'Électricité, gaz et eaux",token_subset
electricite,omniumalgerienelectricitetebessa,Électricité,"Omnium algérien d'électricité, Tébessa",token_subset
electricite,omniumelectricite,Électricité,Omnium français d'électricité,token_subset
electricite,omniumhelleniqueelectricite,Électricité,Omnium hellénique d’électricité,token_subset
electricite,patronunionelectricite,Électricité,patron de l'Union d'électricité,token_subset
electricite,socindochinoiseelectricite,Électricité,Soc. Indo-Chinoise d'ÉLECTRICITÉ,token_subset
electricite,stationcentraleelectricitemascara,Électricité,Station centrale d’électricité de Mascara,token_subset
electricite,tonkinoiseelectriciteindustrieveyrenc,Électricité,Société Tonkinoise d'électricité et d'industrie -A. Veyrenc & Cie,token_subset
electricite,tramwayselectricite,Électricité,"Tramways et électricite, puis Tramways et éclairage de Beyrouth",token_subset
electricite,tunisienneelectricitetransports,Électricité,Cie des Tunisienne d'électricité et de transports,token_subset
electricite,unioncolonialeelectricite,Électricité,Union coloniale d'électricité,token_subset
electricite,unionelectricite,Électricité,Union d'électricité,token_subset
electricite,usineelectricite,Électricité,Usine d'électricité,token_subset
electricite,vapeurelectricite,Électricité,Vapeur et électricité,token_subset
electriciteentreprisesmadagascar,entreprises,Société d'électricité et d'entreprises à Madagascar,ENTREPRISES,token_subset
electricitefortfrance,ingelectricitefortfrance,Cie d'Électricité de Fort-de-France,ing.. Cie d'électricité de Fort-de-France,token_subset
elevageexploitationagricole,exploitationagricoleelevage,Cie d'élevage et d'exploitation agricole,« Exploitation agricole et d'élevage »,token_subset
elevageexploitationagricole,nordafricaineelevageexploitationagricole,Cie d'élevage et d'exploitation agricole,Cie nord-africaine d'élevage et d'exploitation agricole,token_subset
eliebenatarexploitationforestiere,exploitationforestiere,Élie Benatar. Société d'exploitation forestière,Société d'exploitation forestière,token_subset
emerytortel,francoannamitetextileexportation,"Émery & Tortel, puis Société franco-annamite de textile et d'exportation, et Société franco-annamite pour l'industrie de la soie",Société franco-annamite textile et d'exportation,token_subset
emyrneindustriellecommerciale,industriellecommercialeemyrne,Émyrne (Industrielle et commerciale de l’),Société Industrielle et Commerciale de l'Émyrne,token_subset
emyrneindustriellecommerciale,socindustriellecommercialeemyrne,Émyrne (Industrielle et commerciale de l’),Soc. industrielle et commerciale de l'EMYRNE,token_subset
energieelectriqueafriqueequatoriale,equatoriale,Énergie électrique d'Afrique équatoriale,L'Équatoriale,token_subset
englishdrholophaneltdcy,holophane,English (Dr)(Holophane ltd Cy),Holophane,token_subset
entrepotsfrigorifiquesindochine,frigorifiquesindochine,Société des entrepôts frigorifiques d'Indochine,Société des Frigorifiques d'Indochine,token_subset
entrepriseindustrielle,industriellematerielentreprise,Entreprise industrielle,Société industrielle de matériel d'entreprise,token_subset
entreprisemaritimecommerciale,socentreprisemaritimecommerciale,L'Entreprise maritime et commerciale,Soc. an. l'ENTREPRISE MARITIME et COMMERCIALE,token_subset
entreprisemorosini,soccolonialeentreprisemorosini,Entreprise Morosini,Soc. an. coloniale de l'entreprise MOROSINI,token_subset
entreprises,etudesentreprises,ENTREPRISES,Société française d’études et d’entreprises,token_subset
entreprises,etudesentreprisescoloniales,ENTREPRISES,Compagnie française d'Études et entreprises coloniales,token_subset
entreprises,etudesentreprisesmaroc,ENTREPRISES,Société d'études et d'entreprises au Maroc,token_subset
entreprises,etudesentreprisesomniummarocain,ENTREPRISES,Société d'études et d'entreprises Omnium marocain,token_subset
entreprises,etudesentreprisestroize,ENTREPRISES,Études et entreprises (Troizé),token_subset
entreprises,francocolonialeentreprises,ENTREPRISES,Compagnie Franco-Coloniale d'Entreprises,token_subset
entreprises,francomalgacheentreprises,ENTREPRISES,Cie Franco-Malgache d'Entreprises,token_subset
entreprises,gabonaiseentreprisestransports,ENTREPRISES,Société Gabonaise d’Entreprises et de transports,token_subset
entreprises,groupemarocainetudeentreprises,ENTREPRISES,Groupe marocain d'étude et d'entreprises,token_subset
entreprises,groupemarocainetudesentreprises,ENTREPRISES,Groupe marocain d'études et d'entreprises,token_subset
entreprises,horvilleentreprisescongolaises,ENTREPRISES,A. Horville. Société d'entreprises congolaises,token_subset
entreprises,iomniumentreprises,ENTREPRISES,I'Omnium d'entreprises,token_subset
entreprises,marocaineentreprisesaubry,ENTREPRISES,Société marocaine des entreprises Aubry,token_subset
entreprises,marocaineentreprisesleonballot,ENTREPRISES,Société marocaine des Entreprises Léon Ballot,token_subset
entreprises,marocaineentreprisestravauxpublics,ENTREPRISES,Société marocaine d'entreprises et de travaux publics,token_subset
entreprises,marocainemetauxentreprises,ENTREPRISES,Cie marocaine de métaux et d'entreprises,token_subset
entreprises,marocentreprises,ENTREPRISES,Maroc-Entreprises,token_subset
entreprises,moghrebineentreprisesgenerales,ENTREPRISES,Sté moghrébine d'entreprises générales,token_subset
entreprises,nordafricaineentreprises,ENTREPRISES,Société Nord-Africaine d'Entreprises,token_subset
entreprises,nordafricaineentreprisesmaritimesalgerorannemours,ENTREPRISES,"Société Nord-africaine d’entreprises maritimes, Alger, Oran, Nemours",token_subset
entreprises,nordafricaineetudesentreprises,ENTREPRISES,Société Nord-africaine d'études et d'entreprises,token_subset
entreprises,omniumagricoleentreprisesmaghreb,ENTREPRISES,Omnium agricole et d’entreprises du Maghreb,token_subset
entreprises,omniumentreprises,ENTREPRISES,Omnium d'entreprises,token_subset
entreprises,omniumentreprisesalgerie,ENTREPRISES,Omnium d’entreprises-Algérie,token_subset
entreprises,omniumentreprisesparis1911,ENTREPRISES,"Omnium d’entreprises, Paris (S.A., 1911)",token_subset
entreprises,omniumentreprisesplacements,ENTREPRISES,Omnium d’entreprises et de placements,token_subset
entreprises,ouestafricaineentreprises,ENTREPRISES,de la Société ouest-africaine d'entreprises,token_subset
entreprises,ouestafricaineentreprisesmaritimes,ENTREPRISES,Société Ouest-Africaine d’Entreprises maritimes,token_subset
entreprises,parentreprisesurbaines,ENTREPRISES,par la Société d'entreprises urbaines,token_subset
entreprises,recherchesminieresfrancaisescolonialesentreprises,ENTREPRISES,Société Recherches minières françaises et coloniales et d'entreprises,token_subset
entreprises,repertoireentreprisescoloniales,ENTREPRISES,Répertoire des entreprises coloniales,token_subset
entreprises,repertoireentreprisescoloniales1910caledonie,ENTREPRISES,Répertoire des entreprises coloniales 1910-Nouvelle-Calédonie,token_subset
entreprises,seamcentreprisesafricainesmaterielcolonialreunis,ENTREPRISES,SEA-MC (Société d’Entreprises africaines et matériel colonial réunis),token_subset
entreprises,signauxentrepriseselectriquescsee,ENTREPRISES,Compagnie de signaux et d'entreprises électriques (CSEE),token_subset
entreprises,socentreprisesasiatiques,ENTREPRISES,Soc. d'ENTREPRISES ASIATIQUES,token_subset
entreprises,socfrseentreprisesmaritimes,ENTREPRISES,Soc. frse d'ENTREPRISES MARITIMES,token_subset
entreprises,socnordafricaineentreprises,ENTREPRISES,Soc. Nord-Africaine d'ENTREPRISES,token_subset
entreprises,sogefgeranceentreprises,ENTREPRISES,SOGEF (Société de gérance et d’entreprises française)(ex-Mines d’Aniche),token_subset
entreprises,travauxportsentreprisesmaritimes,ENTREPRISES,Société des Travaux de ports et d'entreprises maritimes,token_subset
entreprises,unionentreprisescoloniales,ENTREPRISES,Union d'entreprises coloniales,token_subset
entreprises,unionentreprisesmarocaines,ENTREPRISES,Union d'entreprises marocaines,token_subset
entreprises,urbanismeentreprisesgeneralesmaroc,ENTREPRISES,Société d'Urbanisme et entreprises générales au Maroc,token_subset
entreprises,vicepresidententreprises,ENTREPRISES,vice- président de la Société d'entreprises,token_subset
entreprisesafricainesforestieres,forestieres,Société d'entreprises africaines forestières,ET FORESTIÈRES,token_subset
entreprisesarboricolesagricolesmaroc,marocentreprises,Société d'Entreprises arboricoles et agricoles au Maroc,Maroc-Entreprises,token_subset
entreprisesdragagestravauxpublics,entreprisestravaux,Société française d'entreprises de dragages et de travaux publics,Entreprises et travaux,token_subset
entreprisesdragagestravauxpublics,entreprisestravauxpublics,Société française d'entreprises de dragages et de travaux publics,Société d'entreprises de travaux publics,token_subset
entreprisesindustrielles,financieretransportsentreprisesindustrielles,Société d'entreprises industrielles,Société Financière de Transports et d'entreprises industrielles,token_subset
entreprisesindustrielles,presidentreprisesindustriellespool,Société d'entreprises industrielles,présid. Société d'entreprises industrielles du Pool,token_subset
entreprisesindustrielles,pyreneenneentreprisesindustrielles,Société d'entreprises industrielles,Société pyrénéenne d’entreprises industrielles (ancienne Société pyrénéenne d'énergie,token_subset
entreprisesindustrielles,sofinafinancieretransportsentreprisesindustrielles,Société d'entreprises industrielles,SOFINA (Société financière de transports et d’entreprises industrielles),token_subset
entreprisesmaroc,marocentreprises,Sté générale d'entreprises au Maroc,Maroc-Entreprises,token_subset
