doc_id,source_page,region,page_territory,country,sector,group_path,group_depth,entry_type,name_normalised
madagascar-et-djibouti-maritime-de-transports-coloniaux-f66a91,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,"Transports fluviaux, maritimes et aériens",,0,company,Compagnie Maritime de Transports coloniaux
madagascar-et-djibouti-materauto-tana-be0b75,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Transports terrestres et garages,,0,company,"Le Matériel automobile et industriel, Tananarive. BMW, Audi, Mercedes"
madagascar-et-djibouti-merite-agricole-madagascar-f7721f,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux (par ordre chronologique),,0,source_document,Mérite agricole
madagascar-et-djibouti-merite-agricole-reunion-114c6b,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux,,0,source_document,Mérite agricole
madagascar-et-djibouti-messageries-frses-madagascar-c68e9f,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,"Transports fluviaux, maritimes et aériens",,0,company,Messageries françaises de Madagascar
madagascar-et-djibouti-messageries-maritimes-madagascar-d84f44,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,"Transports fluviaux, maritimes et aériens",,0,company,Messageries maritimes
madagascar-et-djibouti-minerais-grande-ile-d03399,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société des Minerais de la Grande-Île
madagascar-et-djibouti-mines-ambatobe-000634,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société des mines d'Ambatobé
madagascar-et-djibouti-mines-d-or-de-betsiriry-de5300,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Mines d'or de Betsiriry
madagascar-et-djibouti-mines-d-or-de-la-loky-d83066,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Mines d’or de la Loky
madagascar-et-djibouti-mines-d-or-de-mozambique-fc8c90,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés diverses,,0,company,Compagnie française des mines d’or de Mozambique
madagascar-et-djibouti-mines-de-l-itasy-cf72a6,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Mines de l'Itasy
madagascar-et-djibouti-mines-graphite-manampotsy-eed5a0,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Compagnie des Mines de graphite de Manampotsy
madagascar-et-djibouti-mines-or-imamo-7914c0,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société des Mines d'or de l'Imamo et du Valalafotsy
madagascar-et-djibouti-mines-or-sahandrakatra-f4c5b6,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société des Mines d’or de Sahandrakatra )
madagascar-et-djibouti-mines-or-sihanaka-5a053a,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,"Mines d'or de Sihanaka, Lytham, Tsaratanana"
madagascar-et-djibouti-mines-or-soavinarivo-b1912d,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Mines d'or de Soavinarivo
madagascar-et-djibouti-mines-or-vahinambo-daa2f8,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Mines d'or de Vahinambo
madagascar-et-djibouti-miniere-petroles-madagascar-deb57c,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Compagnie Minière des Pétroles de Madagascar
madagascar-et-djibouti-mixte-de-madagascar-09b75d,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société Mixte de Madagascar
madagascar-et-djibouti-mmm-imerina-98abf9,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,"Compagnie Nationale de Mines et Minerais de Madagascar, Paris, puis Compagnie France-Madagascar"
madagascar-et-djibouti-mutuelle-france-colonies-reunion-9e52ee,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés diverses,,0,company,La Mutuelle de France et des Colonies
madagascar-et-djibouti-nantaise-culture-coloniale-b0b571,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,"Société Nantaise de culture coloniale, Mananjary"
madagascar-et-djibouti-nantaise-de-madagascar-6e39f1,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Société Nantaise de Madagascar
madagascar-et-djibouti-navigation-mer-rouge-3efa64,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,Compagnie française de Navigation en mer Rouge
madagascar-et-djibouti-nosybeenne-ind-agric-62ae44,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Compagnie Nosybéenne d’Industries agricoles
madagascar-et-djibouti-omnium-colonial-da63ba,empire.html,Empire (transversal),EMPIRE,,Groupes financiers transcoloniaux,,0,company,Omnium colonial
madagascar-et-djibouti-omnium-colonial-da63ba,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Banques et groupes financiers,,0,company,Omnium colonial
madagascar-et-djibouti-parisienne-mines-madagascar-ce44b4,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société Parisienne des Mines à Madagascar
madagascar-et-djibouti-pecheries-de-kerguelen-8edc9f,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés diverses,,0,company,Société des Pêcheries de Kerguelen
madagascar-et-djibouti-peches-australes-119b14,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés diverses,,0,company,Les Pêches australes
madagascar-et-djibouti-pierres-et-metaux-precieux-0f8dfa,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Pierres et métaux précieux de Madagascar
madagascar-et-djibouti-plantations-d-anjouan-2f68ab,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,Société de Plantations d’Anjouan
madagascar-et-djibouti-plantations-de-kaoeni-de5aca,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,"Société des, puis Société agricole des Plantations de Kaoéni"
madagascar-et-djibouti-plantations-et-cultures-madagascar-4d36ee,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,"Société Coloniale de Plantations et cultures à Madagascar, Paris. Puis France-Madagascar"
madagascar-et-djibouti-plantes-parfums-madagascar-25069a,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Plantes à parfums de Madagascar
madagascar-et-djibouti-plion-et-buissiere-243330,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries,,0,company,"Plion, Buissière et Givry. Ateliers du bassin"
madagascar-et-djibouti-port-de-djibouti-ce77ec,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,Port de Djibouti
madagascar-et-djibouti-port-de-tamatave-9117f0,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,"Transports fluviaux, maritimes et aériens",,0,company,Port de Tamatave
madagascar-et-djibouti-prince-amedee-tana-c3fbcf,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Commerce,,0,company,Prince Amédée et Cie — Comptoir et pharmacie de la Métropole
madagascar-et-djibouti-produits-aromatiques-oi-3d2989,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Commerce,,0,company,Société des Produits aromatiques de l'océan Indien
madagascar-et-djibouti-provinces-equatoriales-abyssinie-d481bb,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,Belge pour le développement de l’industrie ou du commerce dans les provinces équatoriales d’Abyssinie
madagascar-et-djibouti-quartz-de-madagascar-c81c45,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Le Quartz de Madagascar
madagascar-et-djibouti-qui-etes-vous-1924-madag-a9c9b0,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux (par ordre chronologique),,0,source_document,Qui êtes-vous ? 1924
madagascar-et-djibouti-radoub-de-diego-suarez-642e27,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries,,0,company,Forme de radoub de Diégo-Suarez
madagascar-et-djibouti-rec-1910-djibouti-6b2343,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux,,0,source_document,Répertoire des entreprises coloniales
madagascar-et-djibouti-rec-1910-madagascar-e59095,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux (par ordre chronologique),,0,source_document,Répertoire des entreprises coloniales
madagascar-et-djibouti-recueil-belge-soc-1902-madag-2becf6,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux (par ordre chronologique),,0,source_document,Recueil belge des sociétés coloniales et maritimes
madagascar-et-djibouti-recueil-stes-1900-comores-f37fc1,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux,,0,source_document,Recueil des sociétés coloniales et maritimes
madagascar-et-djibouti-recueil-stes-1900-djibouti-e3b203,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux,,0,source_document,Recueil des sociétés coloniales et maritimes
madagascar-et-djibouti-recueil-stes-1900-reunion-32b60d,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux,,0,source_document,Recueil des sociétés coloniales et maritimes
madagascar-et-djibouti-reunion-nouvel-esclavage-1883-c9ae62,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux,,0,source_document,"L'immigration hindoue comme substitut à l'abolition de l'esclavage sur les plantations sucrières, par Victor Schœlcher"
madagascar-et-djibouti-rizieres-de-marovoay-668f2e,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Rizières de Marovoay
madagascar-et-djibouti-rochefortaise-antsirabe-d7e013,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Société Rochefortaise de produits alimentaires
madagascar-et-djibouti-rochefortaise-tamatave-0d44b0,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Société Rochefortaise de produits alimentaires
madagascar-et-djibouti-rochefortaise-vohimasina-853b52,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,"Société Rochefortaise de produits alimentaires, Vohimasina"
madagascar-et-djibouti-s-a-grande-comore-80fdb3,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,Grande-Comore
madagascar-et-djibouti-sakalava-proprietary-oilfields-ca51fc,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,"Sakalava Proprietary Oilfields ltd, Johannesburg"
madagascar-et-djibouti-salines-de-djibouti-c3ad50,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,"Salines de Djibouti, Sfax et Madagascar"
madagascar-et-djibouti-salines-de-djibouti-c3ad50,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,"Salines de Djibouti, Sfax et Madagascar"
madagascar-et-djibouti-salines-de-djibouti-c3ad50,tunisie.html,Tunisie,TUNISIE,Tunisie,Mines,,0,company,"Salines de Djibouti, Sfax et Madagascar"
madagascar-et-djibouti-salines-de-madagascar-f7c646,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Salines de Madagascar
madagascar-et-djibouti-saupiquet-antsirabe-7a37ee,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Éts Arsène Saupiquet
madagascar-et-djibouti-scabrds-880648,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries,,0,company,Société des Chantiers et ateliers du bassin de radoub de Diégo-Suarez
madagascar-et-djibouti-scama-be655d,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Société des Conserves alimentaires de la Montagne d’Ambre
madagascar-et-djibouti-schema-madagascar-bca391,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux (par ordre chronologique),,0,source_document,Schéma général des intérêts français à Madagascar
madagascar-et-djibouti-seem-diego-suarez-1b5193,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,"Eau et assainissement, électricité (Utilities)",,0,company,Société d'électricité et d'entreprises à Madagascar
madagascar-et-djibouti-sepim-tananarive-b5a5d8,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,"Société pour l'Élevage, la pêche et l'industrie à Madagascar"
madagascar-et-djibouti-sevima-0951e8,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Société Exploitation de la viande à Madagascar
madagascar-et-djibouti-sfecs-209437,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,"Société Franco-Éthiopienne pour le Commerce du sel, puis Italo-Française pour le Commerce du sel"
madagascar-et-djibouti-sffemadagascar-bff977,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Transports terrestres et garages,,0,company,Société Française d'Études et d’explorations à Madagascar
madagascar-et-djibouti-simem-49d96c,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries,,0,company,Société Industrielle de Mécanique et d’électricité de Madagascar
madagascar-et-djibouti-soc-franco-antankare-f84efa,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Banques et groupes financiers,,0,company,Société Franco-Antankare
madagascar-et-djibouti-soc-frse-du-kitsamby-e9bf92,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société Française du Kitsamby
madagascar-et-djibouti-soc-gen-commerce-exterieur-bb4bd5,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Commerce,"Société générale de commerce extérieur (Émile et Célestin Allain, d'Aulnay-de-Saintonge)",1,company,Société générale de commerce extérieur
madagascar-et-djibouti-societe-des-iles-malgaches-416b5c,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,"Société des Îles malgaches, puis Syndicat des îles malgaches"
madagascar-et-djibouti-societe-salines-diego-2ffa94,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société des Salines de Diégo-Suarez
madagascar-et-djibouti-somifima-madagascar-7cae26,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société Minière et Financière de Madagascar
madagascar-et-djibouti-somifoma-0147a9,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Société Minière et Foncière Malgache
madagascar-et-djibouti-soost-brandon-618cc4,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Commerce,,0,company,Soost & Brandon
madagascar-et-djibouti-soreg-la-reunion-e63d08,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés diverses,,0,company,Société Réunionnaise des Eaux gazeuses
madagascar-et-djibouti-sosumav-5fb8af,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Société Sucrière de la Mahavavy
madagascar-et-djibouti-st-georg-brauerei-addis-d311da,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,Société française de Gérance de la St-Georg Brauerei A. G.
madagascar-et-djibouti-suberbie-1895-1902-14efff,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,"Compagnie Coloniale et des mines d’or de Suberbieville, de la côte Ouest de Madagascar"
madagascar-et-djibouti-suberbie-1902-1934-eb2ea3,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Compagnie Occidentale de Madagascar
madagascar-et-djibouti-sucreries-marseillaises-madagascar-61695b,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,"Sucreries marseillaises de Madagascar, Namakia"
madagascar-et-djibouti-synd-lyon-madag-1898-1907-302763,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Syndicat lyonnais d'exploration à Madagascar
madagascar-et-djibouti-synd-lyonnais-madagascar-b2eaf5,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Syndicat lyonnais de Madagascar
madagascar-et-djibouti-syndicat-franco-hova-6f7cfc,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,Syndicat franco-hova d'exploration à Madagascar
madagascar-et-djibouti-tabacs-et-oleagineux-madagascar-444e5a,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,Société des Tabacs et oléagineux de Madagascar
madagascar-et-djibouti-tananarive-entreprises-1902-80f39f,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux (par ordre chronologique),,0,source_document,Tananarive
madagascar-et-djibouti-tannins-coloniaux-ab7f5d,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,"Tannins coloniaux, Sahambavy"
madagascar-et-djibouti-textiles-et-tabacs-madagascar-83ce21,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,"Textiles et tabacs de Madagascar, Paris, Majunga, Tananarive. Suite de la Société civile d’études des textiles de Madagascar et de la Société industrielle et agricole des textiles de Madagascar"
madagascar-et-djibouti-un-miniere-et-industrielle-98a73d,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,"Union minière et industrielle, puis Union de mines et industries annexes"
madagascar-et-djibouti-uniframad-92c2e0,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Commerce,,0,company,Union France-Madagascar
madagascar-et-djibouti-union-commerciale-de-madagascar-ea0d08,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Commerce,,0,company,Union commerciale de Madagascar
madagascar-et-djibouti-union-des-graphites-97222f,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Mines,,0,company,L'Union des graphites
madagascar-et-djibouti-union-miniere-d-ethiopie-b6c26f,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Sociétés,,0,company,Union minière d'Éthiopie
madagascar-et-djibouti-usine-locamus-2ae2fd,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Industries agro-alimentaires,,0,company,La Graineterie française
madagascar-et-djibouti-vanney-terres-australes-francaises-3d367e,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,Documents généraux,,0,source_document,"Les terres australes françaises (Hérodote, 1985, par Jean-René Vanney"
madagascar-et-djibouti-wharf-de-tamatave-05f390,madagascar-et-djibouti.html,Madagascar et Djibouti,Djibouti Les Comores MADAGASCAR La Réunion,Djibouti,"Transports fluviaux, maritimes et aériens",,0,company,Société Wharf de Tamatave
pacifique-aec-1922-nlle-caledonie-a888d5,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documentation générale (par ordre chronologique),,0,company,Annuaire des entreprises coloniales 1922-Nouvelle-Calédonie. Suivi de la liste d'entreprises donnée par les Cahiers coloniaux
pacifique-aec-1922-polynesie-fd5136,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documents généraux,,0,source_document,Annuaire des entreprises coloniales 1922-Polynésie
pacifique-aec-1926-nlle-caledonie-c1056b,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documentation générale (par ordre chronologique),,0,company,Annuaire des entreprises coloniales 1926-Nouvelle-Calédonie
pacifique-aec-1926-polynesie-318e90,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documents généraux,,0,source_document,Annuaire des entreprises coloniales 1926-Polynésie
pacifique-aec-1937-nlle-caledonie-1b1147,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documentation générale (par ordre chronologique),,0,company,Annuaire des entreprises coloniales 1937-Nouvelle-Calédonie
pacifique-aec-1937-polynesie-fab2c0,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documents généraux,,0,source_document,Annuaire des entreprises coloniales 1937-Polynesie
pacifique-aec-1951-nlle-caledonie-f2f399,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documentation générale (par ordre chronologique),,0,company,Annuaire des entreprises coloniales 1951-Nouvelle-Calédonie
pacifique-aec-1951-polynesie-785e7c,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documents généraux,,0,source_document,Annuaire des entreprises coloniales 1951-Polynesie
pacifique-agence-des-bois-5d0112,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Autres sociétés,,0,company,L'Agence des bois
pacifique-agric-min-nvl-hebrides-b2c887,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Entreprises diverses,,0,company,Compagnie Agricole et minière des Nouvelles-Hébrides
pacifique-agricole-de-mopelia-e70291,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Sociétés,,0,company,Société agricole de Mopélia
pacifique-apercu-eco-tahiti-1932-3588d6,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documents généraux,,0,source_document,Aperçus économiques de Tahiti 1931-1932
pacifique-archipel-des-tuamotou-26de31,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documents généraux,,0,source_document,"L'Archipel des Tuamotou, par R. Nauzières"
pacifique-bagne-en-nouvelle-caledonie-912c27,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Documentation générale (par ordre chronologique),,0,company,Le Bagne en Nouvelle-Calédonie
pacifique-ballande-par-avisseau-f8389c,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Autres sociétés,,0,company,"Les Établissements Ballande et la Nouvelle-Calédonie, par Jean-Paul Avisseau"
pacifique-banque-nouvelle-caledonie-8e4e5d,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Autres sociétés,,0,company,Banque de la Nouvelle-Calédonie
pacifique-bq-indoch-noumea-b86eb4,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Autres sociétés,,0,company,Banque de l'Indochine
pacifique-bq-indoch-tahiti-d579e8,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Sociétés,,0,company,La Banque de l'Indochine à Papeete
pacifique-cafeieres-et-elevages-canala-f05300,pacifique.html,Pacifique,PACIFIQUE,Nouvelle-Calédonie (Mélanésie),Autres sociétés,,0,company,"Compagnie française des Caféières et élevages de Canala et Thio, puis Compagnie agricole et commerciale de la Nouvelle-Calédonie"
