doc_id,person_key,person_id,in_network,name_clean,surname,given,chamber,constituency,years_raw,year_start,year_end,n_spans,also_minister,pattern,evidence,source_ref,region,country
inde-indochine-chargeurs-d-extreme-orient-3a57a3,bergeon,bergeon,1,Bergeon,Bergeon,,Chamber of Deputies,Marseille,,,,0,0,apposition,"nté à la Chambre, au nom de la commission de la marine marchande, M. Bergeon, député de Marseille, n'a pas hésité, ainsi que nous l'avons exposé, à déclarer que le",Chargeurs d'Extrême-Orient,Indochine,Indochine
inde-indochine-chargeurs-reunis-indochine-f44bfb,outrey-e,outrey-e,1,Ernest Outrey,Outrey,Ernest,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"lle en attendant leur prochain départ. Dimanche également, M. Ernest Outrey, député de la Cochinchine, s'est rendu à Cassis et à Toulon où il a visité les conting",Chargeurs réunis,Empire (transversal),
inde-indochine-chargeurs-reunis-indochine-f44bfb,brindeau,brindeau,1,Brindeau,Brindeau,,Senate,,,,,0,1,apposition,"M. Denis Pérouse, qui présidait le déjeuner, avaient pris place MM. Brindeau, sénateur ; Ancel, député ; François, chef adjoint du cabinet du ministre de la Marine :",Chargeurs réunis,Empire (transversal),
inde-indochine-chargeurs-reunis-indochine-f44bfb,antonelli-e,,0,Étienne Antonelli,Antonelli,Étienne,Chamber of Deputies,Haute-Savoie,,,,0,0,apposition,"RS RÉUNIS (HÉVÉAS) ———————————— Marine et Colonies par Étienne Antonelli, député de la Haute-Savoie, professeur de législation coloniale et d’économie politiqu",Chargeurs réunis,Empire (transversal),
inde-indochine-chargeurs-reunis-indochine-f44bfb,philip-j,,0,Jean Philip,Philip,Jean,Senate,Gers,,,,0,0,apposition,"———— Les relations de l'Afrique du Nord et de l'Indochine par Jean Philip, sénateur du Gers, secrétaire de la commission des Affaires étrangères, membre de la ",Chargeurs réunis,Empire (transversal),
inde-indochine-chargeurs-reunis-indochine-f44bfb,de-bartolini,,0,de Bartolini,de Bartolini,,Chamber of Deputies,Toulon,,,,0,1,apposition," Annales coloniales, 4 juin 1937) Une délégation conduite par M. de Bartolini, député de Toulon, a présenté mercredi à M. Marius Moutet, ministre des Colonies, les",Chargeurs réunis,Empire (transversal),
inde-indochine-chemin-de-fer-du-laos-167da4,cosnier-h,cosnier-h,1,HENRI COSNIER,COSNIER,HENRI,Chamber of Deputies,Les,,,,0,0,apposition," FER DU LAOS Savannakhet-Tourane Le Chemin de fer du Laos par HENRI COSNIER, député (Les Annales coloniales, 6 février 1912, p. 1-2) Bien peu de monde, si l'on ",Chemin de fer du Laos,Indochine,Indochine
inde-indochine-chemin-de-fer-du-laos-167da4,cosnier-h,cosnier-h,1,HENRI COSNIER,COSNIER,HENRI,Chamber of Deputies,Indre,,,,0,0,apposition," formuler pour la prospérité de ce beau pays qu'est le Laos. HENRI COSNIER, député de l'Indre. —————————— L'emprunt est voté (L'Avenir du Tonkin, 7 juillet 1",Chemin de fer du Laos,Indochine,Indochine
inde-indochine-chieze-manard-hanoi-6ba64f,bartissol,bartissol-e,1,Bartissol,Bartissol,,Chamber of Deputies,,,,,0,0,apposition,"sifs, de demander la. résiliation de leur contrat. D'autre part, MM Bartissol, député, Waligorski et Hoffer (lot no 6), et Brissot, Maynier et Ducellier frères (lo",Chièze et Manard,Indochine,Indochine
inde-indochine-cie-aerienne-frse-ic-52a32e,robbe-f,robbe-f-ferdinand,1,Fernand Robbe,Robbe,Fernand,Chamber of Deputies,PSF,1936-1942,1936,1942,1,0,entry_header,"1974) : ingénieur pilote, administrateur de la Compagnie aérienne française, 1 député PSF de la Seine-et-Oise (1936-1942), commandeur de la Légion d’honneur (A.L). ",Compagnie Aérienne Française,Indochine,Indochine
inde-indochine-cie-aerienne-frse-ic-52a32e,antonelli-e,,0,Étienne Antonelli,Antonelli,Étienne,Chamber of Deputies,Haute-Savoie,,,,0,0,apposition," —————————— Réflexions sur une politique de l'air par Étienne Antonelli, députe de la Haute-Savoie, rapporteur du budget de l'Algérie.. (Les Annales coloni",Compagnie Aérienne Française,Indochine,Indochine
inde-indochine-cie-asiatique-navigation-shanghai-d07764,fleury-ravarin,,0,Fleury-Ravarin,Fleury-Ravarin,,Chamber of Deputies,Rhône,,,,0,0,apposition,"nghaï, par les soins de la Société des Chantiers de France. M. Fleury-Ravarin, député du Rhône, président du conseil d'administration de cette société, avait invité",Compagnie asiatique de navigation,Indochine,Chine
inde-indochine-cie-du-cambodge-36fc62,outrey-e,outrey-e,1,Ernest Outrey,Outrey,Ernest,Chamber of Deputies,Cochinchine,1914-1936,1914,1936,1,0,entry_header,"a Cote de la Bourse et de la banque, 14 juin 1927) Ernest Outrey (1863-1941): député de la Cochinchine (1914-1936), administrateur de sociétés. 6 Louis Bramel (18",Compagnie du Cambodge,Indochine,Indochine
inde-indochine-cie-du-cambodge-36fc62,outrey-e,outrey-e,1,Ernest OUTREY,OUTREY,Ernest,Chamber of Deputies,,1926,1926,1926,1,0,apposition,"arti travailliste indochinois, 31 janvier 1928) …………………………… M. Ernest OUTREY, député, administrateur de la Cie du Cambodge (Ann. entr. col., 1926), qui est du grou",Compagnie du Cambodge,Indochine,Indochine
inde-indochine-cie-du-cambodge-36fc62,de-beaumont-j,de-beaumont-j,1,Jean de Beaumont,de Beaumont,Jean,Chamber of Deputies,Cochinchine,,,,0,0,entry_header, de Marc de Beaumont (ci-dessus) et gendre d'Olivier de Rivaud. 10 Élu en 1936 député de la Cochinchine avec l'argent des Terres-Rouges. COUP D’ACCORDÉON CAPITAL ,Compagnie du Cambodge,Indochine,Indochine
inde-indochine-cie-francaise-du-tonkin-84517f,louis-lucien-klotz-d,,0,Dont Louis-Lucien Klotz,Louis-Lucien Klotz,Dont,Chamber of Deputies,,1895-1925,1895,1925,1,1,apposition,"ne ; — Anna-Louise (1840-1883) mariée à Eugène Klotz. Dont Louis-Lucien Klotz, député (1895-1925), puis sénateur de (1925-1928) de la Somme, plusieurs fois ministre",Compagnie Française du Tonkin et de l'Indo-Chine,Indochine,Indochine
inde-indochine-cie-navigation-fr-chinoise-4c2417,calary-de-lamaziere-r,calary-de-lamaziere-r,1,Raoul Marie Louis Calary de Lamazière,Calary de Lamazière,Raoul Marie Louis,Chamber of Deputies,Seine,1919-1924,1919,1924,1,0,entry_header,"32) : avocat, administrateur de la Banque industrielle 1 de Chine (1913-1921), député de la Seine (1919-1924). Voir Qui êtes-vous ? www.entreprises-coloniales.fr/ind",Compagnie de navigation franco-chinoise,Indochine,Chine
inde-indochine-cimindo-7e45c4,cremieux-f,cremieux-f,1,Fernand Crémieux,Crémieux,Fernand,Senate,,,,,0,0,entry_header," de l’Information d’Extrême-Orient, et Suzanne (Mme Robert Servan-Schreiber), sénatrice. Avocat, député (1885-1889, 1893-1898), puis sénateur (1903-1928) du Gard. Adm",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-cimindo-7e45c4,cremieux-f,cremieux-f,1,Fernand Crémieux,Crémieux,Fernand,Chamber of Deputies,,"1885-1889, 1893-1898",1885,1898,2,0,entry_header,"d’Extrême-Orient, et Suzanne (Mme Robert Servan-Schreiber), sénatrice. Avocat, député (1885-1889, 1893-1898), puis sénateur (1903-1928) du Gard. Administrateur des ",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-cimindo-7e45c4,cremieux-f,cremieux-f,1,Fernand Crémieux,Crémieux,Fernand,Senate,,1903-1928,1903,1928,1,0,entry_header,"bert Servan-Schreiber), sénatrice. Avocat, député (1885-1889, 1893-1898), puis sénateur (1903-1928) du Gard. Administrateur des Pêcheries de nacre et huîtres perlière",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-cimindo-7e45c4,cornet-l,,0,Lucien Cornet,Cornet,Lucien,Senate,,,,,0,0,apposition,"— L'industrie et l'expansion économique DE L'INDOCHINE par Lucien Cornet, sénateur, membre de la Commission des Affairés étrangères, des Protectorats et des Col",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-cimindo-7e45c4,marchegay-l,marchegay-l,1,Louis Marchegay,Marchegay,Louis,Chamber of Deputies,La,1895-1998,1895,1998,1,0,bracket,"E[douard] Candlot, présid. ; R[aymond] Ferrant, L[ouis] Marchegay* [1869-1933. Anc. député de La Roche-sur-Yon 1895-1998], R. Thion de la Chaume [Bq Indo.], Ch[arles] Ca",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-cimindo-7e45c4,d-emile-marchegay-c,,0,Cousin d'Émile Marchegay,d'Émile Marchegay,Cousin,Chamber of Deputies,Vendée,1895-1898,1895,1898,1,0,entry_header," 27 juin 1896, en l’église luthérienne de Beaucourt (Belfort), à Andrée Japy. Député de la Vendée (1895-1898), Président de la Société des Ciments de l'Ouest, Pr",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-cimindo-7e45c4,thoumyre-r,thoumyre-r,1,Robert THOUMYRE,THOUMYRE,Robert,Chamber of Deputies,,1919-1932,1919,1932,1,0,bracket,"on ; Ch. CANDLOT, F. LEBRETON, R[ené] THION DE LA CHAUME ; R[obert] THOUMYRE [député (1919-1932), puis sénateur (1932-1942) de Seine-Inférieure] ; Ch. THOMANN, sec",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-cimindo-7e45c4,thoumyre-r,thoumyre-r,1,Robert THOUMYRE,THOUMYRE,Robert,Senate,,1932-1942,1932,1942,1,0,bracket,"ETON, R[ené] THION DE LA CHAUME ; R[obert] THOUMYRE [député (1919-1932), puis sénateur (1932-1942) de Seine-Inférieure] ; Ch. THOMANN, secrétaire général ; P. THOMAN",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-cimindo-7e45c4,thoumyre-r,thoumyre-r,1,ROBERT THOUMYRE,THOUMYRE,ROBERT,Chamber of Deputies,,,,,0,1,apposition," au développement ininterrompu de ce port. —————————— M. ROBERT THOUMYRE, député, ancien ministre, nous dit son admiration pour l'œuvre coloniale française ",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-cimindo-7e45c4,thoumyre-r,thoumyre-r,1,Robert Thoumyre,Thoumyre,Robert,Chamber of Deputies,Seine-Inférieure,,,,0,0,apposition,"mois d'octobre dernier l'occasion de faire la connaissance de Robert Thoumyre, député de la Seine-Inférieure, qui se rendait alors en Indochine pour un voyage de qu",Ciments Portland artificiels de l'Indochine,Indochine,Indochine
inde-indochine-clinique-st-paul-saigon-94f221,de-beaumont,de-beaumont,1,de Beaumont,de Beaumont,,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"t les plans de la clinique ; M. Richaud, M. Bardouillet ; M. de Beaumont, député de la Cochinchine ; .Mes Séminel et Carpanetti, M. Berthet, les frères Hui ",Clinique Saint-Paul,Indochine,Indochine
inde-indochine-colons-du-tonkin-f08114,viollette-m,viollette-m,1,Maurice VIOLLETTE,VIOLLETTE,Maurice,Chamber of Deputies,Eure-et-Loir,,,,0,0,apposition,"LES CONCESSIONS NON ENCORE MISES EN VALEUR AU TONKIN par Maurice VIOLLETTE, député d'Eure-et-Loir (Les Annales coloniales, 6 novembre 1913) Actuellement, M. Sa",Syndicat des planteurs du Tonkin,Indochine,Indochine
inde-indochine-combot-bac-lieu-e8d318,de-beaumont-j,de-beaumont-j,1,Jean de Beaumont,de Beaumont,Jean,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"les hautes personnalités de la résidence supérieure. M. Jean de Beaumont*, ancien député de la Cochinchine, M. Combot, conseiller colonial, les membres du Conseil des","Combot, riziculteur breton",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,gabiat-c,,0,C. Gabiat,Gabiat,C.,Chamber of Deputies,,,,,0,0,apposition,"n chef des mines ; comte Jean de Castellane ; général 1 Février ; C. Gabiat, député ; comte Joseph de Gontaut-Biron, député ; prince d'Hénin, député ; L. Henrique","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,de-gontaut-biron-j,,0,Joseph de Gontaut-Biron,de Gontaut-Biron,Joseph,Chamber of Deputies,,,,,0,0,apposition,"llane ; général 1 Février ; C. Gabiat, député ; comte Joseph de Gontaut-Biron, député ; prince d'Hénin, député ; L. Henrique, député ; A. Lefèvre-Pontalis, présiden","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,henrique-l,,0,L. Henrique,Henrique,L.,Chamber of Deputies,,,,,0,0,apposition," comte Joseph de Gontaut-Biron, député ; prince d'Hénin, député ; L. Henrique, député ; A. Lefèvre-Pontalis, président du conseil d'administration des Messageries m","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,ordinaire,,0,Ordinaire,Ordinaire,,Chamber of Deputies,,,,,0,0,apposition," ; A. Moisant, président de la chambre de commerce de Paris ; M. Ordinaire, député ; prince Henri d'Orléans, explorateur ; H. Pensa ; Ch. Prevet, sénateur ; ","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,prevet-c,prevet-c,1,Ch. Prevet,Prevet,Ch.,Senate,,,,,0,0,apposition,"aire, député ; prince Henri d'Orléans, explorateur ; H. Pensa ; Ch. Prevet, sénateur ; Senart, de l'Institut ; R. P. Tournade, procureur général des Missions de ","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,etienne-e,,0,Eugène Étienne,Étienne,Eugène,Chamber of Deputies,,,,,0,1,apposition,"mité de l’Asie française s'est réuni, sous la présidence de M. Eugène Étienne, député, à l’Hôtel des ingénieurs civils. Étaient présents : MM. Guillain, député, anc","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,guillain,guillain,1,Guillain,Guillain,,Chamber of Deputies,,,,,0,1,apposition,"nne, député, à l’Hôtel des ingénieurs civils. Étaient présents : MM. Guillain, député, ancien ministre des colonies ; Émile Sénart, vice-présidents ; vicomte de la","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,decauville-p,decauville-p-pierre,1,Paul Decauville,Decauville,Paul,Senate,,,,,0,1,apposition," de Cuers, président de la Croix-Verte française ; Dassier ; Paul Decauville, ancien sénateur ; Jean Decrais. chef du cabinet du ministre des colonies ; Albert Defrance, m","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,lesueur-g,lesueur-g,1,Georges Lesueur,Lesueur,Georges,Senate,,,,,0,0,apposition,"egrand ; Lejeune ; Charles Lesage, inspecteur des finances ; Georges Lesueur, ancien sénateur ; Letourneur ; commandant Levé ; Pierre Levé; Raphaël-Georges Lévy ; Lherm","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,guillain-f,,0,F. Guillain,Guillain,F.,Chamber of Deputies,,,,,0,1,apposition,"che 12 00 B. Bacot à Paris 50 00 Robert Picot, à Paris 20 00 F. Guillain, député, ancien ministre 100 00 A reporter 4.265 Robert Méplain, à Moulins 12 00 L","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,siegfried-j,siegfried-j-jules,1,Jules Siegfried,Siegfried,Jules,Chamber of Deputies,,,,,0,1,apposition," 12 00 E. Chavanne, professeur au Collège de France 12 00 Jules Siegfried, député, ancien ministre 100 00 * Lieutenant de Panges, 9e cuirassiers 20 00 Bert","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,oriol-b,,0,Benoit Oriol,Oriol,Benoit,Chamber of Deputies,,,,,0,0,apposition,"ier, membre de l'Institut 20 00 Alexis Vial, à Voiron 12 00 Benoit Oriol, député 100 00 Baron Hulot, secrétaire général de la Société de géographie de Paris ","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,ordinaire-m,,0,Maurice Ordinaire,Ordinaire,Maurice,Chamber of Deputies,,,,,0,0,apposition,"Rachou, du 2e zouaves 12 00 A. Bouet, à Vimoutiers 12 00 Maurice Ordinaire, député 20 00 Maurice Bergès, ingénieur à Lancey 25 00 Louis Rocher, à Changhai ","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,de-kerjegu,,0,de Kerjégu,de Kerjégu,,Chamber of Deputies,,,,,0,0,apposition," Paris 200 00 * Cercle des officiers de Kairouan 12 00 Comte de Kerjégu, député 100 00 Louis Raveneau, secrétaire des « Annales de Géographie » 25 00 * ","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,de-moustier,,0,de Moustier,de Moustier,,Chamber of Deputies,,,,,0,0,apposition," 20 00 Réunion des officiers de Foum-Tatabouine 12 00 Marquis de Moustier, député 100 00 Marquis de Moustier, député 400 00 Chaumier, à Paris 25 00 Luci","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,florent-guillain,,0,[Florent] Guillain,[Florent] Guillain,,Chamber of Deputies,Nord,1896-1910,1896,1910,1,1,apposition,"ident de la Chambre des députés, • vice-présidents MM. [Florent] Guillain, député [du Nord 1896-1910], ancien ministre [colonies 1898-1899][président Thomson-Ho","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,adam,adam,1,Adam,Adam,,Chamber of Deputies,,,,,0,0,apposition,"pecteur des finances [> 1922 : adm. Bq de l’Indochine]. • Membres : MM. Adam, député ; prince d'Arenberg, de l'Institut ; Aynard, député, régent de la Banque de Fr","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,de-castellane-j,,0,Jean de Castellane,de Castellane,Jean,Chamber of Deputies,,,,,0,0,apposition,"erciale ; vicomte Robert de Caix de Saint-Aymour ; comte Jean de Castellane, député ; J. Chailley-Bert, secrétaire général de l'Union coloniale française ; Charl","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,roux-c,roux-c-clement,1,Charles Roux,Roux,Charles,Chamber of Deputies,,,,,0,0,apposition,"illey-Bert, secrétaire général de l'Union coloniale française ; Charles Roux, ancien député ; A[rsène] Chaumier, directeur de la Banque industrielle et coloniale [ou Co","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,cochin-d,,0,Denys Cochin,Cochin,Denys,Chamber of Deputies,,,,,0,0,apposition,", Placer Enfin ! (Guyane), etc. ] ; Clémentel, député ; baron Denys Cochin, député ; Henri Cordier, professeur à l'École des langues J. Couvert, président de la","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,gevelot-j,,0,J. Gévelot,Gévelot,J.,Chamber of Deputies,,,,,0,1,apposition," la Société des manufactures de Saint-Gobain ; Gervais, député ; J. Gévelot, député ; comte J. de Gontaut-Biron, député ; [Paul] Guieysse, député [du Morbihan],","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,paul-guieysse,,0,[Paul] Guieysse,[Paul] Guieysse,,Chamber of Deputies,Morbihan,,,,0,1,apposition," ; J. Gévelot, député ; comte J. de Gontaut-Biron, député ; [Paul] Guieysse, député [du Morbihan], ancien ministre [des colonies (1895-1896)] ; J. Haussmann, rec","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,rozet-a,,0,Albin Rozet,Rozet,Albin,Chamber of Deputies,,,,,0,0,apposition,"; P[aul] Ristelhueber , consul général de France en retraite ; 13 Albin Rozet, député ; [Jules] Rueff*, administrateur délégué de la Compagnie des Messageries fluv","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,schneider-e,schneider-e,1,Eugène Schneider,Schneider,Eugène,Chamber of Deputies,,,,,0,1,apposition,"eries fluviales de Cochinchine ; Saint-Germain, sénateur ; Eugène Schneider, député, gérant des établissements Schneider et Cie, du Creusot ; Siegfried, sénateur, ","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,waddington-r,waddington-r,1,Richard Waddington,Waddington,Richard,Senate,,,,,0,0,apposition,"stram], président de là Chambre de commerce de Dunkerque ; Richard Waddington, sénateur. En ce qui concerne l'itinéraire, c'est bien, comme nous l'avons dit, le mard","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,de-thomasson-r,,0,Raoul de Thomasson,de Thomasson,Raoul,Chamber of Deputies,Maine-et-Loire,1881-1893,1881,1893,1,0,entry_header," Leusse. Léonce de Terves (1840-1916), 83, avenue du Bois-de-Boulogne, Paris : député du Maine-et-Loire 17 (1881-1893), administrateur des Hauts Fourneaux et aciéri","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,marin-l,marin-l,1,Louis Marin,Marin,Louis,Chamber of Deputies,,,,,0,1,apposition,"se, 1er janvier 1940) Président : M. X. — Vice-présidents : MM. Louis Marin, député, ancien Ministre; comte Robert de Caix de Saint-Aymour.— Secrétaire Général :","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,pasquier-a,pasquier-a,1,Audiffret- Pasquier,Pasquier,Audiffret-,Chamber of Deputies,,,,,0,1,apposition,"d’Amade ; D’Anthouard, ministre plénipotentiaire ; Duc d’Audiffret- Pasquier, député ; Jacques Bacot ; Marquis de Barthélemy, explorateur ; Maurice Bérard, préside","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,gautherot-g,gautherot-g,1,G. Gautherot,Gautherot,G.,Senate,,,,,0,1,apposition,"a Sorbonne ; maréchal Franchet d’Esperey ; Henri Froidevaux ; G. Gautherot, sénateur de là Loire-Inférieure ; François Georges-Picot, ministre plénipotentiaire ; ","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,lenail-p,,0,Pierre Lenail,Lenail,Pierre,Chamber of Deputies,,,,,0,0,apposition,"aise ; Le Gallen, gouverneur général honoraire des Colonies ; Pierre Lenail, ancien député ; Le Neveu, directeur général de l’Union coloniale française ; Général Le Ro","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-asie-francaise-30ab0a,tardieu-a,,0,André Tardieu,Tardieu,André,Chamber of Deputies,,,,,0,0,apposition,"ssements du Creusot ; Steeg, sénateur ; Colonel F. Taillardat ; André Tardieu, député, ancien président du Conseil des Ministres; P. de Vauréal. ————————— ","le Comité de l'Asie française, lobby précoce et mondain",Indochine,Indochine
inde-indochine-comite-comm-indus-i-c-c512ae,deloncle-f,,0,François Deloncle,Deloncle,François,Chamber of Deputies,Cochinchine,,,,0,1,apposition,"et Chailley-Bert, représentant de l’Union coloniale, et M. François Deloncle, député de la Cochinchine, ont été reçus mardi par M. le ministre des Colonies. Ils on","le Comité du commerce, de l'industrie et de l'agriculture de l'Indochine, syndicat patronal",Indochine,Indochine
inde-indochine-comite-comm-indus-i-c-c512ae,denise-p,,0,Paul Denise,Denise,Paul,Chamber of Deputies,,1919-1924,1919,1924,1,1,entry_header,"ssaire-priseur à Nice (1906), avocat à 3 Draguignan, engagé volontaire (1914), député radical-socialiste du Var (1919-1924). Beau-frère de Camille Pelletan, ministr","le Comité du commerce, de l'industrie et de l'agriculture de l'Indochine, syndicat patronal",Indochine,Indochine
inde-indochine-comite-comm-indus-i-c-c512ae,cosnier-h,cosnier-h,1,Henri COSNIER,COSNIER,Henri,Chamber of Deputies,Indre,,,,0,0,apposition,"Meiffre, Thiemonge. —————————————— Une exposition utile par Henri COSNIER, député de l'Indre. (Les Annales coloniales, 6 juin 1912) […] Elle présentait […], c","le Comité du commerce, de l'industrie et de l'agriculture de l'Indochine, syndicat patronal",Indochine,Indochine
inde-indochine-comite-comm-indus-i-c-c512ae,deloncle-f,,0,François Deloncle,Deloncle,François,Chamber of Deputies,,,,,0,0,apposition,"e de sa fondation. Parmi les personnes présentes : MM. François Deloncle, député, président du Comité ; Gabriel Larue [brasseur] et [Frédéric] Mettetal [avoca","le Comité du commerce, de l'industrie et de l'agriculture de l'Indochine, syndicat patronal",Indochine,Indochine
inde-indochine-comite-comm-indus-i-c-c512ae,outrey-e,outrey-e,1,Ernest Outrey,Outrey,Ernest,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"'Indochine et secrétaire général de cette association, et M. Ernest Outrey , député de la Cochinchine, président d’honneur, a tenu ses 18 réunions au Comité du co","le Comité du commerce, de l'industrie et de l'agriculture de l'Indochine, syndicat patronal",Indochine,Indochine
inde-indochine-comite-comm-indus-i-c-c512ae,outrey,outrey,1,Outrey,Outrey,,Chamber of Deputies,Cochinchine,,,,0,1,apposition," Comité du commerce et de l'industrie de l'Indochine, d’accord avec M. Outrey, député de Cochinchine, ayant appelé l'attention du ministre des colonies sur la tolér","le Comité du commerce, de l'industrie et de l'agriculture de l'Indochine, syndicat patronal",Indochine,Indochine
inde-indochine-comite-comm-indus-i-c-c512ae,paul-paris,,0,[Paul] Pâris,[Paul] Pâris,,Chamber of Deputies,Cochinchine,1910-1914,1910,1914,1,0,bracket," point (L’Écho annamite, 29 novembre 1921) Nous recevons de M. [Paul] Pâris [ancien député de la Cochinchine (1910-1914)] la lettre suivante, que nous insérons avec plai","le Comité du commerce, de l'industrie et de l'agriculture de l'Indochine, syndicat patronal",Indochine,Indochine
inde-indochine-comite-comm-indus-i-c-c512ae,outrey-e,outrey-e,1,Ernest Outrey,Outrey,Ernest,Chamber of Deputies,,,,,0,0,apposition," le traite de menteur, de malappris, de félon et insinue que M. Ernest Outrey, député, nouveau riche dont la fortune subite a troublé la cervelle, aurait eu des par","le Comité du commerce, de l'industrie et de l'agriculture de l'Indochine, syndicat patronal",Indochine,Indochine
inde-indochine-comite-comm-indus-i-c-c512ae,hachette,hachette,1,Hachette,Hachette,,Senate,,,,,0,0,apposition," Sarraut, assisté de M. Outrey, député de la Cochinchine, et de M. Hachette, sénateur. Parmi l'assistance très nombreuse, on remarquait notamment le colonel Bernard","le Comité du commerce, de l'industrie et de l'agriculture de l'Indochine, syndicat patronal",Indochine,Indochine
inde-indochine-commerciale-du-laos-03e51c,bartholoni-r,bartholoni-r,1,René Bartholoni,Bartholoni,René,Chamber of Deputies,,,,,0,0,apposition," de fondateur créées. Les premiers administrateurs sont : MM. René Bartholoni, député, à Paris, 19, avenue Hoche ; Émile Dupuy, industriel, à Paris, 14, rue du Col",Société Commerciale du Laos,Indochine,Indochine
inde-indochine-conferences-internationales-opium-e7e5d6,santoliquido-r,,0,Rocco Santoliquido,Santoliquido,Rocco,Chamber of Deputies,,,,,0,0,apposition," Gaide, de l’armée coloniale. L’Italie, par le professeur Rocco Santoliquido, député, directeur général des services sanitaires ; le professeur Victor Villavecchi",Conférences internationales de l'opium,Indochine,Indochine
inde-indochine-conseil-de-cochinchine-1946-1949-a3c3ab,tran-thien-vang,,0,Tran-thien-Vang,Tran-thien-Vang,,Chamber of Deputies,Mytho,,,,0,0,apposition,"e moins inattendue : il s'agit du traité de 1862. C'est M. Tran-thien-Vang, député de Mytho, qui demande l'abrogation de ce protocole. à quoi M. Jacquemart fit o","Conseil consultatif de Cochinchine, puis Conseil de Cochinchine",Indochine,Indochine
