doc_id,entry_type,is_annuaire,n_chars,n_segments,n_ties,n_xrefs
afrique-du-nord-union-ovine-afn-a0bc24,company,0,240514,89,0,8
afrique-du-nord-union-sulphur-1901-1935-babedc,company,0,13880,10,0,1
afrique-du-nord-union-transafricaine-06abac,company,0,5519,9,7,3
afrique-du-nord-union-vinicole-algerienne-3ce294,company,0,6389,7,0,1
afrique-du-nord-union-vinicole-nordaf-1ceb74,company,0,19599,6,6,0
afrique-du-nord-universelle-tabacs-alger-dd7cd2,company,0,1347,2,4,1
afrique-du-nord-urbanisme-entrepr-gen-maroc-4a3e2e,company,0,35805,16,4,1
afrique-du-nord-usines-dunes-cheragas-c999e1,company,0,9256,14,3,0
afrique-du-nord-usines-grand-socco-098dcf,company,0,1449,2,5,0
afrique-du-nord-usines-lavie-constantine-6494de,company,0,13317,8,15,2
afrique-du-nord-valentin-jacquot-alger-a9f4f2,company,0,1563,1,0,0
afrique-du-nord-verax-faillite-maroc-1924-c903e5,source_document,0,44831,8,0,0
afrique-du-nord-vernet-vins-genereux-3c9b82,company,0,8774,7,0,1
afrique-du-nord-verreries-afn-oran-74b373,company,0,22976,10,0,0
afrique-du-nord-verreries-algeriennes-marceau-450bce,company,0,6928,6,0,0
afrique-du-nord-veuve-perez-cie-alger-e0dafb,company,0,10308,15,0,0
afrique-du-nord-vieille-montagne-algerie-8a2d8c,company,0,20348,13,4,0
afrique-du-nord-vignobles-algeriens-gazan-b5ea2a,company,0,9164,10,4,1
afrique-du-nord-vignobles-de-zayana-711686,company,0,47461,24,55,0
afrique-du-nord-vignobles-mediterranee-3c9663,company,0,62985,76,53,0
afrique-du-nord-vignobles-souk-el-khemis-be90d9,company,0,738,2,4,0
afrique-du-nord-vinicole-agricole-du-sebka-2770bf,company,0,3521,2,0,0
afrique-du-nord-vins-midi-algerie-ec8f10,company,0,30677,29,60,0
afrique-du-nord-vinson-alger-oran-37ba26,company,0,36967,34,0,20
afrique-du-nord-viollis-tunisie-25a1b5,source_document,0,277440,2,0,0
afrique-du-nord-viticole-d-adelia-b86841,company,0,30960,18,0,0
afrique-du-nord-viticole-d-amourah-7bdab9,company,0,38217,32,0,0
afrique-du-nord-viticole-de-reioua-6daa75,company,0,24391,12,0,1
afrique-du-nord-viticoop-d-el-affroun-b5f7ae,company,0,3228,2,0,0
afrique-du-nord-voutes-d-alger-be61fd,company,0,59420,64,56,0
afrique-du-nord-wagner-freres-bone-18cd85,company,0,716,1,0,0
afrique-du-nord-wallut-et-cie-alger-81c3f5,company,0,2409,9,0,2
afrique-du-nord-wallut-et-cie-casa-97db97,company,0,7262,6,8,2
afrique-du-nord-wallut-et-cie-tunis-0f9b08,company,0,2511,5,0,1
afrique-du-nord-wm-h-muller-7ee615,company,0,21490,19,11,0
afrique-du-nord-wolinski-serrurier-tunis-b2c32b,company,0,5815,6,0,0
afrique-du-nord-zahra-constantine-437b02,company,0,4325,2,0,0
afrique-du-nord-zannetacci-bourse-aux-mensonges-9a4573,company,0,76322,9,0,0
afrique-du-nord-zanone-alger-0d7f83,company,0,2239,2,0,0
afrique-du-nord-zembra-alger-41abdf,company,0,1376,2,8,0
afrique-du-nord-zinc-manufacturing-cy-7b1147,company,0,23346,8,0,0
afrique-equatoriale-adef-port-gentil-485761,company,0,46706,26,8,0
afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc,source_document,1,47323,71,264,2
afrique-equatoriale-aec-1926-aef-cameroun-855b28,source_document,1,51986,85,294,0
afrique-equatoriale-aec-1937-aef-cameroun-7a7058,source_document,1,118920,120,755,0
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,source_document,1,273613,293,1041,0
afrique-equatoriale-afic-bbb628,company,0,8535,12,10,0
afrique-equatoriale-africaine-de-placages-90981c,company,0,954,2,5,0
afrique-equatoriale-afrique-et-congo-e23e20,company,0,201866,111,65,0
afrique-equatoriale-afrique-miniere-equat-9cd569,company,0,24608,44,20,0
afrique-equatoriale-agric-forest-cameroun-9a1e92,company,0,3543,2,5,0
afrique-equatoriale-agricole-de-batah-b66492,company,0,4267,4,0,0
afrique-equatoriale-agricole-du-gabon-3bd6b1,company,0,36525,46,5,0
afrique-equatoriale-agricole-et-industrielle-ogooue-8fd3ca,company,0,5605,7,31,0
afrique-equatoriale-agricom-alima-a26409,company,0,31513,15,30,0
afrique-equatoriale-ann-indus-1925-aef-bf6791,source_document,1,26324,48,178,0
afrique-equatoriale-ann-indus-1938-aef-884e7d,source_document,1,12748,24,95,0
afrique-equatoriale-antonelli-expl-forest-e7268d,company,0,22976,6,0,0
afrique-equatoriale-bncd-bangui-af9487,company,0,535,1,0,0
afrique-equatoriale-bois-coloniaux-1921-1927-213d98,company,0,29246,34,74,0
afrique-equatoriale-bois-du-gabon-450c87,company,0,2154,7,0,2
afrique-equatoriale-bongola-lokundje-nyong-9dba61,company,0,21767,11,11,0
afrique-equatoriale-bq-frse-afrique-7c1621,company,0,276236,153,56,2
afrique-equatoriale-bracongo-82accb,company,0,13118,2,0,0
afrique-equatoriale-bralico-9e8b28,company,0,1717,1,0,0
afrique-equatoriale-brassekat-brasimba-6aa391,company,0,17501,3,0,0
afrique-equatoriale-brasseries-du-cameroun-46e101,person,0,83973,23,26,0
afrique-equatoriale-brasseries-du-logone-1d87c2,company,0,40664,8,1,0
afrique-equatoriale-bretonne-du-congo-778f39,company,0,6187,6,0,0
afrique-equatoriale-c-a-tabourel-e09835,company,0,2168,4,3,0
afrique-equatoriale-cafra-pointe-noire-cc52da,company,0,22429,9,13,0
afrique-equatoriale-caiae-rochereau-e0ee96,company,0,2634,5,7,0
afrique-equatoriale-caif-douala-0d6698,company,0,7297,9,3,0
afrique-equatoriale-cameroun-nigeria-5218f1,company,0,4417,6,0,0
afrique-equatoriale-caout-cacaos-cameroun-c13bf5,company,0,29516,32,34,0
afrique-equatoriale-caoutchoucs-de-l-equateur-44ec1c,company,0,11321,15,0,4
afrique-equatoriale-caoutchoucs-du-gabon-11c528,company,0,2053,2,11,0
afrique-equatoriale-caoutchoucs-produits-lobay-2cfa1a,company,0,12960,8,4,0
afrique-equatoriale-caves-congolaises-124113,company,0,997,1,0,0
afrique-equatoriale-ccaef-90c5e3,company,0,112345,76,25,0
afrique-equatoriale-ccccf-372a01,company,0,9816,3,9,0
afrique-equatoriale-ccdee-2a92c5,company,0,52938,19,23,0
afrique-equatoriale-ceca-gabon-a2b1b2,company,0,9794,8,10,0
afrique-equatoriale-cefa-gabon-f9a898,company,0,61759,72,55,0
afrique-equatoriale-cenfric-1919-1926-b7f000,company,0,7231,12,12,0
afrique-equatoriale-cfac-1893-1897-894517,company,0,49926,20,0,0
afrique-equatoriale-cfac-1913-1925-9fc1c0,company,0,3325,8,6,0
afrique-equatoriale-cfco-c849e9,company,0,584031,229,0,0
afrique-equatoriale-cfso-cameroun-baed51,company,0,3666,1,0,0
afrique-equatoriale-cfso-eaed16,company,0,429660,209,80,0
afrique-equatoriale-cgpc-boutica-b63d49,company,0,3176,2,1,0
afrique-equatoriale-cgrmo-1930-1937-5e5556,company,0,6631,9,0,0
afrique-equatoriale-cgta-181d2a,company,0,103323,83,49,0
afrique-equatoriale-chargeurs-coloniaux-61ab41,company,0,2683,5,0,0
afrique-equatoriale-cie-agricole-kouilou-c69bd2,company,0,7151,6,0,0
afrique-equatoriale-cie-du-congo-occidental-279995,company,0,2279,5,5,0
afrique-equatoriale-cie-fermiere-ogoue-34cb05,company,0,3155,4,7,0
afrique-equatoriale-cie-frse-commerce-africain-d65f1d,company,0,5694,6,7,0
afrique-equatoriale-cie-frse-congo-1898-1911-bd17be,company,0,26219,13,18,0
afrique-equatoriale-cie-frse-congo-occidental-66fc74,company,0,139870,31,11,0
afrique-equatoriale-cie-frse-oubangui-843d97,company,0,2840,2,14,0
afrique-equatoriale-cie-haute-ngounie-55482c,company,0,24625,29,31,0
afrique-equatoriale-cie-industrielle-africaine-frse-3e4950,company,0,7756,10,0,1
afrique-equatoriale-cie-industrielle-congo-cc654b,company,0,2466,2,3,0
afrique-equatoriale-cie-ouest-cameroun-3d83e8,company,0,2878,5,8,0
afrique-equatoriale-cinq-freres-trechot-b97097,company,0,15922,16,0,0
afrique-equatoriale-ciot-bangui-02adb1,company,0,1477,1,0,0
afrique-equatoriale-cmcf-1905-1921-701e61,company,0,64543,56,0,0
afrique-equatoriale-cmcf-1921-1931-81adc6,company,0,114343,81,24,0
afrique-equatoriale-cmcf-1931-1964-b751b2,company,0,67399,48,27,0
afrique-equatoriale-cmoo-c877e4,company,0,172758,106,115,0
afrique-equatoriale-coboma-7e196f,company,0,2928,1,6,0
afrique-equatoriale-coloniale-commerce-industrie-2d42a5,company,0,8282,4,13,0
afrique-equatoriale-coloniale-du-baniembe-c3e590,company,0,36876,14,8,0
afrique-equatoriale-coloniale-du-gabon-dd91f5,company,0,33546,13,9,0
afrique-equatoriale-coloniale-etudes-forestieres-f6b8f5,company,0,1505,3,6,2
afrique-equatoriale-coloniale-fernan-vaz-981822,company,0,15040,18,13,0
afrique-equatoriale-coloniale-ogooue-ngounie-d21f1b,company,0,30713,27,15,0
afrique-equatoriale-colyaf-bc94b5,company,0,8670,14,8,0
afrique-equatoriale-comcol-kadei-sangha-cab37b,company,0,28632,10,13,0
afrique-equatoriale-comilog-7ee33d,company,0,34915,15,0,0
afrique-equatoriale-comm-sangha-oubangui-2b6ae7,company,0,37874,34,17,0
afrique-equatoriale-commerciale-kouilou-niari-d3e008,company,0,3174,4,5,0
afrique-equatoriale-compagnie-de-la-sangha-0d67ac,company,0,6017,6,11,0
afrique-equatoriale-compagnie-de-mossamedes-3960b0,company,0,187675,72,104,0
afrique-equatoriale-compagnie-du-gabon-80eda3,company,0,4062,5,0,0
afrique-equatoriale-comuf-uranium-cf0d93,company,0,12012,6,0,0
afrique-equatoriale-concessionnaires-aef-1899-ff4c71,source_document,0,30132,12,83,0
afrique-equatoriale-concessionnaires-congo-1908-1a968c,source_document,0,14782,2,0,0
afrique-equatoriale-congo-cameroun-impex-b8db19,company,0,31500,33,0,0
afrique-equatoriale-congo-mines-1928-1932-669d8f,company,0,16218,20,15,0
afrique-equatoriale-congolaise-du-caoutchouc-ac5370,company,0,21877,27,5,0
afrique-equatoriale-congolaise-entreprises-maritimes-6a8605,company,0,8892,2,0,0
afrique-equatoriale-consortium-minier-congo-niari-a7ee0c,company,0,23017,20,11,0
afrique-equatoriale-consortiums-forestier-0c21ee,company,0,41275,24,0,0
afrique-equatoriale-coton-oubangui-suret-canale-e233c5,company,0,8330,2,0,0
afrique-equatoriale-coton-oubangui-tchad-debuts-542199,company,0,20524,18,0,0
afrique-equatoriale-cotonaf-98ccec,company,0,18176,19,51,0
afrique-equatoriale-cotonfran-742d77,company,0,80239,59,85,0
afrique-equatoriale-cotonfran-cabot-ce5778,company,0,22397,2,0,0
afrique-equatoriale-cotonniere-du-nord-cameroun-4ec39b,company,0,12537,10,14,0
afrique-equatoriale-credit-foncier-aef-7d5b4f,company,0,13840,15,10,1
afrique-equatoriale-credit-foncier-congo-1511d5,company,0,27565,32,9,0
afrique-equatoriale-cuca-angola-73f2b4,company,0,32276,5,0,0
afrique-equatoriale-daumas-cie-cd21ab,company,0,28557,14,0,0
afrique-equatoriale-developpement-congo-frs-c7112e,company,0,960,2,0,0
afrique-equatoriale-doc-afric-1963-cameroun-8f80f8,company,0,10995,2,0,1
afrique-equatoriale-doc-afric-1963-congo-26defa,company,0,5896,9,0,0
afrique-equatoriale-doc-afric-1963-tchad-d7e34b,company,0,3881,2,6,0
afrique-equatoriale-domaine-ottino-kayes-5de71f,company,0,11315,16,0,0
afrique-equatoriale-donation-college-france-14824c,company,0,3428,4,0,0
afrique-equatoriale-ekela-kadei-sangha-26279c,company,0,125595,26,0,0
afrique-equatoriale-ekela-sangha-6a9d74,company,0,21635,10,6,0
afrique-equatoriale-entraco-242253,company,0,9558,18,11,0
afrique-equatoriale-entrep-africaines-sea-fecf5f,company,0,67756,70,36,0
afrique-equatoriale-entreprises-cameroun-1929-00969c,company,0,17249,1,0,0
afrique-equatoriale-equatoriale-de-mines-f79dae,company,0,175540,105,55,0
afrique-equatoriale-espoirs-aef-1952-6a9278,source_document,0,36496,3,0,0
afrique-equatoriale-ets-et-comptoirs-savoie-da8634,company,0,3968,3,5,0
afrique-equatoriale-ets-g-leroy-centrafrique-9191b3,company,0,1243,1,0,0
afrique-equatoriale-ets-g-leroy-gabon-e12d5a,company,0,22242,5,0,0
afrique-equatoriale-ets-joseph-mas-douala-173d5e,company,0,16361,14,9,0
afrique-equatoriale-etudes-minieres-boumba-b28b5e,company,0,4438,2,0,0
afrique-equatoriale-exploit-min-oubangui-a24e13,company,0,13909,15,11,0
afrique-equatoriale-exploitation-caoutchouc-congo-95628c,company,0,2152,4,0,0
afrique-equatoriale-exploitation-forestiere-et-agricole-43e5f3,company,0,9042,2,0,0
afrique-equatoriale-exploration-miniere-au-congo-6b7bfa,company,0,1932,2,0,0
afrique-equatoriale-exploration-miniere-equat-181b2d,company,0,10099,13,7,0
afrique-equatoriale-factoreries-de-ndjole-fde92d,company,0,14870,18,8,0
afrique-equatoriale-financiere-congo-frs-781d0b,company,0,50359,45,44,0
afrique-equatoriale-forest-littoral-gabonais-bbba4e,company,0,32733,21,12,0
afrique-equatoriale-forestiere-de-l-abanga-6a7136,company,0,7650,8,10,0
afrique-equatoriale-francaise-du-bas-congo-22a9ba,company,0,16138,21,12,0
afrique-equatoriale-francaise-du-haut-congo-4ad225,company,0,95124,52,42,0
afrique-equatoriale-france-congo-1919-1939-f2da2d,company,0,37479,44,18,0
afrique-equatoriale-francmacs-joef-aef-22d8e6,source_document,0,16887,50,0,0
afrique-equatoriale-fruits-coloniaux-1928-1934-f2a4b3,company,0,7390,11,6,0
afrique-equatoriale-gabon-niari-22eb07,company,0,8419,5,13,1
afrique-equatoriale-gabonaise-entreprises-et-transports-bf9c75,company,0,9935,15,5,2
afrique-equatoriale-generale-equateur-41c6a5,company,0,48232,31,17,0
afrique-equatoriale-generale-sangha-likouala-da2f02,company,0,9388,14,18,0
afrique-equatoriale-genichon-et-petit-42b184,company,0,5467,7,0,0
afrique-equatoriale-georges-collin-prospecteur-bff5c4,company,0,2741,5,0,0
afrique-equatoriale-grands-moulins-congo-ddb360,company,0,2326,1,0,0
afrique-equatoriale-hamon-mf3-aef-cameroun-7ee059,source_document,0,7560,1,0,0
afrique-equatoriale-haut-et-bas-congo-3aa0cc,company,0,67345,61,20,0
afrique-equatoriale-haute-bokoue-554903,company,0,11450,8,10,0
afrique-equatoriale-haute-sangha-91c362,company,0,75298,21,13,0
afrique-equatoriale-hecker-pointe-noire-f1b38d,company,0,9722,12,0,0
afrique-equatoriale-huileries-du-moyen-congo-09a340,company,0,4352,5,13,0
afrique-equatoriale-hydro-electrique-congo-frs-da23c7,company,0,6303,6,6,0
afrique-equatoriale-ibenga-cdffb1,company,0,66971,27,15,0
afrique-equatoriale-indus-bas-ogooue-238ec4,company,0,44104,45,68,0
afrique-equatoriale-kadei-sangha-1899-1903-a10f56,company,0,17698,10,0,0
afrique-equatoriale-kouango-frs-477783,company,0,123050,123,55,0
afrique-equatoriale-kouango-oubangui-d94898,company,0,6433,7,0,0
afrique-equatoriale-l-africaine-fd487c,company,0,2688,3,9,0
afrique-equatoriale-l-alimaienne-a26444,company,0,66339,55,15,0
afrique-equatoriale-l-equatoriale-0dc338,company,0,2370,3,8,0
afrique-equatoriale-l-ongomo-9fe32d,company,0,58307,22,17,0
afrique-equatoriale-la-kotto-b651cc,company,0,105685,45,25,0
afrique-equatoriale-la-mobaye-4622e7,company,0,25663,12,6,11
afrique-equatoriale-lacroux-et-ogliastro-douala-951537,company,0,5503,2,0,0
afrique-equatoriale-lasserre-okoume-1955-bc6f31,company,0,14203,1,0,0
afrique-equatoriale-lefini-ab3249,company,0,15447,21,20,0
afrique-equatoriale-legion-honneur-1931-aef-79c24e,source_document,0,6009,3,0,0
afrique-equatoriale-les-bois-du-cameroun-c9fe65,company,0,3202,7,0,0
afrique-equatoriale-littoral-bavili-fc48b2,company,0,8910,8,0,0
afrique-equatoriale-mambere-sangha-57acc5,company,0,6251,6,0,0
afrique-equatoriale-materiel-colonial-douala-ae7828,company,0,18102,12,7,0
afrique-equatoriale-messageries-fluviales-congo-f44cc3,company,0,181734,77,60,0
afrique-equatoriale-mines-du-djoue-1910-1922-10e617,company,0,21344,29,7,0
afrique-equatoriale-mines-du-niari-0b29dd,company,0,24421,7,10,0
afrique-equatoriale-miniere-de-dolisie-5b96ef,company,0,4856,2,0,0
afrique-equatoriale-miniere-est-oubanghi-0ea909,company,0,7500,12,0,0
afrique-equatoriale-miniere-ogoue-lobaye-9d496a,company,0,6716,7,10,0
afrique-equatoriale-mission-marchand-b086fc,source_document,0,144884,34,0,0
afrique-equatoriale-mocaf-bangui-fc9a5e,company,0,52307,6,0,0
afrique-equatoriale-mpoko-gratry-ca7df2,company,0,37034,13,19,0
afrique-equatoriale-multiplex-1927-1967-75f5c7,company,0,21390,25,12,0
afrique-equatoriale-nationale-du-cameroun-cb1216,company,0,18770,31,24,0
afrique-equatoriale-navig-transp-congo-oubangui-89f51d,company,0,21494,19,0,0
afrique-equatoriale-ngoko-ouesso-86a8d0,company,0,29568,9,0,0
afrique-equatoriale-ngoko-sangha-9b03f7,company,0,225708,77,13,0
afrique-equatoriale-nkeme-nkeni-aa5bfe,company,0,14901,14,13,0
afrique-equatoriale-nouvelles-galeries-congolaises-b265b9,company,0,9767,11,3,0
afrique-equatoriale-omnium-forestier-africain-db019b,company,0,17531,13,5,0
afrique-equatoriale-orgabon-d2a0cb,company,0,19624,27,0,0
afrique-equatoriale-oubangui-ombella-10c60f,company,0,8705,4,10,0
afrique-equatoriale-ouhame-et-nana-a11fa9,company,0,57606,31,17,0
afrique-equatoriale-palmeraies-du-cameroun-cc616d,company,0,8135,15,23,0
afrique-equatoriale-paris-congo-1925-1931-98842c,company,0,26504,35,10,0
afrique-equatoriale-pastorale-africaine-17ab2c,company,0,55938,37,23,0
afrique-equatoriale-plantations-de-foumban-61ed56,company,0,21436,13,14,0
afrique-equatoriale-plantations-de-komono-3a0d17,company,0,10393,6,3,0
afrique-equatoriale-plantations-de-l-ogooue-cbf10d,company,0,2947,5,9,0
afrique-equatoriale-plantations-de-la-busira-bb5fa5,company,0,19259,12,0,0
afrique-equatoriale-plantations-du-moyen-woleu-602e43,company,0,8148,2,0,0
afrique-equatoriale-plantations-du-woleu-ntem-b5441e,company,0,7419,7,12,0
afrique-equatoriale-plantations-palmeraies-ogooue-a793c4,company,0,24980,29,85,0
afrique-equatoriale-plantations-sanaga-28b9d8,company,0,17377,17,0,0
afrique-equatoriale-port-de-douala-be51e0,company,0,2371,2,0,0
afrique-equatoriale-port-de-pointe-noire-96ac7b,company,0,82084,31,0,0
afrique-equatoriale-produits-de-la-sangha-f33658,company,0,32734,14,0,0
afrique-equatoriale-proprietaire-kouilou-niari-a8f8eb,company,0,24033,14,42,0
afrique-equatoriale-qui-etes-vous-1924-aef-6e2a3e,source_document,0,152354,27,0,0
afrique-equatoriale-rec-1910-aef-5c411c,source_document,0,26698,1,8,0
afrique-equatoriale-recueil-stes-1900-aef-4c90a4,source_document,0,88940,5,490,0
afrique-equatoriale-robert-landiech-f9d87e,person,0,50976,14,0,0
afrique-equatoriale-sacbo-a036a3,company,0,5426,9,11,2
afrique-equatoriale-sacci-bangui-e9bb49,company,0,2510,2,4,0
afrique-equatoriale-safa-cameroun-4d394b,company,0,39022,16,10,0
afrique-equatoriale-safia-1911-1929-838991,company,0,107285,48,18,0
afrique-equatoriale-sangha-equatoriale-36f7f5,company,0,19809,12,7,0
afrique-equatoriale-saremafe-880c7e,company,0,3155,9,0,0
afrique-equatoriale-sargos-freres-sfak-9b2128,company,0,30960,23,5,0
afrique-equatoriale-scicf-0342a6,company,0,10364,5,5,0
afrique-equatoriale-segedan-aa5ac3,company,0,5821,2,25,0
afrique-equatoriale-sepafe-027eea,company,0,7605,8,0,0
afrique-equatoriale-sericicole-du-congo-aacd6f,company,0,8438,9,7,0
afrique-equatoriale-sette-cama-1899-1911-9ff135,company,0,25683,23,16,0
afrique-equatoriale-sfrmae-bf352f,company,0,3454,6,6,0
afrique-equatoriale-sgfae-e12df8,company,0,28428,8,0,0
afrique-equatoriale-sho-1894-1947-7d2016,company,0,285904,129,96,0
afrique-equatoriale-sho-1947-1963-18917e,company,0,43703,37,0,0
afrique-equatoriale-sho-coquery-vidrovitch-bf97ab,company,0,44294,2,0,1
afrique-equatoriale-sian-vilgrain-16b84b,company,0,7170,1,0,0
afrique-equatoriale-sicap-congo-c7cab3,company,0,10832,10,0,0
afrique-equatoriale-sisal-distilleries-du-congo-966d25,company,0,25894,19,0,0
afrique-equatoriale-soaem-douala-0f85e7,company,0,7197,9,0,0
afrique-equatoriale-sobraga-b70090,company,0,40015,5,0,1
afrique-equatoriale-sobrat-e437a5,company,0,6892,3,0,0
afrique-equatoriale-soc-africaine-entreprises-pn-fe986f,company,0,27847,27,20,0
afrique-equatoriale-soc-explorations-coloniales-9976e1,company,0,16917,11,0,0
afrique-equatoriale-soc-immobiliere-congolaise-1c3444,company,0,5538,11,5,0
afrique-equatoriale-soc-industrielle-congo-ac4f7b,company,0,13522,8,8,0
afrique-equatoriale-socaver-douala-21dc33,company,0,14466,1,0,0
afrique-equatoriale-societe-afrique-equatoriale-bffdd5,company,0,24721,18,6,0
afrique-equatoriale-societe-afrique-francaise-cf8c01,company,0,4684,9,0,0
afrique-equatoriale-societe-christophle-7c1a96,company,0,17203,3,0,0
afrique-equatoriale-societe-de-l-oubangui-chari-611b87,company,0,8395,10,0,0
afrique-equatoriale-societe-forestiere-d-ezanga-6e2110,company,0,23990,4,5,0
afrique-equatoriale-societe-forestiere-du-niari-397855,company,0,3839,2,0,0
afrique-equatoriale-societe-le-chatelier-af34f2,company,0,67713,20,0,0
afrique-equatoriale-societe-miniere-intercoloniale-3c5f41,company,0,62261,41,10,8
afrique-equatoriale-societe-niabang-819073,company,0,13273,9,5,0
afrique-equatoriale-soeguibe-d9f4fb,company,0,6309,3,0,0
afrique-equatoriale-soforma-70d196,company,0,2513,1,7,0
afrique-equatoriale-softae-77d560,company,0,3699,11,5,0
afrique-equatoriale-somdiaa-37d40b,company,0,7776,1,0,0
afrique-equatoriale-sominia-d7ad3e,company,0,6133,2,0,2
afrique-equatoriale-sopecoba-0eb0a1,company,0,10299,4,0,0
afrique-equatoriale-soredia-42cfd1,company,0,11185,16,4,0
afrique-equatoriale-sosuniari-fa9f72,company,0,4113,1,0,0
afrique-equatoriale-sud-kamerun-gesellschaft-9a1c34,company,0,15761,4,8,0
afrique-equatoriale-sultanats-ht-oubangui-8efc42,company,0,13734,18,0,0
afrique-equatoriale-sultanats-par-ccv-5cf715,company,0,23174,1,0,0
afrique-equatoriale-syndicat-congo-7f2868,company,0,17005,5,0,0
afrique-equatoriale-tabacs-du-cameroun-f6e80c,company,0,26539,34,31,0
afrique-equatoriale-transp-oubangui-cameroun-78d5fd,company,0,35111,21,16,0
afrique-equatoriale-ucaf-libreville-8fe4e1,company,0,15686,16,7,0
afrique-equatoriale-uniafra-ee7f4b,company,0,10635,8,4,0
afrique-equatoriale-union-forestiere-africaine-af49c0,company,0,28465,36,20,0
afrique-equatoriale-videreira-de-angola-accf69,company,0,13225,2,0,0
afrique-occidentale-abattoir-conserverie-lyndiane-96b76b,company,0,47906,18,16,3
afrique-occidentale-abcd-j-aubert-4bba17,company,0,2152,4,0,1
afrique-occidentale-abidjan-troisieme-capitale-2f43b4,source_document,0,247262,108,0,0
afrique-occidentale-acajous-cote-d-ivoire-55a92d,company,0,4511,3,0,2
afrique-occidentale-acaof-b1825f,company,0,20763,9,4,1
afrique-occidentale-adulessa-company-ltd-dc3864,company,0,1467,2,4,0
afrique-occidentale-aec-1922-aof-togo-9cef7c,source_document,1,118494,188,608,0
afrique-occidentale-aec-1926-aof-togo-b4d838,source_document,1,132220,187,688,0
afrique-occidentale-aec-1937-aof-togo-879c40,source_document,1,201399,247,1190,0
afrique-occidentale-aec-1949-aof-togo-9b7c17,source_document,1,66942,195,145,0
afrique-occidentale-aec-1951-aof-togo-9a864d,source_document,1,262005,379,1414,0
afrique-occidentale-aec-1951-cote-ivoire-9a27f1,source_document,1,36554,21,84,0
afrique-occidentale-aec-1951-guinee-c7cf01,company,1,19580,4,26,0
afrique-occidentale-aec-1951-senegal-b71d8d,company,1,47601,258,22,0
afrique-occidentale-aero-club-d-abidjan-7a707a,company,0,18254,6,0,0
afrique-occidentale-aerodrome-d-abidjan-bf5e95,company,0,23010,17,0,0
afrique-occidentale-africaine-credit-mobilier-ca9e5f,company,0,6865,7,0,3
afrique-occidentale-africaine-de-commerce-c36cd3,company,0,18082,24,15,0
afrique-occidentale-africaine-de-sisal-3002bf,company,0,12647,18,19,13
afrique-occidentale-africaine-electricite-1922-1930-8f70e5,company,0,4107,6,0,2
afrique-occidentale-africaine-francaise-c31f8d,company,0,62940,92,41,0
afrique-occidentale-agric-forest-cote-ivoire-736462,company,0,5419,6,0,0
afrique-occidentale-agricole-de-la-cote-d-ivoire-9c8644,company,0,1694,5,6,1
afrique-occidentale-agricole-de-la-kilissi-1befed,company,0,22842,11,0,1
afrique-occidentale-agricole-guinee-francaise-b10d24,company,0,36373,33,29,0
afrique-occidentale-aime-olivier-de-sanderval-8a09ee,person,0,67716,29,0,0
afrique-occidentale-alangoua-and-comoe-goldfields-b44442,company,0,17883,8,0,0
afrique-occidentale-albaric-afrique-199442,company,0,4576,2,0,1
afrique-occidentale-amedee-bretigniere-bfe80b,person,0,14787,5,0,4
afrique-occidentale-anc-etablissements-pascal-01bf09,company,0,6550,6,0,1
afrique-occidentale-angoulvant-1908-1916-f6cab1,source_document,0,1641120,284,0,0
afrique-occidentale-ann-indus-1925-aof-2ae958,source_document,1,59073,83,290,1
afrique-occidentale-ann-indus-1938-aof-4cb9be,source_document,1,19992,28,147,0
afrique-occidentale-antonetti-1918-1924-c815c7,source_document,0,125455,25,0,1
afrique-occidentale-armandon-et-compagnie-11e0f8,company,0,18730,16,0,2
afrique-occidentale-arthur-verdier-db38c9,person,0,78616,33,0,0
afrique-occidentale-bananeraies-guineennes-fb4c18,company,0,2157,2,3,0
afrique-occidentale-bananeraies-kin-san-6f7e08,company,0,66937,51,21,0
afrique-occidentale-bananeries-africaines-74d23c,company,0,11278,5,13,3
afrique-occidentale-banjul-breweries-d013bd,company,0,46270,6,0,1
afrique-occidentale-banque-afrique-occidentale-435553,company,0,483136,302,209,1
afrique-occidentale-banque-du-senegal-41db0b,company,0,104829,40,19,0
afrique-occidentale-baoule-ivory-coast-6f666a,company,0,5148,6,0,3
afrique-occidentale-barthes-et-guiraud-faa372,company,0,3752,3,0,0
afrique-occidentale-bauxites-du-midi-kassa-bf2880,company,0,11205,6,0,0
afrique-occidentale-bca-1924-1963-b31da7,company,0,128548,111,109,0
afrique-occidentale-bergougnan-guinee-206d97,company,0,5384,4,0,3
afrique-occidentale-berry-aof-1956-1957-0ac4a6,source_document,0,169283,22,0,0
afrique-occidentale-binger-1893-1896-2ed6bd,source_document,0,236553,92,0,0
afrique-occidentale-binger-bamako-grand-bassam-a6b835,source_document,0,206017,16,0,0
afrique-occidentale-bingerville-3e6f58,source_document,0,158220,82,22,0
afrique-occidentale-blohorn-abidjan-af18c6,company,0,30094,6,0,0
afrique-occidentale-bobee-exploitation-forestiere-104449,source_document,0,58764,25,0,0
afrique-occidentale-bois-de-la-cote-d-ivoire-0266b1,company,0,4602,7,11,3
afrique-occidentale-bois-de-sassandra-b7c1ff,company,0,26464,32,3,4
afrique-occidentale-bordelaise-comptoirs-afric-5b6c0b,company,0,42013,34,26,0
