doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,match_method,source_genre
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,maritimenationale,Société maritime nationale,delpech-estier-j,Jean DELPECH ESTIER,DELPECH ESTIER,Jean,vice_president,,Qui êtes-vous ? 1924,Société maritime nationale,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DELPECH ESTIER (Jean),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,glacesverresspeciauxnordfranceboussoisfusionavecsouchonneuvesel,Glaces et verres spéciaux du Nord de la France (Boussois) fusion avec Souchon-Neuvesel en,delpech-estier-j,Jean DELPECH ESTIER,DELPECH ESTIER,Jean,administrateur,,Qui êtes-vous ? 1924,Glaces de Boussois,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DELPECH ESTIER (Jean),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,radioelectrique,Société française radio-électrique,desachy-p,Paul DESACHY,DESACHY,Paul,administrateur,,Qui êtes-vous ? 1924,Société française radio-électrique et,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DESACHY (Paul),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,radioelectrique,Société française radio-électrique,desrousseaux-l,Louis-Adrien-Victor DESROUSSEAUX,DESROUSSEAUX,Louis-Adrien-Victor,administrateur,,Qui êtes-vous ? 1924,2 la Société française radio-électrique,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DESROUSSEAUX (Louis-Adrien-Victor),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,financierepalmeraies,Société Financière des Palmeraies,doumic-j,Jacques-René DOUMIC,DOUMIC,Jacques-René,administrateur,,Qui êtes-vous ? 1924,Société financière des palmeraies,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DOUMIC (Jacques-René),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,caoutchoucscacaoscameroun,Société des Caoutchoucs et cacaos du Cameroun,doumic-j,Jacques-René DOUMIC,DOUMIC,Jacques-René,commissaire_aux_comptes,,Qui êtes-vous ? 1924,Caoutchoucs et cacaos du Cameroun,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DOUMIC (Jacques-René),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,commercialesanghaoubangui,Compagnie Commerciale Sangha-Oubangui,doumic-j,Jacques-René DOUMIC,DOUMIC,Jacques-René,administrateur,,Qui êtes-vous ? 1924,Compagnie commerciale Sangha-Oubangui,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DOUMIC (Jacques-René),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,creditfonciermexicain,Crédit foncier mexicain,doumic-j,Jacques-René DOUMIC,DOUMIC,Jacques-René,administrateur,,Qui êtes-vous ? 1924,Crédit foncier mexicain,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DOUMIC (Jacques-René),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,transatlantique,Cie Générale Transatlantique,du-pasquier-h,Hermann Louis DU PASQUIER,DU PASQUIER,Hermann Louis,administrateur,,Qui êtes-vous ? 1924,Compagnie générale transatlantique,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DU PASQUIER (Hermann Louis),exact_single_token,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,agricoleindustrielleogooue,Société Agricole et Industrielle de l’Ogooué,du-pasquier-h,Hermann Louis DU PASQUIER,DU PASQUIER,Hermann Louis,administrateur,,Qui êtes-vous ? 1924,Société agricole et industrielle de l’Ogooué,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DU PASQUIER (Hermann Louis),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,officeniger,L'Office du Niger,du-pasquier-h,Hermann Louis DU PASQUIER,DU PASQUIER,Hermann Louis,vice_president,,Qui êtes-vous ? 1924,l'Office du Niger,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,DU PASQUIER (Hermann Louis),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,fabricationcompteursmaterielsusinesgazditecompteurs,Compagnie pour la fabrication des compteurs et matériels d’usines à gaz (dite Compteurs de,foulon-de-vaulx-h,Henri-Louis-Joseph-André FOULON DE VAULX,FOULON DE VAULX,Henri-Louis-Joseph-André,vice_president,,Qui êtes-vous ? 1924,Compagnie pour la fabrication des compteurs et matériel d'usines à gaz,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,FOULON DE VAULX (Henri-Louis-Joseph-André),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,electricitesenegal,Compagnie d'Électricité du Sénégal,foulon-de-vaulx-h,Henri-Louis-Joseph-André FOULON DE VAULX,FOULON DE VAULX,Henri-Louis-Joseph-André,administrateur,,Qui êtes-vous ? 1924,l’Électricité du Sénégal,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,FOULON DE VAULX (Henri-Louis-Joseph-André),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,chargeursreunis,Chargeurs réunis,fouret-r,René FOURET,FOURET,René,administrateur,,Qui êtes-vous ? 1924,Chargeurs réunis,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,FOURET (René),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,banquesyrie,Banque française de Syrie,giraud-h,Hubert GIRAUD,GIRAUD,Hubert,administrateur,,Qui êtes-vous ? 1924,Banque de Syrie,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GIRAUD (Hubert),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,banquetransatlantique,Banque transatlantique,giraud-h,Hubert GIRAUD,GIRAUD,Hubert,administrateur,,Qui êtes-vous ? 1924,Banque transatlantique,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GIRAUD (Hubert),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,commercialetunisienne,Société Commerciale Tunisienne,gorchs-chacou-f,Félix GORCHS-CHACOU,GORCHS-CHACOU,Félix,president,,Qui êtes-vous ? 1924,Société commerciale tunisienne,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GORCHS-CHACOU (Félix),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,djebeldjerissa,Société du Djebel-Djerissa,gorchs-chacou-f,Félix GORCHS-CHACOU,GORCHS-CHACOU,Félix,administrateur,,Qui êtes-vous ? 1924,Société du Djebel-Djerissa,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GORCHS-CHACOU (Félix),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,maritimeafriqueorientale,Compagnie Maritime de l'Afrique Orientale,gorchs-chacou-f,Félix GORCHS-CHACOU,GORCHS-CHACOU,Félix,administrateur,,Qui êtes-vous ? 1924,Cie maritime de l'Afrique Orientale …,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GORCHS-CHACOU (Félix),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,cheminfernord,Cie du chemin de fer du Nord,griolet-h,Hippolyte-Gaston GRIOLET,GRIOLET,Hippolyte-Gaston,vice_president,,Qui êtes-vous ? 1924,Compagnie du Chemin de fer du Nord,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GRIOLET (Hippolyte-Gaston),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,cheminfernord,Cie du chemin de fer du Nord,griolet-h,Hippolyte-Gaston GRIOLET,GRIOLET,Hippolyte-Gaston,administrateur,,Qui êtes-vous ? 1924,Compagnie du Chemin de fer du Nord,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GRIOLET (Hippolyte-Gaston),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,eclairageforceparelectricitetiaret,Société d'Éclairage et de force par l’électricité de Tiaret,griolet-h,Hippolyte-Gaston GRIOLET,GRIOLET,Hippolyte-Gaston,president,,Qui êtes-vous ? 1924,Société d'éclairage et de force par l'électricité,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GRIOLET (Hippolyte-Gaston),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,norvegienneazotenorskhydro,Norvégienne de l’azote (Norsk Hydro),griolet-h,Hippolyte-Gaston GRIOLET,GRIOLET,Hippolyte-Gaston,administrateur,,Qui êtes-vous ? 1924,Société norvégienne de l'azote,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GRIOLET (Hippolyte-Gaston),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,banquenationalecommerceexterieur,Banque nationale française du commerce extérieur,griolet-h,Hippolyte-Gaston GRIOLET,GRIOLET,Hippolyte-Gaston,vice_president,,Qui êtes-vous ? 1924,Banque nationale française du commerce extérieur,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GRIOLET (Hippolyte-Gaston),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,colonies,Compagnie Générale des colonies,griolet-h,Hippolyte-Gaston GRIOLET,GRIOLET,Hippolyte-Gaston,president,,Qui êtes-vous ? 1924,Cie générale des colonies,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GRIOLET (Hippolyte-Gaston),exact_single_token,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,cheminsfermaroc,Compagnie des Chemins de fer du Maroc,griolet-h,Hippolyte-Gaston GRIOLET,GRIOLET,Hippolyte-Gaston,president,,Qui êtes-vous ? 1924,Cie des chemins de fer du Maroc,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GRIOLET (Hippolyte-Gaston),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,creditfoncieregyptien,Crédit foncier égyptien,griolet-h,Hippolyte-Gaston GRIOLET,GRIOLET,Hippolyte-Gaston,administrateur,,Qui êtes-vous ? 1924,Crédit foncier égyptien,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GRIOLET (Hippolyte-Gaston),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,steftransportsentrepotsfrigorifiques,STEF-Transports et entrepôts frigorifiques,griolet-m,Marcel GRIOLET,GRIOLET,Marcel,administrateur,,Qui êtes-vous ? 1924,Société française de transports et entrepôts frigorifiques,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,GRIOLET (Marcel),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,exploitationproduitscoloniauxabidjancote,"Société d'exploitation de produits coloniaux, ABIDJAN (Côte",hellot-f,Frédéric-Émile-Amédée HELLOT,HELLOT,Frédéric-Émile-Amédée,president,,Qui êtes-vous ? 1924,Société d'exploitation des produits coloniaux à Abidjan,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,HELLOT (Frédéric-Émile-Amédée),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,unionminierefinancierecoloniale,Union minière et financière coloniale,herbette-m,Maurice-Lucien-Georges HERBETTE,HERBETTE,Maurice-Lucien-Georges,administrateur_delegue,,Qui êtes-vous ? 1924,l’Union minière et financière coloniale,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,HERBETTE (Maurice-Lucien-Georges),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,plantationstanoe,Société des plantations de la Tanoé,herbette-m,Maurice-Lucien-Georges HERBETTE,HERBETTE,Maurice-Lucien-Georges,administrateur,,Qui êtes-vous ? 1924,Plantations de la Tanoé,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,HERBETTE (Maurice-Lucien-Georges),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,agricolesudindochinoise,Cie Agricole Sud-Indochinoise,herbette-m,Maurice-Lucien-Georges HERBETTE,HERBETTE,Maurice-Lucien-Georges,president,,Qui êtes-vous ? 1924,Cie agricole sud- indochinoise,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,HERBETTE (Maurice-Lucien-Georges),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,vieillemontagne,Vieille Montagne,hottinguer-b,Baron Jean-Henri-Maurice HOTTINGUER,HOTTINGUER,Baron Jean-Henri-Maurice,vice_president,,Qui êtes-vous ? 1924,Vieille-Montagne*,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,HOTTINGUER (Baron Jean-Henri-Maurice),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,steftransportsentrepotsfrigorifiques,STEF-Transports et entrepôts frigorifiques,javary-p,Paul-Émile JAVARY,JAVARY,Paul-Émile,administrateur,,Qui êtes-vous ? 1924,Société française de transports et entrepôts frigorifiques,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,JAVARY (Paul-Émile),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,hautsfourneauxchiers,Hauts Fourneaux de la Chiers,javary-p,Paul-Émile JAVARY,JAVARY,Paul-Émile,administrateur,,Qui êtes-vous ? 1924,Hauts Fourneaux de la Chiers,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,JAVARY (Paul-Émile),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,afriquecongo,Afrique et Congo,josse-p,Prosper JOSSE,JOSSE,Prosper,administrateur,,Qui êtes-vous ? 1924,Afrique et Congo,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,JOSSE (Prosper),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,forgesacieriesmarinestetienne,Forges et aciéries de la Marine et de St-Étienne,de-kermaingant-j,Jean de KERMAINGANT,de KERMAINGANT,Jean,administrateur,,Qui êtes-vous ? 1924,Forges et aciéries de la Marine,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,KERMAINGANT (Jean de),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,portsalonique,Port de Salonique,de-klapka-g,Georges de KLAPKA,de KLAPKA,Georges,administrateur,,Qui êtes-vous ? 1924,Port de Salonique,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,KLAPKA (Georges de),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,fermierecheminsfertunisiens,Cie Fermière des chemins de fer tunisiens,lacour-gayet-j,Jacques LACOUR-GAYET,LACOUR-GAYET,Jacques,administrateur,,Qui êtes-vous ? 1924,Compagnie fermière des chemins de fer tunisiens,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LACOUR-GAYET (Jacques),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,signauxentrepriseselectriquescsee,Compagnie de signaux et d'entreprises électriques (CSEE),lacour-gayet-j,Jacques LACOUR-GAYET,LACOUR-GAYET,Jacques,administrateur,,Qui êtes-vous ? 1924,Compagnie de Signaux et d’entreprises électriques,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LACOUR-GAYET (Jacques),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,minesfalemegambie,Compagnie des Mines de Falémé-Gambie,de-la-mazeliere-c,Comte Olivier de LA MAZELIÈRE,de LA MAZELIÈRE,Comte Olivier,administrateur,,Qui êtes-vous ? 1924,Mines de Falémé-Gambie,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,LA MAZELIÈRE (Comte Olivier de),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,creditfoncier,Crédit foncier,de-la-rochefoucauld-c,Comte Gabriel de LA ROCHEFOUCAULD,de LA ROCHEFOUCAULD,Comte Gabriel,administrateur,,Qui êtes-vous ? 1924,Crédit foncier,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,LA ROCHEFOUCAULD (Comte Gabriel de),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,agenceradio,Agence Radio,de-la-rochefoucauld-c,Comte Gabriel de LA ROCHEFOUCAULD,de LA ROCHEFOUCAULD,Comte Gabriel,administrateur,,Qui êtes-vous ? 1924,l'Agence Radio,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,LA ROCHEFOUCAULD (Comte Gabriel de),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,universellecanalmaritimesuez,Cie universelle du canal maritime de Suez,lebon-a,André LEBON,LEBON,André,administrateur,,Qui êtes-vous ? 1924,Canal de Suez,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEBON (André),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,creditfoncierfrance,Crédit foncier de France,lebon-a,André LEBON,LEBON,André,censeur,,Qui êtes-vous ? 1924,Crédit foncier de France,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEBON (André),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,creditfoncieralgerie,Crédit foncier d'Algérie,lebon-a,André LEBON,LEBON,André,president,,Qui êtes-vous ? 1924,Crédit foncier d'Algérie,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEBON (André),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,cheminsferdahomey,Cie française de chemins de fer du Dahomey,lebon-a,André LEBON,LEBON,André,administrateur,,Qui êtes-vous ? 1924,Chemins de fer du Dahomey,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEBON (André),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,etudesexploitationcongo,Société d’Études et d'exploitation du Congo français,le-chatelier-h,Henry-Louis LE CHATELIER,LE CHATELIER,Henry-Louis,administrateur,,Qui êtes-vous ? 1924,Société d'études et d'exploitation du Congo français,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LE CHATELIER (Henry-Louis),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,constructionsmecaniques,Constructions mécaniques,le-chatelier-h,Henry-Louis LE CHATELIER,LE CHATELIER,Henry-Louis,president,,Qui êtes-vous ? 1924,Société française de constructions mécaniques,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LE CHATELIER (Henry-Louis),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,commercialeindustriellecongo,Société Commerciale et Industrielle du Congo français,le-chatelier-h,Henry-Louis LE CHATELIER,LE CHATELIER,Henry-Louis,administrateur,,Qui êtes-vous ? 1924,Société commerciale et industrielle du Congo français,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LE CHATELIER (Henry-Louis),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,soudureautogenerochelle,Soudure autogène française (> La Rochelle),le-chatelier-h,Henry-Louis LE CHATELIER,LE CHATELIER,Henry-Louis,president,,Qui êtes-vous ? 1924,Soudure autogène française,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LE CHATELIER (Henry-Louis),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,caoutchoucscasamance,Compagnie des Caoutchoucs de Casamance,le-play-a,Albert LE PLAY,LE PLAY,Albert,administrateur,,Qui êtes-vous ? 1924,Caoutchoucs de Casamance,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LE PLAY (Albert),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,banquenationalecredit,de la Banque nationale de crédit,level-e,Émile LEVEL,LEVEL,Émile,directeur_general,,Qui êtes-vous ? 1924,Banque nationale de crédit,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Émile),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,docksentrepotsmarseille,Docks et entrepôts de Marseille,level-e,Émile LEVEL,LEVEL,Émile,administrateur_delegue,,Qui êtes-vous ? 1924,Docks et entrepôts de Marseille,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Émile),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,docksentrepotsmarseille,Docks et entrepôts de Marseille,level-e,Émile LEVEL,LEVEL,Émile,administrateur,,Qui êtes-vous ? 1924,Docks et entrepôts de Marseille,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Émile),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,financierearmement,Société financière de l'Armement,level-e,Émile LEVEL,LEVEL,Émile,president,,Qui êtes-vous ? 1924,Société financière de l’armement,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Émile),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,maritimenationale,Société maritime nationale,level-e,Émile LEVEL,LEVEL,Émile,administrateur,,Qui êtes-vous ? 1924,Société maritime nationale,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Émile),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,minesbouarfa,Société des Mines de Bou-Arfa,level-j,Jacques LEVEL,LEVEL,Jacques,administrateur_delegue,,Qui êtes-vous ? 1924,Mines de Bou-Arfa,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Jacques),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,lyonnaiseeauxeclairage,SOCIÉTÉ LYONNAISE DES EAUX ET DE L'ÉCLAIRAGE,level-j,Jacques LEVEL,LEVEL,Jacques,president,,Qui êtes-vous ? 1924,Société lyonnaise des eaux et de l’éclairage,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Jacques),prefix_exact_length,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,aluminium,L'Aluminium français,level-j,Jacques LEVEL,LEVEL,Jacques,directeur,,Qui êtes-vous ? 1924,l'Aluminium français,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Jacques),exact_single_token,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,explosifs,Société générale d'explosifs,level-j,Jacques LEVEL,LEVEL,Jacques,administrateur,,Qui êtes-vous ? 1924,Société générale d'Explosifs,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Jacques),exact_single_token,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,aluminium,L'Aluminium français,level-j,Jacques LEVEL,LEVEL,Jacques,president,,Qui êtes-vous ? 1924,l'Aluminium français,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Jacques),exact_single_token,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,potasasibericas,Potasas ibericas,level-j,Jacques LEVEL,LEVEL,Jacques,administrateur,,Qui êtes-vous ? 1924,Potasas ibericas,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LEVEL (Jacques),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,senegalaisecultureslatemengue,Société Sénégalaise de Cultures Late-Mengué,lignon-a,Achille LIGNON,LIGNON,Achille,administrateur,,Qui êtes-vous ? 1924,Société sénégalaise de cultures Late-Mengué,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LIGNON (Achille),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,colonialebia,Compagnie Coloniale de la Bia,lorin-h,Henri LORIN,LORIN,Henri,administrateur,,Qui êtes-vous ? 1924,Compagnie coloniale de la Bia,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,LORIN (Henri),prefix,biographical
afrique-occidentale-qui-etes-vous-1924-aof-16f94e,cheminferparisorleans,Cie du chemin de fer Paris-Orléans,mallet-e,Étienne MALLET,MALLET,Étienne,administrateur,,Qui êtes-vous ? 1924,Compagnie du chemin de fer d'Orléans,Afrique occidentale francaise,Afrique occidentale française,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,MALLET (Étienne),prefix,biographical
