person_id,annotation_raw,candidate_company_id,candidate_company_name,match_method,from_company_id,year,source_ref,doc_id,n_observations
cogels-b,Créd. fonc. d’Orient,,,unmatched,creditfoncierorient,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cogels-j,pdg Grande Maison de blanc,,,unmatched,grandemaisonblanc,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cohen-n,pdg. Rouff,,,unmatched,rouff,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cohendy-p,secr. gén. Négobeureuf,,,unmatched,negobeureuf,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coiffard-f,Grds Moulins Bordeaux,,,unmatched,grandsmoulinsbordeaux,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coiffard-r,comm. cptes Soulé,,,unmatched,souleetsindus,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coiffier-r,"Bardin, Renard et Couche",,,unmatched,etsbardinrenardcouchevalveschairstdenis,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coiffier-r,pdg Cartoucherie frse,,,unmatched,cartoucherie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coiffu-p,dg Ciments frs,,,unmatched,cimentsusineairvault,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coke-g,RTZ,,,unmatched,riotintocyltdrtz,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coke-g,L’Alfa,,,unmatched,alfa,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colas-j,pdg L’Alfa,,,unmatched,alfa,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colas-p,secr. gén. L’Alfa,,,unmatched,alfa,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colin-e,dsg Bq transatl,,,unmatched,banquetransatlantique,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colin-gantois-a,Campenon-Bernard,,,unmatched,campenonbernard,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
collard,Houillères Lorraine,,,unmatched,cdfcharbonnagesfrance,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
collard-g,comm. cptes Unelco,,,unmatched,braziliantractionpower,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
collard-m,comm. cptes Gramme,,,unmatched,gramme,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
collett-d,Dunlop,,,unmatched,dunlop,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
collignon-p,Czeladz,,,unmatched,minesczeladzminesgzyhofpologne,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
collin-p,comm. cptes L’Héritier-Guyot,,,unmatched,heritierguyot,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colmet-daage-a,secr. gén. Asc. Édoux-Samain,,,unmatched,ascedouxsamain,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colomb-c,Lièges HPK,,,unmatched,liegeshamendaspetitekabyliehpk,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colomb-r,pdt Dubigeon,,,unmatched,ancchantiersdubigeon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colomb-r,Entrep. ind. charentaises,,,unmatched,entreprisesindustriellescharentaisesaytre1951,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colomb-r,Luchaire,,,unmatched,luchaire,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colombier-l,Bq Dupont,,,unmatched,banquedupont,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colombier-l,pdg Orosdi-Back,,,unmatched,etsorosdiback,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colonna-de-leca,comm. cptes Barbier et Dauphin,,,unmatched,etsbarbierdauphin,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colotte-r,secr. gén. Luchaire,,,unmatched,luchaire,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
colpin-h,PDG Amisol,,,unmatched,amisolmanufamianteisolants,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coltat-p,comm. cptes,,,unmatched,baignolfarjon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coltat-p,Office comm. pharmaceutique,,,unmatched,officecommpharma,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comas-e,Asturienne,,,unmatched,asturienneminesroyaletonnaychte,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
combastet-r,pdg Gerbaud-Vins du Postillon,,,unmatched,gerbaudvinspostillon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
combel-g,v.-pdt Ch.+ateliers réunis d’Indoch,,,unmatched,chantiersateliersreunisindochine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comet-p,pdg S.N. St-Élie et Adieu-Vat,,,unmatched,saintelieadieuvatsn,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comet-p,pdg Mine or Nam-Kok,,,unmatched,minesornamkok,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comet-p,"dga Coloniale, agric. + minière",,,unmatched,colonialeagricminierescam,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-commerce-et-participation-s,Tiss-métal,,,unmatched,tissmetallionelduponttissafrictissinfragabionmetalliquetitan,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
commerciale-marocaine-de-cables-electriques-s,Latraf,,,unmatched,laminoirstrefileriesafriquelatrafgueconstantinekouba,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
commerciale-tunisienne-de-cables-electriques-s,Latraf,,,unmatched,laminoirstrefileriesafriquelatrafgueconstantinekouba,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comparat-j,Manuf. frse lampes élec,,,unmatched,manuflampeselectriques,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comparat-j,Potinville,,,unmatched,domainepotinville,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
compte-p,pdg Soc. gén. d’équip,,,unmatched,equipements,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comptoirs-frs-des-nvl-hebrides,Soc. frse Nvl-Hébrides,,,unmatched,nouvelleshebrides,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
compton-j,Matériel élec. S-W,,,unmatched,materielelec,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
compton-h,New Jagersfontein,,,unmatched,newjagersfonteinexplorationcy,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comptour-a,comm. cptes Précision moderne,,,unmatched,precisionmoderneparisvierzon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comptour-a,comm. cptes Soc. de recherches et de perfectionnements industriels,,,unmatched,recherchesperfectionnementsindustrielsserpiputeaux87avpdt,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comptour-a,comm. cptes Pastorale afr,,,unmatched,pastoraleafricaine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comptour-a,comm. cptes suppl. PROA,,,unmatched,plantationsreuniesouestafricain,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comptour-a,comm. cptes Plantations d’Élima,,,unmatched,plantationselima,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comptour-a,comm. cptes Éts Debray,,,unmatched,etsdebraycommcafe,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comptour-m,comm. cptes Soc. de recherches et de perfectionnements industriels,,,unmatched,recherchesperfectionnementsindustrielsserpiputeaux87avpdt,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comte-a,dga Pathé,,,unmatched,pathecommindus,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comte-g,comm. cptes Eaux minérales Vals,,,unmatched,eauxmineralesvalsstjean,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comte-m,comm. cptes Djebel-Hallouf,,,unmatched,djebelhallouftunisie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comte-m,comm. cptes Phosphates Djebel-M’dilla,,,unmatched,tunisiennephosphatesdjebelmdilla,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
comte-p,Firminy,,,unmatched,acieriesforgesfirminy,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
condami-alcorta-c,liquid. Brasserie Schlau,,,unmatched,gouletturpin,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
condevaux-j,Mines de Bazailles,,,unmatched,minesbazaillesmeurthemoselle,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
condevaux-j,pdg Mines de fer de Segré,,,unmatched,minesfersegre,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
conil-lacoste,comm. cptes Chimique de la Route,,,unmatched,scr,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
connen-f,comm. cptes Sofragi,,,unmatched,gestioninvestissementsofragi,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
constant-j,Schwartz-Hautmont,,,unmatched,schwartzhautmont,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
constant-r,comm. cptes Études+Travaux,,,unmatched,etudestravaux,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
constantin-l,comm. cptes Cie gén. frse crédit,,,unmatched,credit,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
constantin-l,comm. cptes Frse cult.+ particip,,,unmatched,culturesparticipations,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
constantinides-p,Oriental Carpet,,,unmatched,orientalcarpetmanufacturersltd,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
contant-p,comm. cptes Carnaud,,,unmatched,anciensetablissementseiffelanciennementconstructionslevalloisperret,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
conte-a,secr. gén. Créd. fonc. égyptien,,,unmatched,creditfoncieregyptien,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
conter-m,Charbon. de Ressaix,,,unmatched,charbonnressaixhainautbelgique,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
conter-m,Perrier,,,unmatched,perrier,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
conti-di-verampio-e,Montecatini,,,unmatched,montecatini,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
contray,comm. cptes Conserveries de France,,,unmatched,conserveriesfrance,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
conway-a,pdt Gula-Kalumpong,,,unmatched,gulakalumpongrubberestates,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cooper-brothers-c,comm. cptes Pekin Syndicate,,,unmatched,pekinsyndicateltd,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cooper-s,Sofina,,,unmatched,sofinafinancieretransportsentreprisesindustrielles,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cooper-e-wde-price-waterhouse-peat-co,comm. cptes Union foncière d’Égypte,,,unmatched,unionfonciereegypte,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
copeman-h,pdt Tamiang,,,unmatched,tamiangrubberestatesltd,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
copeman-h,Kuala-Lumpur Rubber,,,unmatched,kualalumpurrubbercyltd,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
copin-r,pdg Unic,,,unmatched,unic,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
copper-royer-j,comm. cptes Forges et fonderies de St-Nicolas,,,unmatched,forgesfonderiessaintnicolaspresrevinardennes,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-coppet-m,pdt BAO,,,unmatched,banqueafriqueoccidentalebao,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coquebert-de-neuville,comm. cptes Un. fin. p. l’ind. et l’équip,,,unmatched,unionfinancierepindustrieequipementfusionapplicationsindustriellesunion,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coquebert-de-neuville,M’Zaïta,,,unmatched,minieremzaitaalgerie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coquebert-de-neuville,Cofirep,,,unmatched,financiererecherchespetrolierescofirep,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coquebert-de-neuville,Fournier-Ferrier,,,unmatched,fournierferrier,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coquebert-de-neuville,Afrique+Congo,,,unmatched,afriquecongo,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coquebert-de-neuville,Ht+Bas-Congo,,,unmatched,hautbascongo,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coquereau-g,comm. cptes suppl. SILEC,,,unmatched,silec,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coquerelle-m,BAO,,,unmatched,banqueafriqueoccidentalebao,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coquet-p,dga ass. La France-Vie,,,unmatched,francevie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corai-r,pdg Tarauds et filières Corai & Cie,,,unmatched,taraudsfilierescorai,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corai-r,comm. cptes,,,unmatched,fabricsoieartificielletubize,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
du-corail-j,Oberthur,,,unmatched,oberthur,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corberan-l,comm. cptes Latraf,,,unmatched,laminoirstrefileriesafriquelatrafgueconstantinekouba,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corberan-l,comm. cptes Alg. Entrep. L. Chagnaud,,,unmatched,algerienneentreprisesleonchagnaudfils,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corbery-r,pdg Gutta Percha,,,unmatched,guttapercha,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corbin-c,Suez,,,unmatched,suezuniversellecanalmaritime,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corbin-r,pdg Magasins réunis Est,,,unmatched,magasinsreunisest,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corblet-leonsoc-de-courtage-et-de-consignation-mar,pdt CCAEF,,,unmatched,commercialeaef,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corcelle-a,"comm. cptes Immob. Foires, expo et fêtes Paris",,,unmatched,immobilierefoiresexpofetesvilleparisrp,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordebas-r,comm. cptes Messageries maritimes,,,unmatched,messageriesmaritimes,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordesse-a,adg Marseillaise de sulfure de carbone,,,unmatched,marseillaisesulfurecarbonececa,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordie-p,comm. cptes Philips éclairage et radio,,,unmatched,philipseclairageradio,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordie-p,comm. cptes Vandrand+Caperan,,,unmatched,vandrandch,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordie-p,comm. cptes Grande Pêche,,,unmatched,grandepechepallice,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordier-e,CCF,,,unmatched,creditcommercialfranceccf,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordier-e,"Centrale p. l’industrie, 937 (Cie univ. d’acétylène et d’électro- métallurgie",,,unmatched,scicentraleindustrie,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordier-e,v.-pdt Thomson-Houston,,,unmatched,thomsonhouston,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordier-e,Péchiney,,,unmatched,pechiney,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordier-e,pdt Centrale de dynamite,,,unmatched,centraledynamite,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordier-p,Dautreville et Lebas,,,unmatched,etsdautrevillelebasparis11ruepayenne,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cordonnier-pauldoyen-fac-libre-droit-paris,Fr.-néerland. de cult. et de comm,,,unmatched,franconeerlandaiseculturecommerce,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corduries-j,CFAO,,,unmatched,frseafriqueoccidentalecfao,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corgnol-patrice-deworms,St-Raphaël,,,unmatched,straphael,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-cormis-h,Caves et prod. réunis Rochefort,,,unmatched,cavesproduitsreunisroquefort,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cornez-j,Verr. bouteilles Nord,,,unmatched,verreriesbouteillesnord,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corniglion-molinier-g,v.-pdt Gaumont,,,unmatched,etsgaumontsn,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corniglion-molinier-g,Gén. de travaux cinéma,,,unmatched,travauxcinematographiques,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cornille-g,Nvl Épiceries du Nord,,,unmatched,nouvellesepiceriesnord,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cornu-andre-senateur-gauche-republicaine,Fulmen,,,unmatched,fulmen,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cornuault-a,Ac. Paris+Outreau,,,unmatched,acieriesparisoutreau,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corot-a,Nodet,,,unmatched,etsalfnodetmontereau,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corpet-j,Précision méca,,,unmatched,precisionmecanique,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corpet-j,ph Construc. méca. Vierzon,,,unmatched,constructionmecaniquevierzon,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
correard-j,comm. cptes STIM,,,unmatched,stimtravindusmaritimes,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
correard-j,comm. cptes Louvroil-Montbard-Aulnoye,,,unmatched,louvroilmontbardaulnoye,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
correard-j,comm. cptes Le Métal déployé,,,unmatched,metaldeploye,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
correze-m,ch. synd. bq pop,,,unmatched,creditpopulairefrancechambresyndicalebanquespopulaires,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
de-corta-h,Soudure électr. Languepin,,,unmatched,soudureelectriquelanguepindevfilialecarelfouche,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corthesy-j,adm.-dir. Nestlé Alimentana,,,unmatched,nestlealimentanasa,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cortney-p,Coty,,,unmatched,coty,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cortot,Houillères Provence,,,unmatched,houilleresbassinloirehouillerescevennesdauphine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corty-a,adm.-dir. Coloniale chaux et ciments AOF,,,unmatched,aofcolonialechauxciments,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corty-a,repr. Soc. coloniale du sac à la Cie générale du Niger,,,unmatched,niger,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
corty-a,pdt Potinville,,,unmatched,domainepotinville,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cosson-m,secr. gén. Fonc. lyonnaise,,,unmatched,foncierelyonnaise,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
cosson-m,Éts Soulier,,,unmatched,etssoulierrecuprouen,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
costa-de-beauregard-marquis-hneuflize,Matériel électrique SW,,,unmatched,materielelec,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
costadau-m,pdt Comptoir des combus. d’Als.-Lorraine. Coste (Daniel,,,unmatched,comptoircombusalslorraine,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
costadau-m,Cie de ch. de fer départementaux,,,unmatched,departementauxchfercfd,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
costadau-m,Ass. minière,,,unmatched,associationminiere,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coste-h,Geomines,,,unmatched,geomines,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
coste-h,comm. cptes Phos. Constantine,,,unmatched,phosphatesconstantinekouifprestebessafuturecomiphos,1956,Annuaire Desfossés 1956,empire-desfosses-1956-adm-655dbf,1
