company_id,name,city,lat,lon,city_territory,group,source_field,place_raw
minieregrandslacsafricains,Compagnie minière des grands lacs africains,,,,,,,
minierehautmekong,Compagnie minière du Haut-Mékong,Paris,48.857,2.352,France,metropole,head_office_observed,"est provisoirement à Paris, 30"
nationalerhonecnr,Compagnie nationale du Rhône (CNR),,,,,,,
parisiennereescompte,Compagnie parisienne de réescompte,,,,,,,
consolidatedpapercorpltd,Consolidated Paper corp ltd,,,,,,,
cotonnieretonkinnamdinh,"Cotonnière du Tonkin, Nam-Dinh, puis Cotonnière transocéanique",Nam-Dinh,20.42,106.168,Indochine,empire,head_office_observed,Nam-Dinh (Tonkin)
creditfoncierfrancomarocain,Crédit foncier franco-marocain,,,,,,,
creditmaritimefluvial,Crédit maritime et fluvial,,,,,,,
dabou,DABOU,,,,,,,
beersconsolidatedmines,De Beers Consolidated mines,,,,,,,
dosestrellas,Dos Estrellas,,,,,,,
dunlop,Dunlop,,,,,,,
entreprisestravaux,Entreprises et travaux,Pointe-Noire,-4.795,11.864,Congo-Brazzaville,empire,place_listed,Pointe-Noire
entreprisesindustriellescharentaisesaytre1951,Entreprises industrielles charentaises (Aytré) 1951 > Anc. Ets Minerva à Neuilly,,,,,,,
fabriqueslevuresucrealcoolsfalastouenaumone,"Fabriques de levure, sucre et alcools (FALA) de St-Ouen-l’Aumone",,,,,,,
filaturesschappelyonfusion1886hoppenottroyesfrancmartelin,"Filatures de schappe (de Lyon)(fusion en 1886 de Hoppenot, à Troyes, et de Franc & Martelin, à",,,,,,,
financierecongofrs,Financière du Congo frs,,,,,,,
foncierafricain,Foncier africain français,,,,,,,
francevie,France-Vie,,,,,,,
grandsmoulinsvilgrain,Grands Moulins Vilgrain,,,,,,,
grandsmoulinspantinparis,Grands Moulins de Pantin-Paris,,,,,,,
grandstravauxelectrificationcanalisationfilialegrandstravauxmarseille,Grands travaux d’électrification et de canalisation (filiale des Grands Travaux de Marseille),,,,,,,
hautsfourneauxchiersrachatunedateindetermineetrefileriesleforttricherie,Hauts fourneaux de la Chiers rachat à une date indéterminée des Tréfileries Lefort à La Tricherie,,,,,,,
havas,Havas,,,,,,,
houilleresdombrowa,Houillères de Dombrowa,,,,,,,
huileriessoudanaises,Huileries soudanaises,,,,,,,
ifranestationsportshiverhotelbalima,"Ifrane, station de sports d'hiver. L'hôtel Balima",,,,,,,
immobilieremarseillaise,Immobilière marseillaise,,,,,,,
afriquefonciereindustriellecommerciale,"L'Afrique foncière, industrielle et commerciale",,,,,,,
atlantide,L'Atlantide,Fedhala,33.686,-7.383,Maroc,empire,place_listed,Fedhala
ilmenitediogue,"L'Ilmènite, Diogué",,,,,,,
liegeslasserens,LIÈGES DE LASSERENS,,,,,,,
guineesouslieutenantgouverneurantoninfrezouls,La Guinée sous le lieutenant-gouverneur Antonin Frézouls,,,,,,,
holdingcoloniale,La Holding coloniale,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 51 bis"
languedocchauxciments,Languedoc (Chaux et ciments du),,,,,,,
lassallas,Lassallas,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
liegeshamendaspetitekabyliehpk,Lièges des Hamendas et de la Petite-Kabylie (HPK),,,,,,,
entrepriseferroviaire,L’Entreprise ferroviaire,,,,,,,
millaul,MILLAUL,,,,,,,
manufacturecouverturestonkin,Manufacture de couvertures du Tonkin,Nam-Dinh,20.42,106.168,Indochine,empire,place_listed,Nam-Dinh
materielagricolenordafricain,Matériel agricole Nord-Africain,,,,,,,
micheville,Micheville,,,,,,,
mineraismetauxminemet,Minerais et métaux (Minemet),,,,,,,
minesdieletteflamanville,"Mines de Diélette, Flamanville",Paris,48.857,2.352,France,metropole,head_office_observed,"est à Paris, 54"
minesfergiraumont,Mines de fer de Giraumont,,,,,,,
moisantlaurentsaveyateliers,Moisant-Laurent-Savey (Ateliers),,,,,,,
moruesecheriesfecamp,Morue française et sécheries de Fécamp,,,,,,,
mosellanefinancierecredit,Mosellane financière et de crédit,,,,,,,
metallurgiquenormandiesmnmondevillecolombellescalvadosreprisefin1982par,Métallurgique de Normandie (SMN) à Mondeville-Colombelles (Calvados) reprise fin 1982 par,,,,,,,
metallurgiquetunisie,Métallurgique de Tunisie,Tunis,36.806,10.181,Tunisie,empire,place_listed,Tunis
neyrpicneyretbeylierpiccardpictet,Neyrpic (Neyret-Beylier et Piccard-Pictet),,,,,,,
nordrisquesdivers,Nord-Risques divers,,,,,,,
havraisepeninsulairenavigation,Nouvelle Cie Havraise Péninsulaire de navigation,,,,,,,
nouvellesgaleriesreuniessfngr,Nouvelles Galeries réunies (SFNGR),,,,,,,
novacel,Novacel,,,,,,,
omniumforestierafricain,Omnium forestier africain,Toulon,43.125,5.93,France,metropole,place_listed,Toulon
omniumpetrolesreseauozo,Omnium français des pétroles (réseau OZO),,,,,,,
omniummarocain,Omnium marocain,Casablanca,33.573,-7.59,Maroc,empire,place_listed,Casablanca
ouenzaalgerie,Ouenza (Algérie),,,,,,,
papeteriesarchesjohannotmaraisarjomari,"Papeteries Arches, Johannot, Marais (ARJOMARI)",,,,,,,
pechelbronn,Pechelbronn,,,,,,,
peyrissac,Peyrissac,,,,,,,
portoran,Port d'Oran,,,,,,,
potassesengraischimiquesgrandcouronneorivalvilleneuvegarennenarbonne,"Potasses et engrais chimiques (Grand-Couronne, Orival, Villeneuve-la-Garenne, Narbonne)",,,,,,,
puzenatmanufacturcentralemachinesagricoles,Puzenat (Manufactur centrale de machines agricoles),,,,,,,
radiosaigon,Radio-Saïgon,,,,,,,
renegastondreyfus,René Gaston-Dreyfus,Dakar,14.716,-17.467,Sénégal,empire,head_office_observed,Dakar (Sénégal)
saga,SAGA,,,,,,,
simcaindustriellemecaniquecarrosserieautomobile,SIMCA (Industrielle de mécanique et carrosserie automobile),,,,,,,
snctconstructiontravaux,SNCT-Société nouvelle de construction et de travaux,,,,,,,
sovirel,SOVIREL,,,,,,,
salinesfedalafedala,"Salines de Fédala, FÉDALA",,,,,,,
salinesmaroc,Salines du Maroc,Port-Lyautey,34.261,-6.58,Maroc,empire,head_office_observed,transféré de Port-Lyautey à Fédala en mai
silbertripertfreresdroguesproduitschimiquesmarseille,"Silbert et Ripert frères (Société française de drogues et produits chimiques), Marseille",,,,,,,
soctransportsmaritimessgtm,Soc. générale de transports maritimes (SGTM),,,,,,,
algeriennemateriauxconstruction,Société Algérienne de matériaux de construction,Mostaganem,35.931,0.089,Algérie,empire,place_listed,Mostaganem
colonialeagricoleminiere,Société Coloniale Agricole et Minière,,,,,,,
colonialebordelaisemadagascar,Société Coloniale bordelaise de Madagascar,,,,,,,
colonialebaniembe,Société Coloniale du Baniembé,,,,,,,
commercialearmement,Société Commerciale d'Armement,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
cooperativemutuellecentraleof,Société Coopérative Mutuelle Centrale de l'A. O. F,,,,,,,
cotonnierebonoise,Société Cotonnière Bônoise,Bône,36.9,7.765,Algérie,empire,head_office_observed,Bône
francoasiatiquepetrolesalgerie,Société Franco-Asiatique des Pétroles d’Algerie,Alger,36.753,3.06,Algérie,empire,head_office_observed,"Alger, 11, r. Lulli"
francosaigonnaise,Société Franco-Saïgonnaise,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 10"
immobilierecongolaise,Société Immobilière Congolaise,Pointe-Noire,-4.795,11.864,Congo-Brazzaville,empire,head_office_observed,Pointe-Noire
immobilierelaos,Société Immobilière du Laos,,,,,,,
immobilierenhabenhabeounhabe,"Société Immobilière du Nhabé, Nha-bé ou Nhà-bè",Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
indochineluminescenceradio,Société Indochine Luminescence et Radio,,,,,,,
industrielleetatslevant,Société Industrielle des États du Levant,Paris,48.857,2.352,France,metropole,head_office_observed,"est à Paris, 12"
industriellecommercialeagricoleguinee,"Société Industrielle, Commerciale et Agricole de la Guinée Française",Paris,48.857,2.352,France,metropole,head_office_observed,"est à Paris, 61"
intercontinentaleentreprisesreunies,Société Intercontinentale d'entreprises réunies,,,,,,,
lyonnaiseetudesmaroc,Société Lyonnaise d'Études au Maroc,Lyon,45.764,4.836,France,metropole,head_office_observed,Lyon
miniereindustrielleetainwolframarsenic,"Société Minière et Industrielle de l’Étain, du wolfram et de l’arsenic",Paris,48.857,2.352,France,metropole,head_office_observed,Paris
navaleouestafricain,Société Navale de l’Ouest-africain,Dakar,14.716,-17.467,Sénégal,empire,place_listed,Dakar
palme,Société Palme,Cotonou,6.366,2.424,Dahomey (Bénin),empire,place_listed,Cotonou
shellmaroc,Société Shell du Maroc,,,,,,,
rizeriesfrancaises,Société an. Rizeries françaises,Le Havre,49.494,0.108,France,metropole,place_listed,Le Havre
denisfreresbordeaux,Société anon. Denis frères de Bordeaux,,,,,,,
auxiliaireafricainedeveloppementcommerceindustrie,"Société auxiliaire africaine pour le développement du commerce, de l'industrie",,,,,,,
hotellerieafricaine,Société d'Hôtellerie africaine,,,,,,,
electricitesafi,Société d'Électricité de Safi,Paris,48.857,2.352,France,metropole,head_office_observed,unique à Paris
electricitesoukarhas,Société d'Électricité de Souk-Arhas,,,,,,,
etudesouenza,Société d'Études de l'Ouenza,,,,,,,
etudesengraisazotesindochinechuteda,Société d'études des engrais azotés en Indochine et de la chute du Da,,,,,,,
etudesreconstructionsmyrne,Société d'études pour la Reconstruction de Smyrne,Paris,48.857,2.352,France,metropole,head_office_observed,"est à Paris, 61"
antillaiseculturecommerce,Société de Antillaise de Culture et de commerce,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
culturepacouda,Société de culture de Pacouda,La Haye,52.078,4.31,Pays-Bas,foreign,head_office_observed,"la Haye (Scheveningen) Zeekant, 99 (Hollande)"
decorticagelyndiane,"Société de décorticage, LYNDIANE",,,,,,,
alhambrarueisly,Société de l'Alhambra de la rue d'Isly,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
ankaratra,Société de l'Ankaratra,,,,,,,
prospectionetudesminieresmaroc,Société de prospection et d'études minières au Maroc,,,,,,,
transportsmanutentionsindustrielsstemisgwafricaine,"Société de transports et manutentions industriels (STEMI) > SGW, Compagnie africaine de",,,,,,,
huileriesafricainesdrewin,"Société des Huileries africaines, Drewin",Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 29"
phosphatessuperphospahtestebbaka,Société des Phosphates et superphospahtes de Tebbaka,Paris,48.857,2.352,France,metropole,head_office_observed,"Paris, 26"
transportsafriqueoccidentale,Société des Transports de l'Afrique occidentale,Paris,48.857,2.352,France,metropole,head_office_observed,Paris
automobilescoteafrique,Société des automobiles de la Côte d'Afrique,,,,,,,
caoutchoucsindochinesiegesocial,Société des caoutchoucs de l'Indochine Siège social,,,,,,,
huileriesrizeriesouestafricainesh,Société des huileries et rizeries ouest-africaines (S.H,,,,,,,
petrolesshellouestafricain,Société des pétroles Shell de l'Ouest africain français,,,,,,,
tombac,Société du Tombac,Constantinople,41.008,28.978,Empire ottoman/Turquie,foreign,head_office_observed,Constantinople
domainehabramacta,Société du domaine de l'Habra et de la Macta,,,,,,,
optiquemecaniquehteprecisionsom,Société d’optique et de mécanique de hte précision-SOM (Anc. Éts Lacour-Berthiot) fusion en,,,,,,,
financierearmement,Société financière de l'Armement,,,,,,,
forestierecommercialeafricaine,Société forestière et commerciale africaine,,,,,,,
francoottomanefabricationcorpsgrasgraissesalimentaires,Société franco-ottomane pour la Fabrication des corps gras et des graisses alimentaires,Paris,48.857,2.352,France,metropole,head_office_observed,"PARIS, 36"
materielagricoleindustrielvierzon,"Société française de matériel agricole et industriel,-Vierzon",,,,,,,
cafescoteivoire,Société française des Cafés de la Côte-d'Ivoire,,,,,,,
carburants,Société française des carburants,,,,,,,
petrolesbp,Société française des pétroles BP (anc. Société générale des huiles de pétrole-SGHP),,,,,,,
coloniesfrancaises,Société générale des colonies françaises,,,,,,,
transportsdepartementaux,Société générale des transports départementaux,,,,,,,
immobilierenhabe,Société immobilière du Nha-Bé,,,,,,,
indochinoiseexploitationsminieresagricoles,Société indochinoise d'exploitations minières et agricoles,,,,,,,
marocaineexploitationsminieres,Société marocaine d'exploitations minières,,,,,,,
mobiliereimmobilierefrancomarocaine,Société mobilière et immobilière franco-marocaine,,,,,,,
papeterievaldorfontainevaucluse,"Société nouvelle Papeterie du Valdor, Fontaine-de-Vaucluse",Paris,48.857,2.352,France,metropole,head_office_observed,"et bureaux : 48, r. de Provence, Paris, 9e. T. Trud"
plantationsheveastanthanhdong,Société nouvelle des plantations d'hévéas de Tân-thanh-Dông,,,,,,,
techniqueetudesindustriellescommercialesmarocsteic,Société technique d'études industrielles et commerciales au Maroc (STEIC,,,,,,,
charfa,Société « La Charfa »,,,,,,,
speidelsaigontouranehaiphonghanoipnompenhgrandemaisonallemandeplaceesoussequestre1914,"Speidel & Cie, Saïgon, Tourane, Haïphong, Hanoï, Pnom-Penh… — La grande maison allemande placée sous séquestre en 1914",,,,,,,
stlouisraffineriesucre,St-Louis (Raffinerie de sucre de),,,,,,,
marocainepiecommerceavecunionfseetranger,Sté marocaine p. Ie commerce avec l'Union fse et l'étranger,,,,,,,
sulzerconstructionmecaniqueprocedesparticipationdanschantiers,Sulzer (Compagnie de construction mécanique Procédés) : participation dans les Chantiers et,,,,,,,
centralmininginvestmentcorpltd,The Central mining and investment corp ltd,,,,,,,
tramwayoranhammambouhadjarextensions,Tramway d'Oran à Hammam-Bou-Hadjar et extensions,,,,,,,
travauxhydrauliquesentreprisesgenerales,Travaux hydrauliques et entreprises générales,Grenoble,45.188,5.724,France,metropole,head_office_observed,de Grenoble à Paris
tuileriebriqueteriebelabbesiennesidibelabbes,"Tuilerie-briqueterie La Bel-Abbesienne, Sidi-Bel-Abbès",Sidi-bel-Abbès,35.194,-0.63,Algérie,empire,head_office_observed,"Sidi-Bel-Abbès, fbg Eugène-Étienne"
uniontropicaleplantationscoteivoire,Union tropicale de plantations (Côte d’Ivoire),,,,,,,
usinesbeauport,Usines de Beauport,Bordeaux,44.838,-0.579,France,metropole,place_listed,Bordeaux
verreriescognaccarmaux,Verreries de Cognac et de Carmaux,,,,,,,
francimex,« Francimex »,,,,,,,
lefiniagricolecommercialeindustrielle,"« La Léfini », Cie agricole, commerciale et industrielle",,,,,,,
tanninsmadagascar,« Tannins de Madagascar »,,,,,,,
etudesconstructions,ÉTUDES et de CONSTRUCTIONS,,,,,,,
electricite,Électricité,,,,,,,
electricitemors,Électricité Mors,,,,,,,
electrorefractaire,Électro-réfractaire,,,,,,,
thermalvichy,Ét. thermal de Vichy,,,,,,,
etsbmiellechalonsmarne,Éts B. Mielle (Châlons-sur-Marne),,,,,,,
etsgaumontsn,Éts Gaumont (SN),,,,,,,
tallard,A. Tallard,Hadong,20.971,105.779,Indochine,empire,head_office_observed,et usine à Thai-Ha-Ap (Hadong). — Société anon. f. en
achaque,Achaque,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
agencecollectiverepresentationsindustriellesindochine,Agence collective de représentations industrielles en Indochine,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
agenceabidjan,Agence à Abidjan,,,,,,,
amsterdamrubber,Amsterdam Rubber,Amsterdam,52.37,4.895,Pays-Bas,foreign,head_office_observed,"Amsterdam (Hollande), Herengracht 470"
antarpetrolesatlantique,Antar-Pétroles de l’Atlantique,,,,,,,
assgeneralesrisquesdivers,Ass. générales-Risques divers,,,,,,,
associationfinancierecommerceindustrie,Association financière pour le commerce et l’industrie,,,,,,,
bancroftminesltdcuivrerhodesie,Bancroft mines ltd (cuivre Rhodésie),,,,,,,
banquereglementsinternationauxbri,Banque des règlements internationaux (BRI),,,,,,,
banqueafrique,Banque française de l'Afrique,,,,,,,
banquerioplata,Banque française du rio de la Plata,,,,,,,
banquenationalecommerceindustrieafriquebncialger,"Banque nationale pour le commerce et l'industrie (Afrique) : BNCI (A.), Alger",,,,,,,
banqueregionaleescomptedepotsbred,Banque régionale d’escompte et de dépôts-BRED,,,,,,,
baronnervopdtdirgen,"Baron L. de Nervo, pdt-dir. gén",,,,,,,
bartissol,Bartissol,,,,,,,
batignolleschatillonsofmamaterielarm,Batignolles-Châtillon > SOFMA (Matériel d’arm.),,,,,,,
blanzyouestfusionne1968avecunionindustrielledansuibo,Blanzy-Ouest (fusionné en 1968 avec Union industrielle dans UIBO),,,,,,,
bqetatmaroc,Bq d'État du Maroc],,,,,,,
cgeelectricite,CGE (Compagnie générale d’électricité),,,,,,,
citramindustrietransportsautomobilescharentes,CITRAM (Compagnie de l’industrie et des transports automobiles des Charentes),,,,,,,
